gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
NGDN	-3.11589310516875	0	0.06	0.0906811040278476	1	46	218
TBP	-3.11080488771111	0	0.06	0.0906811040278476	1	46	218
RCE1	-3.11013373448398	0	0.05	0.121189676931753	1	46	218
RIC8B	-3.10414231969457	0	0.05	0.121189676931753	1	46	218
GABPB1-IT1	-3.10039329395306	0	0.06	0.0906811040278476	1	46	218
TICAM2	3.09109392327381	0.152	0.032	0.000860693096559915	1	46	218
BIN3	-3.08830549356571	0.022	0.128	0.0327260608798247	1	46	218
COMMD9	-3.07890550829402	0	0.05	0.121189676931753	1	46	218
STAG3L4	-3.07571983642557	0	0.05	0.121189676931753	1	46	218
MCM3	-3.07514642480075	0	0.073	0.0589743156126568	1	46	218
DCBLD1	-3.06939211194807	0	0.064	0.0785306874974558	1	46	218
TM6SF1	-3.06095467307791	0.022	0.124	0.0379376987288533	1	46	218
RUSC1	3.05833792796454	0.065	0.005	0.00242120173642467	1	46	218
NDC1	-3.05480570995112	0	0.064	0.0785306874974558	1	46	218
WDR17	-3.05441336513129	0	0.069	0.0680420945785692	1	46	218
CDT1	-3.04656225590046	0	0.06	0.0906811040278476	1	46	218
DDX21	-3.03959128252882	0.022	0.183	0.00585026469036618	1	46	218
USP36	-3.03682017663725	0	0.05	0.121189676931753	1	46	218
SLC38A10	-3.03637657828496	0.022	0.124	0.0390557616580625	1	46	218
H3C4	-3.03585338322132	0	0.064	0.0785306874974558	1	46	218
ZWILCH	-3.0257659650437	0	0.092	0.0333140111657219	1	46	218
BIRC5	-3.02145046571557	0	0.055	0.104783325848178	1	46	218
TMEM150B	3.02043033812159	0.065	0.009	0.011006645689905	1	46	218
METTL2A	-3.01652917326103	0	0.05	0.121189676931753	1	46	218
KANSL1L-AS1	-3.01514523671047	0.022	0.138	0.0250404071461435	1	46	218
VPS16	-3.012279115618	0	0.055	0.104783325848178	1	46	218
GGH	-3.00970658766195	0	0.06	0.0906811040278476	1	46	218
ADA	3.00100282758763	0.174	0.032	0.000127005773253141	1	46	218
JAKMIP2-AS1	2.99926766015416	0.065	0.005	0.00242120173642467	1	46	218
PRIM1	-2.9975442108751	0	0.073	0.0589743156126568	1	46	218
THAP1	-2.99717053418405	0	0.05	0.121189676931753	1	46	218
MED19	-2.99376159609082	0	0.064	0.0785306874974558	1	46	218
MED7	-2.99088546126629	0	0.05	0.121189676931753	1	46	218
DDX55	-2.99037993798517	0	0.069	0.0680420945785692	1	46	218
POLE2	-2.98603574471614	0	0.069	0.0680420945785692	1	46	218
DBR1	-2.98527451688934	0	0.055	0.104783325848178	1	46	218
