gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
WDR46	-0.672136930015927	0.122	0.08	0.046825682725544	1	483	751
ZNF8	-0.672117406832674	0.126	0.084	0.0535325918862889	1	483	751
IP6K2	-0.671991174612872	0.472	0.316	0.0908805965365879	1	483	751
EXD3	-0.671401551619197	0.213	0.137	0.0128234941076348	1	483	751
NAT10	-0.671388681583989	0.348	0.221	0.00852746314187889	1	483	751
ZCRB1	-0.671335324521755	0.259	0.158	0.00344331363481781	1	483	751
MRPS5	-0.671254235877364	0.495	0.345	0.368300961159209	1	483	751
CCAR2	-0.671111011752542	0.157	0.097	0.012401509293254	1	483	751
U2AF1	-0.670718728701683	0.505	0.342	0.245649540275263	1	483	751
RFX1	-0.670439048945947	0.149	0.088	0.00601362000610718	1	483	751
DGCR2	-0.669805036230891	0.553	0.368	0.15213033819765	1	483	751
MTLN	-0.669777373273659	0.186	0.116	0.00869316616585759	1	483	751
COTL1	-0.669445036335944	0.828	0.638	0.000244586931346169	1	483	751
AGPAT2	-0.669204624126136	0.238	0.157	0.0220794308721593	1	483	751
TMEM53	-0.669070798732675	0.114	0.068	0.0156361296898642	1	483	751
LYPLA2	-0.669044952578832	0.184	0.116	0.0119390219712582	1	483	751
MYO1G	-0.668991813463924	0.383	0.29	0.445212432086399	1	483	751
SIL1	-0.668760568368869	0.795	0.613	0.00193676236031675	1	483	751
YWHAE	-0.668250853858108	0.799	0.61	0.00147482211417441	1	483	751
DNAJC14	-0.668096044621735	0.087	0.061	0.157894414991259	1	483	751
IMPACT	-0.66770751444134	0.184	0.109	0.00341588716055588	1	483	751
GTF2H3	-0.667570857399799	0.271	0.162	0.00156815971551026	1	483	751
SEM1	-0.667275712859734	0.553	0.413	0.698995560460741	1	483	751
ENSG00000291015	-0.667165605869486	0.617	0.461	0.504791080087797	1	483	751
ARFGAP2	-0.666757567854028	0.344	0.222	0.0234516250824321	1	483	751
UMPS	-0.666669569378046	0.207	0.148	0.0881565389350186	1	483	751
STK11IP	-0.665977876324864	0.11	0.064	0.0133347191675174	1	483	751
COPS3	-0.665965033725913	0.232	0.158	0.0461032339967185	1	483	751
DPP7	-0.665926865835617	0.323	0.228	0.117323116472315	1	483	751
ALKBH6	0.665440445742829	0.066	0.02	4.91818657964028e-05	1	483	751
MOB4	-0.664344559959942	0.321	0.24	0.277992970161798	1	483	751
ERI1	-0.664296384112414	0.209	0.15	0.109214346940103	1	483	751
MSRB2	-0.663658800946727	0.308	0.216	0.0793378399443246	1	483	751
PRKD2	-0.663651172777558	0.164	0.105	0.0211991559172971	1	483	751
ATP5F1B	-0.663406481605614	0.424	0.308	0.451822613700514	1	483	751
CCM2	-0.663164134385615	0.72	0.554	0.0413676446084983	1	483	751
ENSG00000290476	-0.663099713438677	0.232	0.157	0.0455429120543032	1	483	751
ST8SIA6	-0.663033886378408	0.518	0.366	0.296996356799962	1	483	751
COPS9	-0.663005938495439	0.304	0.194	0.00970107193175765	1	483	751
B3GNT5	-0.66289737028093	0.346	0.262	0.38933217501564	1	483	751
ATP5ME	-0.662755163574929	0.408	0.301	0.377033059244358	1	483	751
TSEN2	-0.662656529973132	0.402	0.232	0.000352954911969976	1	483	751
