gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
FAU	1.05864374053995	0.987	0.92	4.49532695899401e-06	0.110184959091902	79	25
RPL18	1.03070528302131	0.962	0.76	4.80192415993191e-06	0.117699963084091	79	25
VTI1A	-1.16354721008255	0.949	1	4.8327893017305e-06	0.118456498574716	79	25
ACAA2	2.92207325806146	0.646	0.12	4.95522783409337e-06	0.121457589441462	79	25
RUNX1	-1.55382519277378	0.886	1	5.16327869764036e-06	0.126557124157863	79	25
RPS27A	1.085503701702	0.975	0.72	5.16327869764036e-06	0.126557124157863	79	25
RPS4X	1.17879900288779	0.924	0.76	5.3024848801327e-06	0.129969206896933	79	25
YWHAE	1.20746669679979	0.937	0.76	5.32275234913458e-06	0.130465982829638	79	25
SLC25A5	2.22941370159899	0.747	0.2	5.34051225755191e-06	0.130901295944855	79	25
M6PR	0.97714606321726	0.975	0.8	5.37338870041641e-06	0.131707130435907	79	25
LAMTOR1	1.30726754441018	0.886	0.72	5.47224482006643e-06	0.134130192784648	79	25
PRR13	0.954540834342144	0.962	0.8	5.66337456909141e-06	0.138814974063	79	25
UBC	1.18172141264414	0.987	0.84	5.7876067010023e-06	0.141860027848267	79	25
PARP14	-1.10435815762682	0.924	0.92	5.97791120282197e-06	0.146524581492369	79	25
ZSWIM6	-1.273616252225	0.975	0.96	6.00529128135501e-06	0.147195694597293	79	25
SETD5	-0.977431101697718	0.899	1	6.42338190484938e-06	0.157443513869763	79	25
ELOB	1.55435401813784	0.886	0.44	6.64047101851228e-06	0.162764585134755	79	25
SH3BGRL3	1.47911495285271	0.975	0.8	6.66841659928891e-06	0.16344955926517	79	25
FNIP1	-0.973850635205378	0.848	1	7.07075820499412e-06	0.173311354362611	79	25
GNG5	1.78768543697164	0.823	0.32	7.22253347823557e-06	0.177031518085032	79	25
FXYD5	1.55781424992519	0.835	0.52	7.4200131708161e-06	0.181871942829874	79	25
