gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
E2F6	-5.37045423717649	0	0.071	0.148999405033203	1	29	42
GTF2H1	-5.36836337216216	0	0.143	0.035954055433034	1	29	42
MEG8	5.36782611326271	0.069	0	0.0903348225987562	1	29	42
PARVB	-5.36748280315183	0	0.095	0.092342398493812	1	29	42
TAX1BP3	5.36633404343034	0.103	0	0.0359500072576347	1	29	42
DHX9	-5.36509918630642	0	0.119	0.0576015463720846	1	29	42
PIEZO1	-5.36435915028508	0	0.143	0.035954055433034	1	29	42
RABIF	5.36158104449305	0.069	0	0.0903348225987562	1	29	42
LINC00900	5.36158104449305	0.069	0	0.0903348225987562	1	29	42
PCOLCE	5.35774272216313	0.069	0	0.0903348225987562	1	29	42
TXNRD3	5.35065234615456	0.069	0	0.0903348225987562	1	29	42
COPA	-5.34566266975946	0	0.143	0.035954055433034	1	29	42
CYP27A1	5.34178853545034	0.069	0	0.0903348225987562	1	29	42
CCDC174	5.34178853545034	0.069	0	0.0903348225987562	1	29	42
VPS37B	-5.33945819030136	0	0.095	0.092342398493812	1	29	42
RLIM	-5.33734180277579	0	0.143	0.035954055433034	1	29	42
SPRING1	-5.32937639600077	0	0.119	0.0576015463720846	1	29	42
VRK1	-5.32348709494408	0	0.095	0.092342398493812	1	29	42
KIT	-5.31983484157811	0	0.071	0.148999405033203	1	29	42
SNRPA1	-5.31495766496305	0	0.143	0.035954055433034	1	29	42
CDYL2	5.31025074402758	0.138	0	0.0145152042872145	1	29	42
VPS37C	5.30843767358974	0.069	0	0.0903348225987562	1	29	42
GNA12	5.30749738734533	0.069	0	0.0903348225987562	1	29	42
SEC14L1	-5.30691042629392	0	0.119	0.0576015463720846	1	29	42
ACOX1	5.30307231368475	0.103	0	0.0359500072576347	1	29	42
CSRP1	5.30007728589469	0.069	0	0.0903348225987562	1	29	42
USP37	-5.29608471176686	0	0.119	0.0576015463720846	1	29	42
CLK1	5.29322654560072	0.069	0	0.0903348225987562	1	29	42
TRIM22	5.28910931963145	0.138	0.024	0.0611586060282292	1	29	42
INTS8	-5.2769524848213	0	0.119	0.0576015463720846	1	29	42
LAYN	5.27259224329178	0.069	0	0.0903348225987562	1	29	42
FAM241A	-5.26550273040251	0	0.095	0.092342398493812	1	29	42
SPSB1	5.26458881207977	0.069	0	0.0903348225987562	1	29	42
DGKA	-5.2611440031143	0	0.095	0.092342398493812	1	29	42
PTH2R	-5.26110373783053	0	0.071	0.148999405033203	1	29	42
INPP4A	-5.25977898132523	0	0.143	0.035954055433034	1	29	42
NUP98	-5.25138775368122	0	0.143	0.035954055433034	1	29	42
DENND3	5.2465927123582	0.103	0.024	0.147340687061117	1	29	42
PSMB8-AS1	5.24312893034788	0.069	0	0.0903348225987562	1	29	42
EIF4A3	-5.22992037520227	0	0.119	0.0576015463720846	1	29	42
SIGLEC7	5.22766782015109	0.103	0	0.0359500072576347	1	29	42
IRAG2	-5.22749645728244	0	0.119	0.0576015463720846	1	29	42
ITPR3	5.22566082988973	0.069	0	0.0903348225987562	1	29	42
UBE4B	-5.22449583805728	0	0.143	0.035954055433034	1	29	42
WRN	-5.21745558238984	0	0.143	0.035954055433034	1	29	42
IPO11	-5.21528188241294	0	0.119	0.0576015463720846	1	29	42
SP3	-5.21439105225783	0	0.119	0.0576015463720846	1	29	42
CLDN11	5.19975052902883	0.069	0	0.0903348225987562	1	29	42
RPF1	-5.19952129388357	0	0.119	0.0576015463720846	1	29	42
MARS1	-5.19769752929709	0	0.119	0.0576015463720846	1	29	42
BCL2	5.19724587172515	0.103	0.024	0.147340687061117	1	29	42
SEPTIN10	5.19661106792192	0.103	0.024	0.147340687061117	1	29	42
STIMATE	5.19480825817151	0.069	0	0.0903348225987562	1	29	42
RPS6KB1	-5.18916406384962	0	0.095	0.092342398493812	1	29	42
SNAP47	5.18042525043386	0.103	0	0.0359500072576347	1	29	42
TFAP2C	5.17944055069537	0.069	0	0.0903348225987562	1	29	42
TLNRD1	5.17809545804994	0.103	0	0.0359500072576347	1	29	42
IDI1	-5.17651517273088	0	0.095	0.092342398493812	1	29	42
SLC38A10	5.17388966191838	0.069	0	0.0903348225987562	1	29	42
MITD1	-5.17122323398015	0	0.119	0.0576015463720846	1	29	42
LAMC1	5.17088081545035	0.069	0	0.0903348225987562	1	29	42
ACTN2	5.17088081545035	0.069	0	0.0903348225987562	1	29	42
SOGA3	5.17088081545035	0.069	0	0.0903348225987562	1	29	42
ABCC9	5.17088081545035	0.069	0	0.0903348225987562	1	29	42
DSTYK	-5.16812111920958	0	0.095	0.092342398493812	1	29	42
RIDA	5.16715856715094	0.069	0	0.0903348225987562	1	29	42
HOXB5	5.16715856715094	0.069	0	0.0903348225987562	1	29	42
CCNL1	-5.16326150769347	0	0.143	0.035954055433034	1	29	42
TMEM219	-5.16208022098248	0	0.143	0.035954055433034	1	29	42
NSMAF	-5.16116756683684	0	0.143	0.035954055433034	1	29	42
NUP210	-5.14995932984631	0	0.119	0.0576015463720846	1	29	42
SUGP2	-5.14729447408125	0	0.095	0.092342398493812	1	29	42
ARMH3	-5.14488561129322	0	0.095	0.092342398493812	1	29	42
NMNAT3	-5.1424364821559	0	0.119	0.0576015463720846	1	29	42
ACIN1	5.14182723303988	0.138	0.024	0.0611586060282292	1	29	42
PIK3CD	-5.14040340411793	0	0.119	0.0576015463720846	1	29	42
CASS4	5.13693338319167	0.069	0	0.0903348225987562	1	29	42
GALNT7	-5.13329576377035	0	0.119	0.0576015463720846	1	29	42
HPS4	-5.1322979108237	0	0.095	0.092342398493812	1	29	42
SOCS3	5.12985629396479	0.069	0	0.0903348225987562	1	29	42
MSANTD3	-5.12892494803777	0	0.095	0.092342398493812	1	29	42
NAB1	5.12882188396661	0.069	0	0.0903348225987562	1	29	42
FBXL2	5.12797625435144	0.069	0	0.0903348225987562	1	29	42
EIF2AK1	-5.1275334728074	0	0.119	0.0576015463720846	1	29	42
AHCYL1	5.12709474730897	0.069	0	0.0903348225987562	1	29	42
BRPF1	-5.12505943031419	0	0.071	0.148999405033203	1	29	42
PLPP1	-5.12481256903114	0	0.095	0.092342398493812	1	29	42
LYSMD2	5.12240056612819	0.069	0	0.0903348225987562	1	29	42
TRAF7	-5.11976143416758	0	0.095	0.092342398493812	1	29	42
ZNF564	5.1154243112631	0.069	0	0.0903348225987562	1	29	42
TCEAL1	5.1140810047784	0.103	0	0.0359500072576347	1	29	42
TUSC2	5.11296644305427	0.069	0	0.0903348225987562	1	29	42
SLIT2	5.11158202404115	0.069	0	0.0903348225987562	1	29	42
WDSUB1	-5.11103903963926	0	0.095	0.092342398493812	1	29	42
LINC01278	-5.10960361332834	0	0.071	0.148999405033203	1	29	42
LFNG	5.10548442148948	0.069	0	0.0903348225987562	1	29	42
TXNDC15	5.10446878625804	0.069	0	0.0903348225987562	1	29	42
TRIM21	5.10446878625804	0.069	0	0.0903348225987562	1	29	42
TOB2	-5.1021802461996	0	0.071	0.148999405033203	1	29	42
TNRC6C	-5.10113575513356	0	0.095	0.092342398493812	1	29	42
TMX2	-5.09986609251399	0	0.095	0.092342398493812	1	29	42
MED10	-5.09789598519242	0	0.119	0.0576015463720846	1	29	42
CERK	-5.09321645302519	0	0.119	0.0576015463720846	1	29	42
CCZ1	5.0920102377719	0.069	0	0.0903348225987562	1	29	42
BPI	-5.09105260337578	0	0.071	0.148999405033203	1	29	42
MMAA	-5.08745108582925	0	0.119	0.0576015463720846	1	29	42
FAM13B	-5.08520558603689	0	0.119	0.0576015463720846	1	29	42
PLK2	5.0834977004923	0.069	0	0.0903348225987562	1	29	42
ZNF747	5.0834977004923	0.069	0	0.0903348225987562	1	29	42
PTGR1	5.08201776140847	0.069	0	0.0903348225987562	1	29	42
AKAP17A	-5.08198956908127	0	0.095	0.092342398493812	1	29	42
PHACTR4	5.08164743018354	0.103	0	0.0359500072576347	1	29	42
TMOD2	5.08109537708744	0.103	0.024	0.147340687061117	1	29	42
ARF3	-5.07922591591599	0	0.119	0.0576015463720846	1	29	42
ZDHHC21	-5.07634614113617	0	0.095	0.092342398493812	1	29	42
LY9	5.07288646863192	0.069	0	0.0903348225987562	1	29	42
PLEKHJ1	5.07288646863192	0.069	0	0.0903348225987562	1	29	42
ZNF600	5.07288646863192	0.069	0	0.0903348225987562	1	29	42
GAPT	-5.07233573723369	0	0.095	0.092342398493812	1	29	42
IFNAR2	-5.06999749995572	0	0.095	0.092342398493812	1	29	42
DDRGK1	-5.06646468071579	0	0.071	0.148999405033203	1	29	42
ADA	5.06570413198653	0.069	0	0.0903348225987562	1	29	42
FBXO38-DT	5.06552743439169	0.069	0	0.0903348225987562	1	29	42
OCRL	5.06552743439169	0.069	0	0.0903348225987562	1	29	42
PGM3	5.06393609586905	0.103	0	0.0359500072576347	1	29	42
XACT	-5.06012516537701	0	0.071	0.148999405033203	1	29	42
GCLM	-5.05965988049257	0	0.119	0.0576015463720846	1	29	42
PHLPP1	-5.05825095628859	0	0.119	0.0576015463720846	1	29	42
RIGI	5.05760197215833	0.069	0	0.0903348225987562	1	29	42
MYO19	5.05760197215833	0.069	0	0.0903348225987562	1	29	42
RANGRF	5.05741481013104	0.069	0	0.0903348225987562	1	29	42
CNIH3	5.05740858810807	0.069	0	0.0903348225987562	1	29	42
HSD3B7	5.0569260208425	0.069	0	0.0903348225987562	1	29	42
CARD8-AS1	5.0569260208425	0.069	0	0.0903348225987562	1	29	42
FGF5	5.05653619133664	0.069	0	0.0903348225987562	1	29	42
SLC39A10	-5.05641194346191	0	0.095	0.092342398493812	1	29	42
DDA1	-5.05464599691226	0	0.095	0.092342398493812	1	29	42
RNF114	5.0532113920197	0.103	0.024	0.147340687061117	1	29	42
PPTC7	-5.04925179936143	0	0.119	0.0576015463720846	1	29	42
LIG3	-5.04852176247633	0	0.071	0.148999405033203	1	29	42
TFPI2	5.04674249686799	0.414	0.071	0.000452451547640611	1	29	42
RBM28	5.04344785351055	0.069	0	0.0903348225987562	1	29	42
B3GNT5	-5.04181546048427	0	0.095	0.092342398493812	1	29	42
SAT2	5.03967603499633	0.069	0	0.0903348225987562	1	29	42
FEM1A	5.03967603499633	0.069	0	0.0903348225987562	1	29	42
ENPP2	5.03813025764934	0.069	0	0.0903348225987562	1	29	42
RMND1	5.03745683729742	0.069	0	0.0903348225987562	1	29	42
ZBTB6	5.03745683729742	0.069	0	0.0903348225987562	1	29	42
NIP7	5.03745683729742	0.069	0	0.0903348225987562	1	29	42
TATDN2	5.03589574512223	0.138	0.024	0.0611586060282292	1	29	42
RNF41	-5.03114935477112	0	0.071	0.148999405033203	1	29	42
ABLIM3	5.02503817878962	0.069	0	0.0903348225987562	1	29	42
COL4A1	5.02503817878962	0.069	0	0.0903348225987562	1	29	42
TRAPPC2L	5.01908876106279	0.172	0.048	0.0687094936974575	1	29	42
IDH2	-5.01905932523843	0	0.119	0.0576015463720846	1	29	42
COL27A1	5.01791172795896	0.069	0	0.0903348225987562	1	29	42
BRIP1	-5.01605014383944	0	0.119	0.0576015463720846	1	29	42
PPP2R5D	5.01208552466585	0.069	0	0.0903348225987562	1	29	42
VCPIP1	-5.01186109411549	0	0.095	0.092342398493812	1	29	42
ECM1	5.01158465245835	0.069	0	0.0903348225987562	1	29	42
C1orf131	-5.01095833129247	0	0.143	0.035954055433034	1	29	42
ST8SIA4	-5.00903889353237	0	0.119	0.0576015463720846	1	29	42
NUSAP1	-5.00805310736672	0	0.095	0.092342398493812	1	29	42
NIBAN1	-5.00800186343787	0	0.119	0.0576015463720846	1	29	42
LIMD1	-5.00747316540214	0	0.071	0.148999405033203	1	29	42
SECISBP2	-5.0068298404432	0	0.071	0.148999405033203	1	29	42
CHD1-DT	5.00650404229875	0.069	0	0.0903348225987562	1	29	42
PSMD6	5.00402353179409	0.138	0.024	0.0611586060282292	1	29	42
A1BG-AS1	4.99735706628321	0.069	0	0.0903348225987562	1	29	42
ENSG00000288877	-4.99543206021345	0	0.071	0.148999405033203	1	29	42
DUSP3	-4.99456594107312	0	0.143	0.035954055433034	1	29	42
RNF141	-4.99271907550406	0	0.071	0.148999405033203	1	29	42
PIP5K1B	-4.99062519316137	0	0.095	0.092342398493812	1	29	42
CNPPD1	4.99054837626689	0.069	0	0.0903348225987562	1	29	42
CNTROB	4.99054837626689	0.069	0	0.0903348225987562	1	29	42
BIRC5	-4.9889425614809	0	0.095	0.092342398493812	1	29	42
SREK1IP1	-4.98867501464246	0	0.095	0.092342398493812	1	29	42
MTERF1	4.98518121123421	0.069	0	0.0903348225987562	1	29	42
TOR1A	4.98254947793093	0.103	0.024	0.147340687061117	1	29	42
EAF1	-4.98121334215543	0	0.095	0.092342398493812	1	29	42
TMEM147	4.9794780901924	0.069	0.024	0.347383468821721	1	29	42
ATL2	-4.97899963994947	0	0.071	0.148999405033203	1	29	42
FIRRE	-4.97769445964714	0	0.095	0.092342398493812	1	29	42
POLE	4.97706137267475	0.069	0	0.0903348225987562	1	29	42
RAP1GAP2	4.97706137267475	0.069	0	0.0903348225987562	1	29	42
GBP1	4.97609418758923	0.069	0.024	0.347383468821721	1	29	42
GSTCD	-4.97478247511118	0	0.095	0.092342398493812	1	29	42
HAX1	-4.97419395514062	0	0.071	0.148999405033203	1	29	42
LILRB4	4.97237274232834	0.069	0	0.0903348225987562	1	29	42
CXCL1	4.97199892013165	0.069	0	0.0903348225987562	1	29	42
IFT57	-4.97054614906184	0	0.095	0.092342398493812	1	29	42
CDK5RAP1	-4.96858349377788	0	0.071	0.148999405033203	1	29	42
SHKBP1	-4.96730384317132	0	0.119	0.0576015463720846	1	29	42
SEMA4D	-4.9664593086948	0	0.119	0.0576015463720846	1	29	42
PDE7B	4.9658357563513	0.103	0	0.0359500072576347	1	29	42
CCSAP	-4.96482082994959	0	0.095	0.092342398493812	1	29	42
FGF2	4.96126652103741	0.069	0	0.0903348225987562	1	29	42
SPATA7	-4.95911456623727	0	0.095	0.092342398493812	1	29	42
CRIM1	4.95884783857571	0.069	0	0.0903348225987562	1	29	42
SKIC8	4.95503323610054	0.069	0	0.0903348225987562	1	29	42
HAUS6	-4.95315458987176	0	0.143	0.035954055433034	1	29	42
BCL11A	-4.9522360715862	0	0.095	0.092342398493812	1	29	42
HLA-F	4.95169497584061	0.069	0	0.0903348225987562	1	29	42
FRY	-4.95107374196841	0	0.095	0.092342398493812	1	29	42
TAPT1-AS1	4.95059538813422	0.069	0	0.0903348225987562	1	29	42
ITGA2	4.95059538813422	0.069	0	0.0903348225987562	1	29	42
LAMA4	4.95059538813422	0.069	0	0.0903348225987562	1	29	42
FARP1	4.95059538813422	0.069	0	0.0903348225987562	1	29	42
DDX23	-4.94988520703851	0	0.095	0.092342398493812	1	29	42
NDRG1	-4.94585734185392	0	0.095	0.092342398493812	1	29	42
HMGA2	4.94457055270149	0.103	0	0.0359500072576347	1	29	42
NNT	-4.94322082432662	0	0.143	0.035954055433034	1	29	42
PAPSS2	-4.942452988964	0	0.071	0.148999405033203	1	29	42
GOLPH3	-4.94088930971433	0	0.167	0.0223782143183354	1	29	42
FBXL20	-4.94011144945252	0	0.071	0.148999405033203	1	29	42
NBPF15	4.93976220329458	0.069	0	0.0903348225987562	1	29	42
ENSG00000286619	4.93976220329458	0.069	0	0.0903348225987562	1	29	42
PMS1	4.93976220329458	0.069	0	0.0903348225987562	1	29	42
HSD17B14	4.93976220329458	0.069	0	0.0903348225987562	1	29	42
ZC3H6	-4.93780220661563	0	0.071	0.148999405033203	1	29	42
TMEM54	4.93772552040876	0.069	0	0.0903348225987562	1	29	42
FAP	4.93772552040876	0.069	0	0.0903348225987562	1	29	42
PURB	-4.93543760016705	0	0.119	0.0576015463720846	1	29	42
MYO1G	-4.934247918228	0	0.095	0.092342398493812	1	29	42
MYO9A	-4.93274054699978	0	0.095	0.092342398493812	1	29	42
TRIM13	-4.9227155023521	0	0.119	0.0576015463720846	1	29	42
GMPR2	4.91822219720367	0.069	0	0.0903348225987562	1	29	42
PAGR1	-4.91668939224954	0	0.071	0.148999405033203	1	29	42
PRPF3	-4.91027842484048	0	0.095	0.092342398493812	1	29	42
MTCH2	-4.90387298757657	0	0.143	0.035954055433034	1	29	42
KHNYN	-4.90132125698167	0	0.071	0.148999405033203	1	29	42
TNPO3	4.90022579558238	0.172	0.024	0.0249010530724095	1	29	42
CEP162	4.89950238621464	0.069	0	0.0903348225987562	1	29	42
DDX20	4.89789769656318	0.069	0	0.0903348225987562	1	29	42
DISP1	4.89789769656318	0.069	0	0.0903348225987562	1	29	42
PAQR3	4.89789769656318	0.069	0	0.0903348225987562	1	29	42
CCL7	4.89776347004265	0.31	0.024	0.000556290245129389	1	29	42
EYA4	4.897522374615	0.069	0	0.0903348225987562	1	29	42
NDE1	4.897522374615	0.069	0	0.0903348225987562	1	29	42
