"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MADD",0.000139891331819579,-0.40750941890429,0.119,0.16,1
"PICALM",0.000140434628573947,-0.159116821942738,0.813,0.833,1
"ENSG00000260167",0.000140561481384214,-1.12116520997635,0.007,0.022,1
"LINC01436",0.000140833493520655,1.00744436719248,0.04,0.021,1
"SMURF1",0.000141338196522389,-0.302078122309194,0.241,0.295,1
"MDH1",0.000141384051186503,0.494530418284413,0.188,0.148,1
"PDXP",0.000141489500176054,-0.897787004494347,0.014,0.032,1
"ENSG00000289942",0.000141756172040497,1.73156961558526,0.016,0.005,1
"EFHD2",0.000142699694440691,0.358473335816617,0.301,0.257,1
"GPRC5A",0.000143001409835082,2.12458080853411,0.013,0.003,1
"JHY",0.000143363268352483,0.793460289366025,0.063,0.038,1
"CRYM",0.000143463409287158,2.18613547905074,0.013,0.003,1
"LINC01094",0.000143761734701993,0.743091485480482,0.057,0.033,1
"CDC42EP5",0.000144013547609168,2.04707144131319,0.013,0.003,1
"NUP42",0.000144561872391255,-0.341058184502135,0.134,0.178,1
"TNFRSF10B",0.000144735501811093,-0.40710445187261,0.089,0.127,1
"ME3",0.000145474717956918,-1.22685128066334,0.016,0.035,1
"C6orf89",0.000145552631346599,-0.31023786921047,0.18,0.228,1
"NFAM1",0.000147182424233577,-0.755837575713219,0.032,0.056,1
"ZNF337-AS1",0.000147532774424471,-0.701389791690843,0.033,0.058,1
"PAPPA",0.000147715359468226,1.23149601245062,0.021,0.008,1
"HAGHL",0.00014798482044992,-0.865776609591725,0.011,0.028,1
"IGKC",0.000148151148198852,2.19195010032486,0.042,0.022,1
"EIF1B",0.000148525993943467,0.443236315261246,0.255,0.213,1
"FGD2",0.000148815944786866,1.0435136219,0.039,0.02,1
"DHX30",0.000149234311228354,-0.349968391707971,0.112,0.153,1
"RRP1",0.000149373636072869,-0.577253491678738,0.044,0.072,1
"CDCA3",0.000149688666068921,-1.14361212029592,0.01,0.025,1
"ARHGEF12",0.000149934888253162,0.423174676351594,0.176,0.135,1
"KBTBD8",0.000150035501781857,0.686271268656695,0.069,0.043,1
"BCL11B",0.000151655655751802,0.636283415035706,0.114,0.081,1
"LINC00888",0.000151762149855318,0.830133450068852,0.055,0.032,1
"WRNIP1",0.000152124772978893,-0.370336962428398,0.105,0.145,1
"SH3GLB1",0.000152342147122635,0.308210123939338,0.4,0.36,1
"NEK4",0.000152999817067014,-0.466506426171199,0.098,0.136,1
"IFT88",0.00015369343828929,-0.278359501658469,0.155,0.202,1
"IDE",0.00015378269988536,-0.307568778321695,0.139,0.183,1
"LRRC8C",0.000154118162161532,-0.387960002504422,0.144,0.189,1
"TUBGCP5",0.000154799984819899,-0.464257249299806,0.06,0.092,1
"TRIM6",0.000156062574603067,1.02354871845977,0.038,0.019,1
"MTA3",0.000157256784223699,-0.21931558997567,0.164,0.213,1
"NFKB1",0.000157502538063549,-0.169007206091053,0.327,0.393,1
"ZFHX3",0.000157665051519692,0.281211580573428,0.22,0.173,1
"SAFB2",0.000158395411116084,-0.169796933551619,0.192,0.247,1
"MFN2",0.000158449982754958,-0.340075868276561,0.095,0.133,1
"ZC3H7B",0.000159031817100859,-0.453409731579339,0.064,0.096,1
"MICAL3",0.000159135921455742,-0.157695309341421,0.093,0.133,1
"ZFAND1",0.000159195383675205,-0.485661100635406,0.063,0.095,1
"LMF2",0.00015950503466089,0.920438002782175,0.053,0.031,1
"CKAP2",0.000159815150792007,-0.333385826255507,0.141,0.186,1
"PIGG",0.00015990436034906,-0.276604315860437,0.102,0.142,1
"GPR132",0.000160469133881309,-0.594983564685904,0.053,0.082,1
"NRCAM",0.000161100831893081,0.51755202995978,0.105,0.073,1
"TYW5",0.000161147034303428,-0.48623201280783,0.079,0.114,1
"SEC24A",0.000161210117097699,-0.407838959333986,0.102,0.141,1
"NRAD1",0.000162109937019373,0.600118761957587,0.075,0.048,1
"DNAJC13",0.000162249837870127,-0.199744453962473,0.341,0.404,1
"ZSCAN12",0.000162699332844552,-0.799542911191638,0.029,0.052,1
"SLC51A",0.000165236992231355,-0.806742791837072,0.026,0.049,1
"SPINK8",0.000166102779277693,-2.10132039857948,0.002,0.013,1
"ZNF562",0.000166427434028135,-0.410610395374146,0.098,0.137,1
"TCAF1",0.000167027254765146,-0.507194262185048,0.066,0.099,1
"NDOR1",0.000167523520729832,-0.636294763468958,0.03,0.054,1
"JAK2",0.000167588681478762,-0.289887692496031,0.257,0.31,1
"KLF3",0.000167753141377682,0.414803225813679,0.307,0.266,1
"COPS8",0.00016832996885049,0.746069185280378,0.115,0.083,1
"ELAVL1",0.000168417588128282,-0.25454767117383,0.161,0.209,1
"GIPC1",0.000168713880247844,0.803617404448915,0.067,0.041,1
"GUCD1",0.000169452090667812,-0.608280387299362,0.073,0.106,1
"RELL1",0.000169807916033219,-0.351940634039576,0.192,0.239,1
"RHOH",0.000172792024461674,-0.252265265106951,0.273,0.332,1
"PCMTD1-DT",0.000174070374270226,-0.833656667074631,0.02,0.04,1
"GPR89B",0.000174424054464815,-0.629781456510284,0.035,0.061,1
"LRG1",0.000174552645759491,-0.522159142331185,0.087,0.123,1
"POLDIP3",0.00017478939482874,-0.501549212344244,0.062,0.094,1
"ERI2",0.00017487156497515,-0.585196774186321,0.072,0.105,1
"MFNG",0.000175810405772517,-0.470298278359804,0.062,0.094,1
"PIGX",0.000175812970054743,-0.398416640486905,0.131,0.173,1
"VWDE",0.0001759616857391,-1.09285881983128,0.011,0.027,1
"PPP2R3B",0.00017634501152449,-0.849550818841499,0.021,0.041,1
"FBXO28",0.000176521894320905,-0.340540594790452,0.172,0.218,1
"GXYLT1",0.000176523576951328,-0.369338211927528,0.131,0.174,1
"GSEC",0.000177141006768812,-1.14617463436374,0.015,0.033,1
"EMP2",0.000177573401329142,1.46210894059204,0.024,0.01,1
"AHCY",0.000178003150100746,-0.425644334107496,0.05,0.08,1
"ENSG00000278384",0.000178427940557278,-0.943590694107471,0.014,0.032,1
"RAB29",0.000178826544418692,0.51449352077205,0.139,0.103,1
"ZNF654",0.000180475568199464,-0.216428274971624,0.301,0.362,1
"HAUS2",0.000180839690919457,-0.333468813689214,0.072,0.106,1
"NDEL1",0.00018131070437712,-0.276992397918161,0.166,0.214,1
"FAM229B",0.000181391723927844,1.53892453764287,0.026,0.011,1
"SAP30L-AS1",0.000181398202112356,-0.628877291906475,0.039,0.065,1
"IFNG-AS1",0.000181805182204471,1.06414495467213,0.032,0.015,1
"FOXQ1",0.000182654637110803,1.7986838114438,0.012,0.003,1
"APOC1",0.000183242107856044,-1.70684422178295,0.004,0.016,1
"PDE2A",0.000183258461011169,0.837279056756378,0.048,0.027,1
"PSMF1",0.000183729338365546,-0.30383971914084,0.183,0.232,1
"RTL8C",0.000184290064445933,0.774052946906776,0.079,0.052,1
"PARL",0.000184881056563464,-0.236907666877308,0.305,0.365,1
"ENSG00000289963",0.00018498524922653,1.83294663596035,0.018,0.006,1
"YBX3",0.000185083602561182,-0.267057603058358,0.185,0.233,1
"CEP162",0.000185095796744869,-0.404222700937904,0.128,0.17,1
"PMAIP1",0.000185507168766689,0.926261795738299,0.068,0.044,1
"MIR3142HG",0.000185729168752586,0.605037209656331,0.064,0.039,1
"GCSAML",0.000186280286556159,-1.22524620535494,0.024,0.045,1
"CHRM3-AS2",0.000186598139118797,-1.05850731504051,0.011,0.028,1
"ADAM17",0.000187147393894376,-0.238691365261815,0.266,0.322,1
"GPATCH4",0.000187230700615611,-0.392963483043035,0.045,0.073,1
"LINC02345",0.00018766660156903,1.22722557507239,0.025,0.01,1
"ARL17B",0.000187739097516864,-0.72887052811295,0.031,0.055,1
"TRPC4AP",0.000187975131904674,-0.197694672591602,0.297,0.356,1
"CYSTM1",0.000188317589695083,0.377477690124859,0.318,0.277,1
"SRD5A3",0.000188870583867686,0.683900364193948,0.078,0.05,1
"HLCS",0.000188918461672555,-0.410141783692399,0.119,0.158,1
"UBE2Q1",0.000189409046530789,0.53861364548761,0.191,0.152,1
"GCC2-AS1",0.000190000851633432,-1.13879510399814,0.012,0.028,1
"PIH1D1",0.000191376091514654,-0.416056718748275,0.078,0.113,1
"TRPV1",0.000191842454301304,-1.08046179368181,0.017,0.036,1
"HSPBAP1",0.000192733752066122,-0.338475023488132,0.132,0.175,1
"CAPN3",0.000192936967715465,-0.551249442262983,0.039,0.065,1
"ERP27",0.000193655861556243,-0.572656477568641,0.035,0.06,1
"USP8",0.000193872450914606,-0.231766127012999,0.317,0.377,1
"IL15RA",0.000193967545628962,-0.567638402802016,0.026,0.049,1
"LSM5",0.000194845362522746,-0.294107132473767,0.116,0.158,1
"RGS7",0.000195589406303745,1.92842694481457,0.015,0.004,1
"ENSG00000235192",0.000196268466524064,-1.00719822121493,0.012,0.028,1
"ANGPTL4",0.000196830000025579,1.77737330519839,0.015,0.004,1
"SUCLG1",0.000197301995931053,-0.435282551807426,0.114,0.153,1
"LINC00032",0.00019748102600146,1.1746214910337,0.027,0.012,1
"PSMB3",0.000197691839797821,0.490823276953254,0.253,0.214,1
"TNRC6C",0.000198081546459634,-0.163874453372147,0.114,0.158,1
"ESF1",0.000198774221323326,-0.243125295503126,0.166,0.214,1
"PDGFC",0.00019881836155005,-0.343718511718974,0.314,0.367,1
"DDX3X",0.000199808984126855,0.253054897736229,0.511,0.468,1
"AMMECR1L",0.000200307617529744,-0.681211909753213,0.045,0.073,1
"HBD",0.000200546532236795,-2.41698173506448,0.003,0.015,1
"ITGA11",0.000201663669148844,1.713647707588,0.018,0.006,1
"LMF1",0.000202112608643882,-0.523436886746817,0.049,0.077,1
"SLC8B1",0.000203116351129085,-0.388121083336913,0.125,0.166,1
"ENSG00000257764",0.000204828571265523,-0.859819154295326,0.043,0.069,1
"SUPV3L1",0.000205094552435615,-0.385887965962914,0.055,0.085,1
"CRTAM",0.000207058329142957,1.35014050894924,0.018,0.006,1
"AKAP8",0.000207160848121255,-0.396424705391131,0.089,0.125,1
"CD40",0.000208741855423713,0.689800965633633,0.092,0.063,1
"CREB1",0.00020894716991524,-0.246668590939517,0.329,0.387,1
"SUCLG2-DT",0.000209429812404054,0.707075053664514,0.064,0.04,1
"STX6",0.000210149024905021,0.518111719588237,0.192,0.153,1
"NBPF8",0.000211067660261537,-0.541978016931207,0.044,0.072,1
"ENSG00000290989",0.000211313067291065,-0.449582641280303,0.06,0.091,1
"IRAG2",0.000212064846835135,-0.2592356729863,0.131,0.175,1
"RAB3IP",0.000212414162190379,-0.362560035314845,0.052,0.081,1
"COX10-DT",0.000213547035554326,-0.386468644192081,0.073,0.107,1
"RPS6KA3",0.000213863019533306,-0.173444608383839,0.378,0.444,1
"STT3A",0.000214974094436426,-0.430406632741558,0.087,0.122,1
"CHID1",0.000215867507657876,-0.429253178749797,0.076,0.11,1
"TXNL4A",0.000216206906232288,-0.226639757308236,0.153,0.2,1
"LIMD1",0.000217007377492754,-0.268430384414737,0.152,0.197,1
"RAC3",0.00021799049212908,-1.23353559396855,0.007,0.02,1
"ZNF565",0.000219453450058977,-0.464586927430229,0.049,0.077,1
"SELENOS",0.000221249856305159,0.472986994322554,0.237,0.195,1
"KCNH2",0.000221608712487266,-2.12641137954231,0.003,0.014,1
"TMEM106B",0.000222639670861492,-0.306510729840988,0.102,0.142,1
"GPC1",0.000224534844492797,1.86120489600186,0.012,0.003,1
"MANBA",0.00022463995557551,-0.130286139530075,0.397,0.466,1
"FCHO2",0.000225089239203401,0.262344207100721,0.285,0.236,1
"HSPA12A",0.000226775291615284,1.88357270903031,0.012,0.003,1
"CRACDL",0.000226925501116292,-1.38588796596291,0.006,0.019,1
"NFYA",0.000227454772727796,-0.700162488306841,0.05,0.078,1
"METAP2",0.000227748974639938,-0.215407547751128,0.318,0.379,1
"CPEB3",0.000228116038301463,-0.389970735819769,0.168,0.212,1
"PRKCSH",0.000228566536608277,-0.293620292876038,0.144,0.188,1
"ABHD14B",0.000230970105760647,-0.384462377861847,0.067,0.1,1
"DFFA",0.000230972175747832,-0.391190277778369,0.078,0.112,1
"CLIC4",0.000231072788399104,-0.256850865519854,0.295,0.347,1
"UBTD2",0.000233557249775838,-0.421676644710419,0.081,0.115,1
"SF3B6",0.000233700783072537,0.528629556914988,0.176,0.138,1
"NSL1",0.000234375327792811,-0.215379231945011,0.172,0.221,1
"ENSG00000228566",0.000234821705230162,1.3876152143679,0.02,0.007,1
"CCL3L3",0.000235919941883993,1.18313299088922,0.036,0.018,1
"GPS2",0.000236174690893334,0.645567097688041,0.164,0.128,1
"ALS2",0.000236250870094058,-0.394026227889106,0.146,0.189,1
"GRIPAP1",0.000236346966609792,-0.190718084981758,0.191,0.244,1
"SRSF6",0.000238754756788017,-0.341679366445375,0.098,0.136,1
"DYTN",0.000239003399528937,-1.02331788657821,0.016,0.034,1
"NID1",0.000239291233020866,0.761414126518728,0.056,0.033,1
"RAB1A",0.000241570107740907,-0.214073383319383,0.408,0.464,1
"WIPF1",0.000242734594319474,-0.162170611350285,0.499,0.566,1
"CIBAR1-DT",0.000243551858733848,-2.42324849346684,0.004,0.016,1
"RPS28",0.000245412837390002,-0.00568873671135339,0.772,0.807,1
"STIM2",0.000246527689149829,-0.18294422122628,0.115,0.157,1
"SLC12A9",0.000248127209891662,-0.717071413923112,0.029,0.051,1
"GTF2F1",0.000248609757615867,0.490885317012215,0.229,0.19,1
"ZNF569",0.000249322936386031,-0.426578218080696,0.053,0.083,1
"FAM13A",0.00025006517719432,-0.496755761504926,0.129,0.169,1
"CTBS",0.000250358902286778,0.374655420010374,0.257,0.215,1
"MAP2K3",0.000250735031820171,-0.374629788246662,0.113,0.152,1
"ZNF432",0.000251507516328556,-0.534357205734403,0.053,0.081,1
"LRP6",0.000253170213672055,-1.00989737081588,0.017,0.036,1
"RRAGA",0.000254090375033283,0.695945705854542,0.083,0.056,1
"ANXA7",0.000254254123710006,0.423503529047637,0.252,0.212,1
"MFSD8",0.000257052224608837,-0.381173725209772,0.086,0.121,1
"TRABD",0.000257694915930608,-0.303195802575413,0.113,0.153,1
"TNFRSF14",0.00025822374098231,0.541537040694376,0.135,0.1,1
"NPL",0.000258941462868821,0.359467774027904,0.29,0.246,1
"IFIH1",0.000258965597592648,0.56540653293915,0.158,0.122,1
"PES1",0.000259059638889246,-0.591829866518768,0.048,0.076,1
"SLC25A26",0.000259414828090565,-0.28406048090401,0.149,0.194,1
"ABI1",0.00025965821913835,-0.182214173166061,0.412,0.477,1
"ZNF10",0.000259783431060299,-0.385503503591315,0.062,0.093,1
"APEH",0.000261012202067079,-0.665589070262996,0.041,0.067,1
"MAD2L1",0.000261747812402765,-0.549386698245793,0.031,0.055,1
"STK17B",0.000262734730139998,0.194591718964383,0.57,0.516,1
"EPAS1",0.000262826141025305,0.398531405856724,0.169,0.129,1
"KDELR1",0.000264028356603205,0.471110920870512,0.324,0.29,1
"GPBP1",0.000265343385767151,-0.163879214608353,0.388,0.455,1
"PIP4P1",0.000265862329513914,0.645060622330588,0.12,0.088,1
"GLT8D1",0.000267045267855678,0.554658183826844,0.105,0.074,1
"MIR23AHG",0.000268152122039957,-0.550248265927947,0.059,0.089,1
"OXA1L",0.000269140775642488,-0.395542302318076,0.079,0.114,1
"CETN2",0.000270267785376916,0.912719054689829,0.057,0.034,1
"TICAM2",0.000271026715273478,0.603770089815627,0.072,0.046,1
"CATSPER2",0.00027142745961933,-0.550248265927947,0.06,0.091,1
"HIF1A-AS3",0.000271484254457188,0.626788639462461,0.16,0.124,1
"PSG11-AS1",0.000272845434439339,1.56164461414295,0.013,0.003,1
"SNRNP48",0.000272911763073532,-0.404802826146023,0.083,0.117,1
"PRRG4",0.000272939558414324,-0.468256871570911,0.095,0.131,1
"MT1F",0.000273806007527653,0.567037872913169,0.122,0.089,1
"ZNF276",0.000274543558188502,-0.487503035186137,0.044,0.07,1
"OST4",0.000274775584668861,0.627987108971647,0.174,0.139,1
"CSNK2B",0.000275298876631252,0.452938354700451,0.268,0.232,1
"YIPF4",0.000275772417418265,-0.218726989654106,0.197,0.247,1
"HPCAL1",0.000277424163023114,-0.173126766610344,0.257,0.313,1
"DANCR",0.000278383263338874,-0.716890885231031,0.024,0.045,1
"PUDP",0.000278587100635956,-0.401829509831936,0.111,0.15,1
"ENSG00000286619",0.000278944219356599,1.04707144131319,0.04,0.021,1
"NAGK",0.000278964688273907,0.487350831795637,0.211,0.173,1
"ENSG00000283415",0.000279903420376675,-1.31282450377319,0.003,0.014,1
"TRIP13",0.000279976698334397,-0.546415131714503,0.016,0.034,1
"SIGLEC5",0.000280093714696643,-0.608280387299361,0.046,0.074,1
"APOBR",0.000280196329609474,-0.486718407418449,0.104,0.141,1
"HEATR5A",0.000280355636228661,-0.334454519744733,0.154,0.197,1
"ASRGL1",0.000280646832420643,-0.430860849310125,0.087,0.122,1
"NUBP2",0.000280862569467823,-0.564619158503223,0.037,0.063,1
"TMEM69",0.000281289899704298,-0.679363485360844,0.025,0.046,1
"GNGT2",0.000281778863212275,1.51857589225107,0.016,0.005,1
"MPZL1",0.000282877859110954,0.386645055794792,0.207,0.166,1
"SOCS7",0.000283139932556994,-0.563367965423788,0.054,0.083,1
"SCO1",0.000283557794110115,-0.323956013119963,0.102,0.14,1
"ADGRG2",0.000283949405451127,0.793591342192648,0.05,0.029,1
"RILP",0.000285907642395681,0.843057549291599,0.041,0.022,1
"PABPN1",0.000286141411221275,-0.16989220582482,0.256,0.315,1
"ANKS3",0.000286388461213797,-0.566110933055422,0.052,0.08,1
"KAT7",0.000286536541960463,-0.23162494341619,0.17,0.218,1
"PDHA1",0.000286728465031131,-0.366205600101214,0.096,0.133,1
"ATXN2L",0.000287030418167818,-0.342386327326327,0.143,0.185,1
"CCDC115",0.000287787296196788,0.591391957537003,0.115,0.083,1
"USP3",0.000288843779792338,-0.172787713277733,0.516,0.577,1
"ZNF605",0.000289028585937658,-0.612384785632098,0.035,0.059,1
"EPS15L1",0.000289069538310091,-0.316734248824272,0.173,0.219,1
"PIP4K2C",0.000289541689647428,0.81196796822719,0.057,0.034,1
"ACOX3",0.000291659526794964,-0.528152056207695,0.052,0.08,1
"OGFOD1",0.000291778466193825,-0.494389420771377,0.048,0.076,1
"ARGLU1",0.000291918514066375,-0.0936392605805687,0.419,0.493,1
"BAG6",0.000291918819045327,-0.47649051474382,0.051,0.08,1
"INPP1",0.000294464298309458,-0.428394275806848,0.106,0.143,1
"COQ10A",0.00029461235368385,1.33536875831927,0.025,0.011,1
"ALDH1A1",0.000295593091296994,0.26565978650787,0.161,0.122,1
"ZNF326",0.000295912583664742,-0.195739826531369,0.192,0.243,1
"COMMD7",0.000296572663862106,0.43084110342553,0.241,0.2,1
"USP42",0.000296749870658929,-0.53854967390965,0.069,0.101,1
"MTIF2",0.000298250848852098,-0.285708375846573,0.108,0.148,1
"LINC00900",0.000298844299435969,1.26946386264964,0.025,0.011,1
"MAZ",0.00029964757515781,-0.458675370236646,0.068,0.099,1
"ARAF",0.00030021099788471,-0.636768944259058,0.039,0.064,1
"CNKSR3",0.000300251361099463,-1.13879510399814,0.016,0.034,1
"ARHGAP27",0.000301085701509289,-0.545996109045019,0.069,0.101,1
"HPGDS",0.000301307019588344,0.625209742920416,0.05,0.029,1
"SMG5",0.000302719934333373,-0.337426477006269,0.103,0.14,1
"APMAP",0.000302978455815842,-0.26627163039697,0.263,0.315,1
"RCN3",0.000303164846818766,1.2513044935308,0.025,0.011,1
"DUSP1",0.000303314687543429,0.998377184521113,0.049,0.028,1
"PHF2",0.000303584105303992,-0.49212664229803,0.078,0.111,1
"CSF1",0.000304423487166293,0.938207965607159,0.03,0.014,1
"LINC02932",0.000305620442668849,1.11265978294077,0.029,0.014,1
"ZNF765",0.000308220390658706,-0.458965665532336,0.067,0.098,1
"PPP4R1",0.000308695337611382,-0.31971088935843,0.187,0.232,1
"CPSF3",0.000310049153600004,-0.409848958168055,0.109,0.147,1
"IRF2BPL",0.000311046888341602,0.660559640215638,0.082,0.055,1
"SCN9A",0.000311564225615753,-1.76028348074441,0.003,0.013,1
"COPS3",0.000313955312696378,-0.315636227603916,0.101,0.138,1
"CIB1",0.000314003776289776,0.557357255739853,0.149,0.115,1
"PRDX3",0.000314078715512515,0.514994520844129,0.187,0.149,1
"EIF3F",0.000315072433217073,-0.145224555277122,0.233,0.288,1
"NADSYN1",0.000315268868350144,-0.340692126638906,0.125,0.166,1
"RMI2",0.000315348020956435,-0.560345910235659,0.03,0.052,1
"NECAP2",0.000315476180187899,0.488434767189174,0.167,0.13,1
"HOMER2",0.000315854535554184,-1.19578508258297,0.009,0.023,1
"PAX5",0.000317185979079207,0.754289692085346,0.044,0.024,1
"GNE",0.000317940509455678,-0.582745295192224,0.055,0.083,1
"NDUFA10",0.000318231339339041,-0.227140513832087,0.227,0.278,1
"POLG",0.000319195065416288,-0.473979295587771,0.057,0.086,1
"LASP1",0.000319946801412627,-0.247782252893628,0.207,0.257,1
"MATK",0.000320928808163845,-1.09827994425943,0.012,0.028,1
"ZBTB37",0.000321253216497157,-0.46692453805382,0.096,0.131,1
"CSRP1-AS1",0.000321718484729693,-0.606809000082694,0.052,0.08,1
"GOLM1",0.000322211291473005,-0.672410724719078,0.042,0.067,1
"NOTCH2NLC",0.000322488762019138,-0.342690276561811,0.105,0.143,1
"PRDM10",0.000324103948659164,-0.56999939166752,0.079,0.111,1
"NDUFV3",0.000325283183175412,-0.256908514519517,0.141,0.185,1
"EIF3M",0.000327231306252877,-0.200491555758161,0.247,0.3,1
"TRIM34",0.000327376569435284,0.595752468463215,0.105,0.075,1
"BAALC",0.000327651315593922,-1.34524598146557,0.01,0.024,1
"SPICE1",0.000331510125557054,-0.295890806767597,0.148,0.191,1
"ERO1A",0.000333504773088779,0.337242867912216,0.395,0.363,1
"ZWINT",0.000335461708116871,-0.567088699979252,0.033,0.056,1
"ALPL",0.000335722641436133,-2.49146672231661,0.004,0.015,1
"TIMM9",0.00033896008610243,-0.470204251896389,0.051,0.079,1
"P2RY11",0.000339491124310228,-0.83945369417802,0.018,0.036,1
"APOE",0.0003397151607536,1.04163755526256,0.037,0.019,1
"GRAMD1B",0.000340040536236861,-0.454724458264061,0.201,0.243,1
"DLG3",0.000341731671868071,1.6928891474212,0.018,0.006,1
"ENSG00000227627",0.000342907201755754,-0.771779119582241,0.023,0.043,1
"BORCS5",0.000343886130602831,-0.310505430711721,0.116,0.157,1
"MMP16",0.000346447702307494,2.03557580247536,0.011,0.003,1
"TRAF3IP3",0.000347227998551001,-0.178160931808217,0.14,0.186,1
"SLC15A4",0.000347661591498834,-0.398925241028512,0.095,0.131,1
"PODXL",0.000348212934745772,1.85115123133793,0.011,0.003,1
"DENND4B",0.000348740399034076,-0.478156393915024,0.069,0.1,1
"RBM8A",0.000350423264939149,0.444423958394964,0.303,0.266,1
"LPIN3",0.000352743345501839,1.4011799419497,0.018,0.006,1
"ATP6V1D",0.000354163962837517,0.401941995867004,0.246,0.206,1
"PPTC7",0.000354881911668153,-0.243569280995528,0.125,0.166,1
"SPAG1",0.000355250086744264,-0.669309820696921,0.03,0.053,1
"CD55",0.000358480092805911,-0.217352175066932,0.369,0.426,1
"ENSG00000256083",0.000359810066619951,1.69914813789289,0.014,0.004,1
"AGAP1",0.000360455355347254,0.668095555773593,0.086,0.059,1
"TTC8",0.000362630097524404,-0.455633377288885,0.078,0.111,1
"MRPL33",0.00036829550854178,-0.247599889115872,0.137,0.18,1
"C1RL-AS1",0.000369658474519306,-0.543324945458592,0.051,0.078,1
"ZNF160",0.000371332851002571,-0.281411551141729,0.144,0.187,1
"CD69",0.000371629556837188,-0.317851701639421,0.214,0.264,1
"ZNF394",0.000372832020772168,-0.340658711969916,0.117,0.156,1
"MIER1",0.000374200120391537,-0.167375874816578,0.439,0.504,1
"CHM",0.000374386704605177,-0.278631697265552,0.199,0.246,1
"TSSC4",0.000374793567751737,0.652314973083015,0.094,0.066,1
"RRM2B",0.000374810839656706,0.397303186134657,0.215,0.175,1
"ZNF521",0.00037659805219183,-0.920224393614101,0.025,0.045,1
"ZNF383",0.0003777706383063,-0.60471377227917,0.044,0.07,1
"ENSG00000226281",0.000378878533808403,-0.962514607516005,0.051,0.078,1
"CSNK1G2",0.000380483126415291,-0.262463542652924,0.136,0.179,1
"RAB12",0.000382114267483613,-0.271326781775636,0.136,0.177,1
"PHKA1",0.000386236174749348,-1.33881971230613,0.007,0.02,1
"BDH2",0.000386602371345904,0.702736933377551,0.078,0.052,1
"MTX2",0.00038703505169586,-0.309622071734847,0.162,0.207,1
"COPS6",0.000388040774928724,0.565856865429865,0.147,0.113,1
"ESR1",0.000388458331731732,-0.360676022035173,0.045,0.071,1
"STX2",0.000388693568208296,0.817483518572541,0.098,0.069,1
"ITPA",0.000391077926253265,-0.489379388881516,0.062,0.092,1
"C2CD3",0.00039373974591878,-0.307866783977223,0.143,0.185,1
"PRPF38B",0.000395882527257596,-0.181579970494938,0.191,0.241,1
"IRGQ",0.000396314721949111,-1.02331788657821,0.018,0.037,1
"GON4L",0.000396598979330057,-0.218965452682125,0.231,0.282,1
"CTC1",0.000396946390704818,-0.593633611334961,0.041,0.066,1
"SRGAP2B",0.000396967091533863,-0.355131909003141,0.106,0.142,1
"NSF",0.000397984096123155,-0.21532502728231,0.3,0.354,1
"FAM215B",0.000400237921360234,-0.952928558686807,0.016,0.034,1
"LSM7",0.000401068727562221,-0.345538291271226,0.143,0.184,1
"RASA2",0.000403426877474544,-0.179367813085958,0.661,0.696,1
"TGFA",0.000404054939646556,-0.356781584708472,0.152,0.191,1
"ARAP1",0.000405527834770062,-0.237442691931053,0.196,0.244,1
"PRXL2A",0.000406599653932512,0.709074977798176,0.078,0.052,1
"DTYMK",0.000407547837557847,-0.454906562120897,0.06,0.089,1
"ZDHHC9",0.000408517108732534,-0.921137491771727,0.02,0.038,1
"MTFP1",0.00040917696536252,-0.966734358211838,0.011,0.027,1
"ZNF85",0.000412250528660558,-0.608280387299362,0.043,0.069,1
"TCEA3",0.00041281863006104,1.22215814787128,0.02,0.008,1
"TLR4",0.000413175835171715,-0.334180817502614,0.195,0.24,1
"MRPS35",0.000416753891744612,-0.27433977471002,0.15,0.193,1
"MEMO1",0.000417607904278255,-0.79199234047175,0.022,0.042,1
"SYNGR2",0.000417860096704332,0.527697282219613,0.174,0.138,1
"LIMS1",0.000418255656533643,-0.177097333673763,0.472,0.531,1
"TSTD2",0.000420352239589733,-0.290697762687963,0.098,0.135,1
"JAM2",0.000421574137849175,1.94015623739668,0.012,0.003,1
"MTHFR",0.000422403447573997,-0.519086657969907,0.068,0.098,1
"KIF13B",0.000422700440969068,-0.222458675813372,0.227,0.277,1
"ENSG00000291174",0.000423326462990785,1.11524294395477,0.038,0.02,1
"VARS1",0.000424826190037822,-0.698591158338171,0.017,0.034,1
"ALDH1A3",0.000425423339617741,1.512735013662,0.012,0.003,1
"SLF2",0.000425890088321275,-0.147524587714683,0.213,0.265,1
"TNFSF10",0.000427784834356149,0.607630819417131,0.188,0.153,1
"DAPK2",0.000427997000629672,-0.853392885135893,0.029,0.05,1
"ENSG00000280241",0.000428319089805411,0.95757329047409,0.012,0.003,1
"RNF169",0.000428607413461109,-0.229907145422256,0.274,0.327,1
"ALKBH3",0.000429365430061118,-0.460862785266619,0.078,0.11,1
"DYNC2I2",0.00042975433316635,-0.604365337295978,0.015,0.032,1
"ENSG00000291124",0.000429979787745956,-0.684793281160148,0.022,0.042,1
"F3",0.000433225493492372,1.88969881182715,0.029,0.014,1
"CAPN5",0.000434203711713717,0.764137478041694,0.045,0.025,1
"PATZ1",0.000434647183287,-0.703699952378044,0.023,0.044,1
"GNAS",0.000435418955834865,0.368676966039146,0.574,0.556,1
"MEF2A",0.000437342775209339,-0.173652159662637,0.423,0.485,1
