"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.35934676272591e-07,0.623451635362694,0.257,0.161,0.00940529064058115,"10","RPA1"
4.39810647809354e-07,0.470902886221734,0.367,0.249,0.00948891472648682,"10","DAP3"
4.41833157732848e-07,0.31957041615259,0.451,0.316,0.00953255037808619,"10","ZC3H15"
4.45140672322652e-07,0.451950655064141,0.337,0.222,0.00960391000536122,"10","DHRS7B"
4.46355150018098e-07,0.561800779113436,0.294,0.191,0.00963011236164046,"10","TCAIM"
4.52527592246566e-07,0.763936476221244,0.74,0.64,0.00976328280271967,"10","BMP2K"
4.53943656831509e-07,0.389477441570021,0.524,0.393,0.00979383439613981,"10","PARP4"
4.62843448664589e-07,0.397547568669936,0.488,0.356,0.0099858474049385,"10","HINT1"
4.82252991645687e-07,0.352568011231425,0.602,0.473,0.0104046082947557,"10","NRDC"
4.9665605771151e-07,0.602623168142828,0.25,0.155,0.0107153544451258,"10","FAM76B"
5.04009161339579e-07,0.382679792622246,0.502,0.374,0.0108739976559014,"10","PHF20"
5.13559507397588e-07,0.55225740782621,0.269,0.17,0.011080046372103,"10","KAT7"
5.26148658929948e-07,0.61823436338061,0.26,0.164,0.0113516573164136,"10","DTWD1"
5.27281646291798e-07,0.704072593535069,0.515,0.395,0.0113761015187455,"10","MDM2"
5.41916701786224e-07,0.487502218790576,0.284,0.18,0.0116918528410378,"10","SEPHS2"
5.50711940776192e-07,0.657471907032392,0.257,0.164,0.0118816101222463,"10","ATG4C"
5.53074994474233e-07,0.252544855096379,0.777,0.652,0.0119325930057816,"10","NCOR1"
5.57310899389036e-07,0.462374785441743,0.483,0.365,0.0120239826543185,"10","SNX14"
5.58950811038366e-07,0.461213195168936,0.386,0.269,0.0120593637481527,"10","PSMD12"
5.6202406204294e-07,0.344282452632543,0.459,0.33,0.0121256691385764,"10","SRSF3"
5.72250877300087e-07,0.336126359480186,0.532,0.394,0.0123463126777494,"10","SPEN"
5.74980239595044e-07,0.567071866602572,0.272,0.173,0.0124051986692631,"10","RSBN1"
