"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAB3IP",2.96604004946551e-08,-0.683667397011806,0.063,0.103,0.000639923140672184
"SPINT2",3.00811091715225e-08,0.612363192439645,0.17,0.12,0.000648999930375599
"NKRF",3.01493409686136e-08,-0.790586456561501,0.046,0.081,0.000650472031397837
"MRE11",3.02167169973072e-08,-0.431226367918091,0.205,0.265,0.000651925669216902
"NDUFB3",3.03522062429175e-08,0.819171104510398,0.125,0.082,0.000654848849690945
"ZNF267",3.04616405555947e-08,0.432381766223911,0.329,0.272,0.000657209894986955
"NME1",3.08117193898695e-08,-0.664533230055091,0.075,0.117,0.000664762845836434
"RLIM",3.08926428672785e-08,-0.357953057440668,0.213,0.275,0.000666508769861533
"RCCD1",3.09940702523306e-08,-1.09503235707989,0.022,0.049,0.000668697065694032
"SLC35A3",3.10592568459586e-08,-0.426061258617935,0.17,0.228,0.000670103466451557
"ENSG00000258312",3.13660309185321e-08,0.885159161839929,0.061,0.031,0.00067672211706733
"ENSG00000258344",3.17541195341435e-08,-1.37675412957223,0.013,0.035,0.000685095128949145
"ENSG00000291166",3.21264759008845e-08,-1.76488375538756,0.007,0.024,0.000693128717561583
"THYN1",3.25354167443267e-08,0.752964549475059,0.123,0.08,0.000701951616258848
"PHF5A",3.27867533988618e-08,-0.574623954991921,0.09,0.135,0.000707374204580443
"ARHGEF11",3.32980355799354e-08,0.420982789923774,0.319,0.259,0.000718405117637106
"RIT1",3.34944743070096e-08,0.48543959869668,0.243,0.187,0.000722643283173732
"KLF13",3.35813197837729e-08,-0.336040456583686,0.352,0.416,0.0007245169743349
"CRCP",3.38919931223366e-08,-0.402640055444754,0.246,0.307,0.000731219751614411
"HMGN5",3.42377692426235e-08,-0.77268915787636,0.048,0.083,0.000738679871409602
"ENSG00000236911",3.43497594153059e-08,1.6274336673912,0.028,0.009,0.000741096059385225
"CDK5RAP1",3.5670102576584e-08,-0.526792647693124,0.093,0.14,0.000769582463089799
"ZFAND5",3.56945575066355e-08,0.390610793225714,0.397,0.34,0.000770110078205661
"DYNC1H1",3.5946172524223e-08,-0.228629866704438,0.442,0.516,0.00077553867221011
"BSDC1",3.66065263711188e-08,-0.606751532854496,0.099,0.145,0.000789785806456887
"C1QBP",3.711342958356e-08,-0.396506184701694,0.194,0.253,0.000800722243265307
"UNKL",3.72015273612308e-08,-0.808566194204957,0.048,0.084,0.000802622952818554
"MRPL42",3.76034840041195e-08,-0.49939268848713,0.142,0.195,0.000811295167388879
"IFFO1",3.76863217717663e-08,0.632993192733101,0.124,0.081,0.000813082392225857
"CPNE7",3.79091111553425e-08,-5.00192295268841,0,0.01,0.000817889073176514
"SLC29A2",3.79095886170635e-08,-5.0449916745803,0,0.01,0.000817899374413146
"ENSG00000223576",3.79095886170635e-08,-5.08681185027492,0,0.01,0.000817899374413146
"ENSG00000267199",3.79095886170635e-08,-5.0449916745803,0,0.01,0.000817899374413146
"ENSG00000286292",3.79100342527433e-08,-5.08681185027492,0,0.01,0.000817908989002936
"PNPLA1",3.79100342527433e-08,-5.08681185027492,0,0.01,0.000817908989002936
"PLCB4",3.79111911706727e-08,-5.20545634677354,0,0.01,0.000817933949507263
"PLXNB3-AS1",3.79140451798058e-08,-4.95752883332996,0,0.01,0.000817995524754309
"RABGAP1",3.79291688892264e-08,-0.278104824050037,0.385,0.451,0.000818321818785059
"SRSF11",3.79781405526256e-08,-0.244093548580601,0.623,0.643,0.000819378382422898
"CTSO",3.80194092065953e-08,0.712765721190963,0.094,0.056,0.000820268753632294
"KYAT3",3.83718958573835e-08,-0.499635855089315,0.119,0.169,0.00082787365312305
"EIF3C",3.84643467618958e-08,-1.103749574181,0.024,0.051,0.000829868281387902
"SIAH1",3.86006671140624e-08,-0.462001416190744,0.139,0.193,0.000832809392985896
"ZNF727",3.89522087415461e-08,0.830967061476332,0.073,0.04,0.000840393903598858
"YEATS2",3.89570383669917e-08,-0.250275902805372,0.378,0.451,0.000840498102767845
"CAPRIN2",3.91414461619845e-08,0.615284584725084,0.137,0.092,0.000844476700944815
"METTL2A",3.9169057532123e-08,-0.747235889568135,0.059,0.097,0.000845072416255554
"VWDE",3.91723784859816e-08,-1.36781280263817,0.01,0.031,0.000845144065835053
"ZNF500",3.92202715038669e-08,-0.779885918726807,0.053,0.09,0.000846177357695929
"NDUFS6",3.93466266798706e-08,-0.366334378897285,0.224,0.285,0.000848903470618209
"AGO4",3.97821526581939e-08,-0.331119048039811,0.35,0.415,0.000858299943600534
"NEURL1B",3.98773868952249e-08,-2.3725663326088,0.004,0.019,0.000860354622264477
"CAMK1D",3.99083223191061e-08,-0.106781315758971,0.627,0.479,0.000861022054034713
"POT1",3.99429797474614e-08,-0.524977370363337,0.133,0.184,0.000861769788051481
"CARM1",4.00874410230005e-08,-0.656260209008686,0.084,0.127,0.000864886540071237
"GMPR",4.01328738370187e-08,-1.16783578050884,0.042,0.075,0.000865866753033677
"ZNF169",4.01411585937207e-08,-0.598126033023931,0.119,0.168,0.000866045496659524
"LINC02595",4.03047637405071e-08,-2.00192295268841,0.005,0.021,0.00086957527770144
"EMC1",4.09042040912373e-08,-0.655070602640819,0.073,0.114,0.000882508203268445
"SUGCT-AS1",4.14662814181776e-08,1.56603312272706,0.03,0.01,0.000894635021597181
"NSFL1C",4.19757907104933e-08,-0.457099842820467,0.144,0.197,0.000905627684578893
"UQCRQ",4.22003680417439e-08,0.624473077308745,0.276,0.226,0.000910472940500624
"TTBK2",4.23405838184654e-08,-0.327621032406902,0.273,0.339,0.000913498095883392
"FAM185A",4.23670523228508e-08,-0.608120002020487,0.08,0.124,0.000914069153865505
"CDR2",4.23720084340739e-08,-0.393856300954405,0.205,0.266,0.000914176081965144
"POMC",4.28510965659785e-08,2.31548966107646,0.018,0.003,0.000924512408410985
"ENSG00000287691",4.30295638857042e-08,4.99666747705692,0.01,0,0.000928362840834069
"PHOSPHO2",4.30295638857042e-08,4.99666747705692,0.01,0,0.000928362840834069
"ENSG00000289641",4.30295638857042e-08,4.99666747705692,0.01,0,0.000928362840834069
"DOCK6",4.30295638857042e-08,4.99666747705692,0.01,0,0.000928362840834069
"MMEL1",4.30300631614363e-08,5.12993400792038,0.01,0,0.000928373612707988
"ENSG00000270174",4.30300631614363e-08,5.04247116667004,0.01,0,0.000928373612707988
"PLA2G4B",4.30300631614363e-08,5.04247116667004,0.01,0,0.000928373612707988
"ENSG00000287126",4.30305254582878e-08,5.12993400792038,0.01,0,0.000928383586762559
"ENSG00000273702",4.30305267791423e-08,5.0868652860285,0.01,0,0.000928383615259995
"TLR3",4.30343904295411e-08,4.94936176227856,0.01,0,0.00092846697351735
"ENSG00000260793",4.30343904295411e-08,4.94936176227856,0.01,0,0.00092846697351735
"KTN1-AS1",4.30563527802544e-08,-1.49909873853773,0.014,0.037,0.000928940811233989
"TGFBR1",4.3268598198556e-08,0.260212614224745,0.503,0.429,0.000933520006133846
"INTS2",4.41060266425908e-08,-0.576728703510871,0.106,0.154,0.000951587524813896
"SSBP4",4.41566116060128e-08,-0.488574440574153,0.124,0.174,0.000952678895399726
"LINC00174",4.4222828885491e-08,-0.614739681381086,0.107,0.155,0.000954107533204468
"TUBB2A",4.42446895738584e-08,1.58012795261284,0.028,0.009,0.000954579177555996
"FCGBP",4.42678126298614e-08,1.92794277864366,0.042,0.018,0.000955078057489259
"MLH1",4.47121168283941e-08,-0.488788166840563,0.134,0.185,0.000964663920572603
"PAFAH1B1",4.56914875491359e-08,-0.213248777129432,0.732,0.728,0.000985793843872608
"TM6SF1",4.58488501081847e-08,0.529029963330205,0.155,0.107,0.000989188941084086
"DHX36",4.61889471652585e-08,-0.250863680703828,0.424,0.491,0.000996526535090451
"MINK1",4.62487637421493e-08,-0.533427251622876,0.142,0.194,0.000997817077736871
"CCDC115",4.63280145037088e-08,0.757802690351764,0.106,0.066,0.000999526912917518
"OSBPL10",4.63803916594812e-08,0.727597829316632,0.067,0.036,0.00100065695005331
"APC",4.63951498401429e-08,-0.248514986128809,0.478,0.539,0.00100097535780108
"PDE7A",4.65066107487916e-08,-0.267650104037878,0.576,0.616,0.00100338012690518
"DNAI3",4.67250023629983e-08,0.787752029048254,0.087,0.051,0.00100809192598169
"ETF1",4.68378190140585e-08,-0.274599364568016,0.343,0.413,0.00101052594522831
"PTPN22",4.68469349360989e-08,-0.348318786362123,0.361,0.42,0.00101072262124633
"BRIX1",4.68881977022547e-08,-0.593056215042481,0.079,0.121,0.00101161286542615
"RFT1",4.73641001069624e-08,-0.577019017179384,0.087,0.132,0.00102188045980771
"MGAT3",4.73708477876673e-08,-1.58757922357965,0.011,0.031,0.00102202604101892
"LIPE-AS1",4.76092486839742e-08,-0.610488452238852,0.08,0.123,0.00102716954035674
"PDGFRA",4.78214512349033e-08,1.0505535129679,0.055,0.027,0.00103174781039304
"CLEC4E",4.79629962267958e-08,2.04247116667004,0.024,0.007,0.00103480164359312
"CLIP2",4.83461804568218e-08,-0.591120295511403,0.126,0.176,0.00104306884335593
"LINC01010",4.84507306196177e-08,1.56370806978081,0.037,0.015,0.00104532451311825
"MTMR1",4.8791558318537e-08,-0.447292224893884,0.14,0.194,0.00105267787072244
"TNFRSF10A",4.88259622679421e-08,-0.580161752017167,0.094,0.139,0.00105342013593085
"MVP",4.9384147082513e-08,0.413061938606732,0.292,0.233,0.00106546297330522
"ENSG00000253619",4.94448373679453e-08,-2.06062232629406,0.013,0.035,0.00106677236621342
"ACTA2",4.96188903068239e-08,1.33314832757297,0.043,0.018,0.00107052755836973
"USP47",4.98980006069546e-08,-0.246713507641853,0.611,0.633,0.00107654936309504
"AHRR",5.00595433111883e-08,-0.468763720734492,0.265,0.323,0.00108003464693889
"AHCY",5.01740148144313e-08,-0.718457670846878,0.064,0.103,0.00108250436962135
"STRIP1",5.02454349402885e-08,-0.724469486941652,0.056,0.094,0.00108404525883672
"AKAP8L",5.11368352153506e-08,-0.468573194679468,0.175,0.231,0.00110327721977119
"SMPD1",5.28442776350668e-08,0.959329931369798,0.073,0.04,0.00114011528997657
"ESD",5.29238962221976e-08,0.601324901060496,0.207,0.156,0.00114183306099391
"EIF2AK1",5.3006655072109e-08,-0.31897848160048,0.282,0.347,0.00114361858318075
"CHORDC1",5.31735929257497e-08,0.524004077735795,0.236,0.183,0.00114722026737305
"RAP1GDS1",5.32898238657456e-08,-0.244246379778428,0.413,0.485,0.00114972794990346
"NSUN4",5.36571376255514e-08,-0.567936350608576,0.085,0.129,0.00115765274427127
"SUPT5H",5.3910888385632e-08,-0.32696764406755,0.242,0.305,0.00116312741692001
"YTHDF3",5.39892194297238e-08,-0.362104393790175,0.279,0.34,0.00116481740919629
"SLC9A1",5.44851072880689e-08,-0.612945532782283,0.106,0.153,0.00117551618974009
"LINC03051",5.5049090964667e-08,1.24496403056879,0.054,0.026,0.00118768413756269
"C14orf119",5.54716317997284e-08,0.696696329828314,0.115,0.074,0.00119680045607914
"CEP44",5.55624744858462e-08,-0.593967551542198,0.096,0.142,0.00119876038703213
"PRPF18",5.6054469994301e-08,-0.342959870523476,0.25,0.312,0.00120937519012704
"TLR1",5.61877434018072e-08,0.475341959036206,0.221,0.167,0.00121225056389399
"RFFL",5.63026234833694e-08,-0.328866317204505,0.254,0.32,0.00121472910165369
"CPSF7",5.7053230369197e-08,-0.365726587128337,0.206,0.267,0.00123092344521542
"AATK",5.71573648536217e-08,-0.933549970395516,0.027,0.055,0.00123317014671689
"HBB",5.72755450872282e-08,-3.74013709305187,0.013,0.034,0.00123571988525695
"TRIM59",5.75131508414008e-08,-0.602955975315006,0.075,0.116,0.00124084622940322
"ENSG00000228566",5.81174109384749e-08,1.30270693915116,0.062,0.032,0.0012538831409976
"TMEM106C",5.83124398181127e-08,-0.783499433554907,0.038,0.071,0.00125809088907578
"MMRN1",5.84258236886814e-08,-3.25649577977401,0.005,0.021,0.0012605371460833
"TTC26",5.86308525159405e-08,-0.869656077304621,0.032,0.062,0.00126496064303142
"CLIP4",5.86649059522992e-08,0.510773816049077,0.232,0.178,0.00126569534592085
"TMEM134",5.87657653379258e-08,1.02077609557072,0.074,0.042,0.00126787138716575
"MED28",5.92532972958738e-08,-0.433776233725802,0.136,0.188,0.00127838988915848
"HDLBP",5.92675490750294e-08,-0.230333800755905,0.497,0.556,0.00127869737129376
"CDC73",5.97822192802836e-08,-0.305070185097971,0.382,0.442,0.00128980138097212
"PDE6D",6.03080088438144e-08,-0.492305576882895,0.132,0.183,0.0013011452908053
"CTSA",6.0583594712625e-08,0.415239442576154,0.374,0.323,0.00130709105592488
"DHX30",6.08754266286526e-08,-0.465719003357282,0.151,0.205,0.00131338732951318
"SMIM19",6.16915340521001e-08,0.840282316056777,0.096,0.059,0.00133099484717406
"AFG3L2",6.19229603810234e-08,-0.38071257131044,0.236,0.297,0.00133598787022058
"PLSCR4",6.20210183446145e-08,-2.25869836805052,0.004,0.02,0.00133810347078506
"EBP",6.23896732717843e-08,-0.659045591491872,0.06,0.099,0.00134605720083875
"ANKRD26",6.24596396072704e-08,-0.428302122288452,0.171,0.228,0.00134756672452686
"ENSG00000269918",6.2876677741327e-08,-4.95752883332996,0,0.01,0.00135656432226913
"ENSG00000225489",6.2876677741327e-08,-4.95752883332996,0,0.01,0.00135656432226913
"TMEM252-DT",6.2876677741327e-08,-4.95752883332996,0,0.01,0.00135656432226913
"NRARP",6.2876677741327e-08,-4.95752883332996,0,0.01,0.00135656432226913
"PITPNM3",6.2876677741327e-08,-5.00192295268841,0,0.01,0.00135656432226913
"CAPN1-AS1",6.28787453225243e-08,-5.08681185027492,0,0.01,0.00135660893033346
"RNF32",6.28793373720807e-08,-5.12745383477227,0,0.01,0.00135662170380264
"SELP",6.28825144838857e-08,-5.86441942893847,0,0.01,0.00135669024998983
"PLXNB2",6.36276182104688e-08,0.559665039658938,0.163,0.115,0.00137276586289086
"PCED1B",6.40704069171968e-08,0.184759105281882,0.281,0.217,0.00138231902923852
"ZYG11B",6.41098962366487e-08,-0.33711749660451,0.223,0.285,0.0013831710113057
"BCL3",6.45013819438452e-08,0.633865666635732,0.158,0.111,0.00139161731543846
"ENSG00000197332",6.52377198472361e-08,-2.05063823772144,0.004,0.019,0.00140750380570412
"ENSG00000232949",6.59444155620773e-08,1.1367985492182,0.049,0.023,0.00142275076575182
"UXS1",6.59599662927219e-08,-0.400084510995039,0.195,0.254,0.00142308627276547
"CEBPZOS",6.67738483395931e-08,-0.41830087298804,0.139,0.193,0.00144064577792672
"ELP1",6.72574731424127e-08,-0.516070156314182,0.103,0.15,0.00145107998304755
"FCGR1BP",6.72709083744188e-08,0.710849675578837,0.11,0.07,0.00145136984817809
"SPAG16",6.79885966062353e-08,0.643921790179769,0.116,0.075,0.00146685397177953
"CRYBB2P1",6.85486610284387e-08,-0.553185934847349,0.136,0.186,0.00147893736168857
"SNRNP35",6.88562012695083e-08,-0.59834456878463,0.091,0.135,0.00148557254238964
"SLC46A1",6.89568769563178e-08,1.2613057685933,0.043,0.019,0.00148774462033256
"ATP9B",6.93503096615347e-08,-0.20899760735866,0.641,0.658,0.00149623293094761
"MBD4",6.94606171069916e-08,0.386994962434249,0.385,0.326,0.00149861281408334
"SLC25A12",6.97940395984514e-08,-0.388746259664234,0.213,0.272,0.00150580640433659
"TENT4B",7.00650765529858e-08,-0.547587400956689,0.142,0.192,0.00151165402663067
"DISC1FP1",7.01060495965962e-08,-0.771058262106777,0.093,0.137,0.00151253802004656
"SMIM10L1",7.06781732048519e-08,0.619698018611595,0.156,0.109,0.00152488158689468
"WDR25",7.07026057574845e-08,-0.635073341236615,0.102,0.148,0.00152540871921773
"ADGRA2",7.11963202048982e-08,-1.03469669385242,0.03,0.059,0.00153606060842068
"TBC1D10B",7.13732214411238e-08,-0.540702499301299,0.079,0.122,0.00153987725259225
"OCIAD2",7.16239753894869e-08,1.07751811376924,0.07,0.039,0.00154528726902818
"ENSG00000266538",7.19711027943669e-08,-1.31852649289591,0.017,0.041,0.00155277654278847
"RSL1D1",7.23705261830153e-08,-0.302801500070585,0.221,0.284,0.00156139410239855
"ENSG00000261560",7.29693354619595e-08,-1.8319979512461,0.007,0.024,0.00157431341259178
"PRPF4",7.32978590902973e-08,-0.488350082493692,0.107,0.155,0.00158140130987316
"USP46-DT",7.35773610142184e-08,4.94936176227856,0.01,0,0.00158743156388176
"ENSG00000231201",7.35773610142184e-08,4.94936176227856,0.01,0,0.00158743156388176
"PRKX-AS1",7.35773610142184e-08,4.94936176227856,0.01,0,0.00158743156388176
"NFYC-AS1",7.35781543063199e-08,4.99666747705692,0.01,0,0.00158744867915885
"TACR1",7.35781543063199e-08,4.99666747705692,0.01,0,0.00158744867915885
"CBLN3",7.35781543063199e-08,4.99666747705692,0.01,0,0.00158744867915885
"ENSG00000274315",7.3578888842665e-08,5.04247116667004,0.01,0,0.0015874645267805
"DUOX1",7.3578888842665e-08,5.04247116667004,0.01,0,0.0015874645267805
"ENSG00000267571",7.3578888842665e-08,5.04247116667004,0.01,0,0.0015874645267805
"ENSG00000278576",7.35795668818651e-08,5.0868652860285,0.01,0,0.00158747915547624
"LINC02273",7.35807173007851e-08,5.21239616811236,0.01,0,0.00158750397576444
"ENSG00000269578",7.35847653626319e-08,4.90045216179762,0.01,0,0.00158759131269878
"UBE2D1",7.3850604679858e-08,0.424767264751288,0.314,0.256,0.00159332679596794
"DAG1",7.4354034638608e-08,-0.813883156686492,0.048,0.083,0.00160418829732797
"ATIC",7.4680756186608e-08,-0.494762603570886,0.108,0.155,0.00161123731472607
"PRKACB",7.51261015073642e-08,-0.361402263216034,0.321,0.381,0.00162084564002138
"LINC01537",7.514753227938e-08,2.08429134236467,0.021,0.005,0.00162130800892762
"FPGS",7.53773832843671e-08,-0.513508940325506,0.126,0.176,0.00162626704436022
"HSDL2",7.68773201045862e-08,-0.487308418781803,0.168,0.222,0.00165862818125645
"FTX",7.72734107436176e-08,-0.157983189094188,0.865,0.843,0.00166717383679355
"CDS2",7.76182415609533e-08,-0.455648074103355,0.169,0.223,0.00167461356167757
"PPP1CB",7.84838399263895e-08,-0.243074092976078,0.311,0.381,0.00169328884641185
"RUSC2",7.90563893798712e-08,-0.419607599573954,0.201,0.259,0.00170564160087072
"TRAPPC2L",7.9132645159346e-08,0.669893913929954,0.127,0.085,0.00170728681931289
"CCDC200",7.91903420046048e-08,0.733143108562315,0.089,0.053,0.00170853162874935
"ZBTB7B",8.06741317221997e-08,-0.568708854787423,0.093,0.138,0.00174054439190646
"ITFG2",8.11827482591403e-08,-0.495948748114082,0.135,0.185,0.00175151779369095
"UNC13B",8.19383492691923e-08,0.540473069850333,0.145,0.099,0.00176781988548282
"GLCCI1",8.23401312804206e-08,-0.443139338015359,0.241,0.303,0.00177648833237507
"LSM11",8.32975896365326e-08,-1.05706450688087,0.024,0.051,0.00179714549640819
"ENSG00000213963",8.33324893054997e-08,-0.6876407564551,0.067,0.106,0.00179789845676616
"CPSF3",8.40696635300544e-08,-0.477199873799393,0.131,0.182,0.00181380299066092
"EAF2",8.51181824912181e-08,-0.298088116649524,0.312,0.381,0.00183642478724803
"MLF1",8.51773230933118e-08,1.28758366450657,0.039,0.016,0.0018377007457382
"IBTK",8.51992003436132e-08,-0.287584809100719,0.343,0.408,0.00183817274741346
"ACAP2",8.52670798412559e-08,-0.155495551540547,0.892,0.862,0.0018396372475751
"TFAP2C",8.53942123475553e-08,1.41170497633576,0.031,0.011,0.00184238013139851
"TRIM36",8.57512772009278e-08,1.01472617618714,0.064,0.034,0.00185008380561002
"TM9SF4",8.61911637180743e-08,-0.416105217464237,0.222,0.279,0.00185957435721745
"E2F4",8.62902216382746e-08,-0.571404025966351,0.075,0.116,0.00186171153184577
"P4HA2",8.81898609705775e-08,0.786249973219742,0.089,0.053,0.00190269625044021
"MDM1",8.84786937961403e-08,-0.708104859014815,0.065,0.103,0.00190892781865173
"EPHA1-AS1",8.90126794890571e-08,-0.723421612959664,0.069,0.108,0.00192044855997641
"DPPA4",8.92890933032739e-08,-1.29142956988339,0.014,0.035,0.00192641218801813
"ITPRIPL1",8.94267105124528e-08,-1.52521334261928,0.008,0.025,0.00192938127930617
"UNC119B",8.99232361032023e-08,-1.15546821094186,0.015,0.038,0.00194009381892659
"CRLF3",9.1525326866823e-08,-0.308593211452618,0.281,0.346,0.00197465892715171
"ENSG00000270792",9.18629116169097e-08,-1.09503235707989,0.022,0.048,0.00198194231813483
"PAPSS1",9.33987263087126e-08,0.266997752657345,0.467,0.402,0.00201507752011047
"ZNF444",9.4494258709014e-08,-0.773104262192528,0.047,0.081,0.00203871363164698
"KANTR",9.45608834565274e-08,-0.487277991485493,0.126,0.175,0.00204015106057458
"HFE",9.45840605093051e-08,1.10742660851081,0.052,0.025,0.00204065110548826
"SPATS2",9.46315352453104e-08,-0.335451378190911,0.315,0.379,0.00204167537291757
"PPFIBP2",9.52809894542303e-08,0.423519237967864,0.209,0.156,0.00205568734747502
"ZBTB43",9.66153897659282e-08,-0.449991304553966,0.154,0.207,0.0020844770341999
"PINK1",9.75934792516623e-08,0.660422079345111,0.11,0.07,0.00210557931485461
"APOC2",9.90435187536251e-08,2.04247116667004,0.026,0.008,0.00213686391710946
"LETMD1",1.00140957018533e-07,-0.575025298199505,0.119,0.166,0.00216054114767485
"PRDM1",1.00504746776019e-07,0.703487907602952,0.099,0.062,0.00216838991169261
"ATP5PB",1.00979469152484e-07,0.481684505888689,0.319,0.266,0.00217863204696485
"TRMT2B",1.01507395047584e-07,-0.510310928301962,0.078,0.12,0.00219002204815163
"GSDMC",1.01622037629343e-07,1.22467449789079,0.039,0.017,0.00219249546185308
"SLAMF9",1.01981713832021e-07,1.89394864195996,0.024,0.007,0.00220025547592585
"TIAL1",1.02645336305213e-07,-0.328698481242518,0.258,0.322,0.00221457313078498
"ADRM1",1.03184522574939e-07,0.717534321910343,0.136,0.093,0.00222620607455431
"ANKRD13A",1.03476100478824e-07,-0.341947097550408,0.195,0.255,0.00223249686783062
"ACAP1",1.03979551568474e-07,-0.410961711345811,0.122,0.173,0.00224335882508982
"ENSG00000287252",1.04322466434895e-07,-4.91172514371683,0,0.01,0.00225075721333285
"CACFD1",1.04322466434895e-07,-4.95752883332996,0,0.01,0.00225075721333285
"TEDC2",1.04322466434895e-07,-4.91172514371683,0,0.01,0.00225075721333285
"ENSG00000276564",1.04322466434895e-07,-4.91172514371683,0,0.01,0.00225075721333285
"CES3",1.04322466434895e-07,-4.91172514371683,0,0.01,0.00225075721333285
"WDR86",1.04323609673696e-07,-4.95752883332996,0,0.01,0.00225078187870999
"ENSG00000262823",1.04323609673696e-07,-4.95752883332996,0,0.01,0.00225078187870999
"ENSG00000260563",1.04323609673696e-07,-4.95752883332996,0,0.01,0.00225078187870999
"ENSG00000230105",1.04323609673696e-07,-4.95752883332996,0,0.01,0.00225078187870999
"ENSG00000239300",1.04324671262288e-07,-5.00192295268841,0,0.01,0.00225080478248387
"ENSG00000262810",1.04324671262288e-07,-5.00192295268841,0,0.01,0.00225080478248387
"ENSG00000289023",1.04325654223023e-07,-5.0449916745803,0,0.01,0.00225082598986173
"GFI1B",1.04327396351581e-07,-5.12745383477227,0,0.01,0.00225086357628535
"ZNF385D-AS1",1.04329816016335e-07,-5.34984625610872,0,0.01,0.00225091578055244
"MPIG6B",1.04330877659572e-07,-5.86441942893847,0,0.01,0.00225093868550527
"RHAG",1.04331903016187e-07,-5.81550982845753,0,0.01,0.00225096080757423
"VWF",1.04332758999036e-07,-6.67177435099608,0,0.01,0.0022509792754042
"ENSG00000286742",1.04333518197389e-07,-4.86441942893847,0,0.01,0.00225099565510867
"ENO3",1.04333518197389e-07,-4.86441942893847,0,0.01,0.00225099565510867
"LINC00482",1.04333518197389e-07,-4.86441942893847,0,0.01,0.00225099565510867
"DUSP6",1.04527048607579e-07,-0.299099440264197,0.22,0.284,0.00225517107370852
"LSG1",1.04747207592441e-07,-0.426372776304594,0.145,0.197,0.00225992100380691
"ENSG00000289376",1.05183621713103e-07,0.81765608306674,0.07,0.039,0.00226933663846019
"MUC1",1.06001291768247e-07,-1.23145155530649,0.017,0.04,0.00228697786989993
"PIF1",1.07641629036274e-07,-1.57050571022071,0.011,0.031,0.0023223681464576
"EPM2A",1.08232449968155e-07,-0.617143833735033,0.087,0.129,0.00233511510806295
"S1PR1",1.08833549116568e-07,1.04247116667004,0.059,0.03,0.00234808382218996
"VPS37B",1.09274923958997e-07,-0.450568844610073,0.154,0.206,0.00235760648441536
"USP4",1.09344701285641e-07,-0.17152464042265,0.449,0.523,0.0023591119302377
"ERCC3",1.09593552734113e-07,-0.51532558181023,0.123,0.172,0.00236448090023849
"FTSJ3",1.12569874129734e-07,-0.636467482260126,0.062,0.1,0.00242869503434902
"CDAN1",1.12791794049117e-07,-1.10727595283464,0.02,0.044,0.0024334829566097
"TTC28-AS1",1.12914167021386e-07,-0.656020279681527,0.069,0.108,0.0024361231534864
"FOXN3",1.13891280254588e-07,-0.245438370980785,0.686,0.693,0.00245720437149274
"HIBCH",1.14533385389234e-07,-0.361817091517108,0.249,0.309,0.00247105778977273
"SGSH",1.15388735035167e-07,0.767068203405832,0.087,0.052,0.00248951195838373
"METAP1",1.15462768693511e-07,-0.461454761960206,0.14,0.191,0.00249110923456251
"SAMD4A-AS1",1.1791178490556e-07,1.5595296028894,0.027,0.009,0.00254394675933746
"ABCF1",1.18838112671579e-07,-0.253391769138122,0.255,0.321,0.00256393228088933
"RPL39",1.19256914329511e-07,0.415796189111751,0.842,0.828,0.0025729679266592
"FBXW2",1.19445873426533e-07,-0.380954118101519,0.195,0.253,0.00257704471917744
"NBR2",1.19786661927244e-07,-0.65918755876021,0.086,0.128,0.00258439723108029
"SLC25A25",1.19880789460566e-07,-0.557233353127672,0.108,0.154,0.00258642803261171
"LRRC47",1.21072500681327e-07,-0.741524739956056,0.054,0.089,0.00261213920219963
"ENSG00000264112",1.21689411630012e-07,-0.880907551727044,0.037,0.067,0.0026254490559175
"NBPF1",1.24679094146556e-07,0.7285803908481,0.091,0.055,0.00268995145621194
"ENSG00000278390",1.2616740446244e-07,-0.934069860505967,0.038,0.069,0.00272206175127713
"PGM2L1",1.28058868482523e-07,0.436062390185709,0.208,0.155,0.00276287008751044
"TMEM104",1.284586558775e-07,-0.715490359988133,0.06,0.097,0.00277149550055705
"MIRLET7BHG",1.30152638119932e-07,-0.373614422041666,0.184,0.24,0.00280804316743753
"USP5",1.31903715486757e-07,-0.787603831887644,0.046,0.079,0.00284582266162679
"SIGLEC9",1.3193889371424e-07,0.619528469305854,0.109,0.07,0.00284658163188473
"MAF",1.32138670272218e-07,0.489357531988228,0.159,0.112,0.00285089181112311
"HSPA6",1.32891080672882e-07,0.523532801278884,0.136,0.092,0.00286712506551742
"PPP4R1",1.33775283091747e-07,-0.431092409215255,0.214,0.271,0.00288620173270445
"PIGW",1.34717022304867e-07,-1.34657112407586,0.013,0.033,0.0029065197562275
"GABARAPL1",1.35374865178076e-07,0.704190866375238,0.114,0.075,0.002920712716217
"TBRG1",1.36505335226395e-07,0.438746603017488,0.286,0.231,0.00294510260750947
"ENSG00000286423",1.36989676401643e-07,-1.08877336660821,0.032,0.061,0.00295555226836544
"ALG6",1.37278985160315e-07,-0.506713774494282,0.093,0.137,0.0029617941048338
"ENSG00000227388",1.3829944303009e-07,-1.32009891271466,0.013,0.033,0.00298381048337419
"SMARCC2",1.39993742147206e-07,-0.405292144241951,0.179,0.233,0.00302036498682598
"GNG11",1.40132610437963e-07,0.966522313436745,0.079,0.046,0.00302336107019906
"GTF3C4",1.4165968318963e-07,-0.587690753481209,0.059,0.096,0.00305630766481627
"ENSG00000228061",1.45785602013454e-07,1.29343274020326,0.038,0.016,0.00314532436344026
