"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY","GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY","GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",41,0.638748174524343,1.71885059209902,0.00163312739628698,0.0386124282776176,0.0338705511207172,2112,"tags=32%, list=15%, signal=27%","VPS25/CHMP6/GPRC5A/ERRFI1/CNIH3/IL10/SNX6/ADRM1/CNRIP1/PSMD8/CCRL2/GREM2/ZFYVE28"
"GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",31,0.702624754007607,1.78248843037031,0.00164806319254382,0.0387560666891757,0.0339965497273471,1005,"tags=23%, list=7%, signal=21%","VPS25/CHMP6/EGFR/GPRC5A/ERRFI1/SPRY4/LGMN"
"GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",120,0.484862314517699,1.5596982272031,0.00166047237806474,0.0388390704901345,0.0340693600790654,1867,"tags=34%, list=13%, signal=30%","SPHK1/TMIGD2/BMPER/VEGFC/FGF2/CCBE1/PRKD1/DDAH1/GREM1/SERPINE1/MDK/RHOB/TJP1/IL1A/F3/ECM1/ANGPTL4/HPSE/EMP2/SEMA5A/ADAM12/IL1B/SASH1/C3/RRAS/ACVRL1/C5AR1/CCL24/TWIST1/KLF4/IL10/GRN/C3AR1/VEGFB/ITGB3/NINJ1/TNFSF12/TGM2/ITGB1/DSG2/WNT5A"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",63,0.57991823040699,1.69482894575102,0.00168759025187012,0.0390556601147085,0.0342593509778145,2550,"tags=37%, list=18%, signal=30%","TRIM41/TRIM32/USP27X/GAS6/AXL/TREM2/IRF7/MMP12/HSPA1B/CD74/RIGI/TRIM6/CASP1/CSF1/PARP9/WNT5A/CD40/TICAM2/PARP14/IFIH1/TAF9/CASP4/HSPA1A"
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION","GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION","GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",111,0.497376574767687,1.58389947273942,0.00168530596123582,0.0390556601147085,0.0342593509778145,1004,"tags=21%, list=7%, signal=19%","ABT1/TBX20/PTCH1/TSKU/MDGA1/FGF2/SLIT2/LYPD6/SFRP1/DKK1/GLI3/EPHA4/ARHGEF28/MDGA2/HES1/NFIB/DCLK2/INHBA/TFAP2C/B2M/SLIT3/SCN1B/NRP2"
"GOBP_TRABECULA_FORMATION","GOBP_TRABECULA_FORMATION","GOBP_TRABECULA_FORMATION",15,0.797460684574312,1.71728810914722,0.00175810345472882,0.040261489586303,0.035317096128336,1363,"tags=53%, list=10%, signal=48%","SRF/THBS3/GREM1/COL1A1/SFRP1/ADAMTS1/FBN2/FHL2"
"GOBP_MUSCLE_CONTRACTION","GOBP_MUSCLE_CONTRACTION","GOBP_MUSCLE_CONTRACTION",233,0.409345978710361,1.42973760954094,0.0017564308034319,0.040261489586303,0.035317096128336,1824,"tags=21%, list=13%, signal=18%","SRF/ACTA2/FKBP1B/SPHK1/SMTN/TACR1/TBX20/ADCY10/MYL9/STC1/CAV1/GDNF/PRKD1/CALD1/ARHGAP42/PRKG1/ITGA2/TPM2/MYLK/ABCC9/SCN8A/CTTN/GJA1/SCN1B/GJC1/SNTA1/ATP1B1/ARG2/TNNT1/ARPIN/DMD/TRPM4/TRPV4/SSPN/MYOF/SYNM/SCN4B/CALM1/APBB1/RANGRF/GSTO1/VEGFB/MYL6/TPM1/TNF/SLC6A8/DSG2/CACNA2D1"
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT","GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT","GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT",52,0.622492505759215,1.74859368452003,0.00182653558763878,0.041610763855896,0.0365006700490316,2542,"tags=42%, list=18%, signal=35%","PDGFB/WFS1/STC1/CAV1/THY1/CEMIP/MYLK/LGALS3/CCL3/MS4A1/CCL2/LILRA5/P2RY6/CCR1/GSTO1/TRPC1/CCL4/CCL5/BAX/HOMER1/PLCG1/LILRA2"
"GOBP_MITOTIC_DNA_REPLICATION","GOBP_MITOTIC_DNA_REPLICATION","GOBP_MITOTIC_DNA_REPLICATION",17,-0.791030765289765,-1.66969338823095,0.00183628401738654,0.0416160947774546,0.0365053462960128,1673,"tags=71%, list=12%, signal=62%","TK1/BRCA2/LIG1/MCM3/MCM4/MCM2/POLA1/MCM6/RAD51/GINS1/CDC45/CDT1"
"GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS","GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS","GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS",23,0.728018617143419,1.74236748991066,0.00189268145716855,0.0424543009931038,0.0372406149062314,1066,"tags=35%, list=8%, signal=32%","TBX20/MSX1/DCHS1/SNAI2/TGFB2/ADAMTS5/ACVRL1/TWIST1"
"GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION","GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION","GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION",16,0.783202475256777,1.71306211066851,0.00188690549777186,0.0424543009931038,0.0372406149062314,703,"tags=31%, list=5%, signal=30%","ABT1/TBX20/PTCH1/GLI3/MDGA2"
"GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY","GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY","GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY",65,-0.606027638709642,-1.65663557561972,0.0019373131253838,0.0428926325323276,0.0376251162564277,1608,"tags=38%, list=12%, signal=34%","WRN/FANCM/BRCA2/EME1/BARD1/XRCC3/RFWD3/GEN1/TRAIP/ZRANB3/TIMELESS/DDX11/MMS22L/MCM8/EXO1/BLM/POLE/DNA2/BRCA1/RAD51/POLQ/OOEP/TONSL/SETMAR/POLD1"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",136,0.466814757010431,1.52573667711045,0.00194164180187491,0.0428926325323276,0.0376251162564277,2115,"tags=21%, list=15%, signal=18%","VPS25/CHMP6/AMDHD2/PDGFB/CACTIN/SLIT2/IGFBP3/THY1/SFRP1/FBLN1/GPRC5A/ERRFI1/INHBA/HEG1/PDGFA/CDKN1A/FBP1/PARD3/DBNDD2/IL7R/SNX6/DDIT4/DYNLL1/CDKN2A/CD300A/DNAJA1/IER3/ZFYVE28/RTRAF"
"GOBP_DNA_RECOMBINATION","GOBP_DNA_RECOMBINATION","GOBP_DNA_RECOMBINATION",302,-0.437779800576109,-1.43281347156868,0.00192391838375514,0.0428926325323276,0.0376251162564277,2164,"tags=28%, list=16%, signal=25%","ARID2/SLX4/RAD51D/SHLD1/RBBP8/CGAS/EP400/SLF1/UHRF1/RIF1/TFRC/APEX1/PDS5B/RAD51B/SPIDR/RMI1/HMGB2/SKP2/WRN/SYCE2/FANCM/TOP3A/PRKDC/BRCA2/HELB/GINS4/RAD51AP1/H1-2/EME1/LIG1/MCM7/XRCC4/RUVBL2/BARD1/MSH2/PAXIP1/NSD2/FEN1/MCM3/XRCC3/HELLS/TOP2A/TEX15/RFWD3/MCM5/PARPBP/MCM4/MSH5/GEN1/TIMELESS/ZGRF1/MCM2/MMS22L/ATAD5/MCM8/FANCD2/MCM6/CDC7/RAD54B/EXO1/BLM/PLK1/FANCB/BRIP1/BRCA1/CHEK1/DMC1/MND1/RAD51/H1-5/AUNIP/CDC45/XRCC2/POLQ/RAD54L/GINS2/ANKLE1/REC8/HROB/WRAP53/OOEP/RECQL4/TONSL/CTBP1-DT/POLL/VPS72"
