"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",33,0.824702931059017,2.15565108275778,1.274171969724e-07,2.62418750907444e-05,2.55792417982187e-05,1316,"tags=76%, list=9%, signal=69%","CTSV/HLA-DOB/IFI30/HLA-DPA1/HLA-DRB1/TREM2/FCER1G/CTSL/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/CTSF/CD74/HLA-DMB/HLA-DQA1/HLA-DRA/CTSS/HLA-DQB1/HLA-DRB5/FCGR2B/LGMN/PYCARD/CTSD/HLA-DOA"
"GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",142,-0.607263057463394,-2.00633342084803,1.85945199346955e-07,3.65551357807082e-05,3.56320824585911e-05,1574,"tags=37%, list=11%, signal=34%","GEN1/SPDL1/FBXO31/RBBP8/DBF4/CDK5RAP2/TIPIN/MUC1/MAP3K20/ZWINT/CHEK2/CDK2/CCNB1/INCENP/BARD1/MSH2/RFWD3/PRKDC/MAD2L1/CDK1/FANCD2/NUF2/TTK/NDC80/BIRC5/SKA1/TIMELESS/BUB1/BLM/XRCC3/PLK1/CDC20/EME1/CDCA8/KNTC1/BRCA1/CHEK1/KNL1/CENPF/SPC25/AURKB/CLSPN/SPC24/CDC7/ORC1/SKA3/BUB1B/DTL/TRIP13/TICRR/CDC6/HASPIN/MAD2L1BP"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",60,0.727537128420643,2.16637716792426,1.96392176711868e-07,3.69302680121231e-05,3.59977422302532e-05,2317,"tags=67%, list=16%, signal=56%","CTSV/HLA-DOB/IFI30/HLA-DPA1/HLA-DRB1/TREM2/FCER1G/CTSL/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/CTSF/CD74/HLA-DMB/HLA-DQA1/HLA-DRA/CTSS/HLA-DQB1/HLA-DRB5/FCGR2B/LGMN/PYCARD/HLA-F/FCGR1A/PSMB10/HFE/HLA-C/CTSD/CLEC4A/HLA-DOA/TAPBPL/HLA-E/HLA-G/HLA-B/MPEG1/ACE/CD209/UNC93B1/MARCHF1"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",341,-0.496793320015376,-1.80469613933684,2.18432439737822e-07,3.93633459110866e-05,3.83693825065779e-05,1574,"tags=28%, list=11%, signal=26%","GEN1/CTDSPL/MAPK14/SPDL1/FBXO31/RFC2/RBBP8/DBF4/PRPF19/CDK5RAP2/GTPBP4/MTBP/TIPIN/BAZ1B/MUC1/ZFP36L2/MAP3K20/E2F7/H2AX/ZWINT/IPO5/CHEK2/GMNN/DOT1L/CDK2/CCNB1/CEBPA/SUV39H1/TELO2/INCENP/JADE1/BARD1/NEK2/RFC5/FZD3/MSH2/RFC3/RFWD3/WEE1/PRKDC/MAD2L1/CDK1/EZH2/FBXO43/FANCD2/NUF2/TTK/NDC80/BIRC5/SKA1/TIMELESS/BUB1/FBXO5/BLM/XRCC3/E2F8/RBL1/CACNB4/PLK1/CDC20/EME1/CDCA8/KNTC1/BRCA1/WDR76/CCNF/CHEK1/KNL1/CENPF/PKMYT1/SPC25/BRIP1/AURKB/DNA2/CDT1/LIF/CLSPN/E2F1/SPC24/CDC7/RAD51/ESPL1/ORC1/SKA3/BUB1B/DTL/TRIP13/TICRR/CDC6/CDC45/GFI1B/HASPIN/NLE1/MAPK12/MAD2L1BP/TFAP4"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION","GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION","GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION",66,-0.716956640945987,-2.09067890363862,2.28753231788027e-07,3.95743090993288e-05,3.85750186657284e-05,1574,"tags=50%, list=11%, signal=45%","GEN1/SPDL1/CDK5RAP2/MTBP/ZWINT/CCNB1/INCENP/MAD2L1/FBXO43/NUF2/TTK/NDC80/BIRC5/SKA1/BUB1/FBXO5/XRCC3/PLK1/CDC20/CDCA8/KNTC1/CHEK1/KNL1/CENPF/SPC25/AURKB/LIF/SPC24/SKA3/BUB1B/TRIP13/HASPIN/MAD2L1BP"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",41,0.792038346723276,2.1917036562966,3.12143687034758e-07,5.19239017855896e-05,5.06127719260813e-05,2015,"tags=78%, list=14%, signal=67%","CTSV/HLA-DOB/IFI30/HLA-DPA1/HLA-DRB1/FCER1G/CTSL/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/CTSF/CD74/HLA-DMB/HLA-DQA1/HLA-DRA/CTSS/HLA-DQB1/HLA-DRB5/FCGR2B/LGMN/HLA-F/FCGR1A/PSMB10/HLA-C/CTSD/CLEC4A/HLA-DOA/HLA-E/HLA-G/HLA-B/MPEG1"
"GOBP_SPINDLE_ASSEMBLY","GOBP_SPINDLE_ASSEMBLY","GOBP_SPINDLE_ASSEMBLY",132,-0.612108378890604,-1.99003491584581,3.32238826857824e-07,5.32197380059293e-05,5.18758870006077e-05,2162,"tags=37%, list=15%, signal=32%","PIBF1/CEP97/HAUS6/SMC3/RNF4/CLASP1/CEP192/TUBGCP3/PRICKLE1/AURKA/TUBGCP4/GPSM2/CCNB2/CHEK2/SKA2/KPNB1/HAUS8/RACGAP1/INCENP/NEK2/SASS6/SMC1A/KIF23/NDC80/BIRC5/SKA1/CENPV/FBXO5/STIL/PLK1/PRC1/CDC20/ASPM/CDCA8/TPX2/RCC1/SPAG5/KIF4A/KIF11/AURKB/KIFC1/UHRF1/KIF15/SKA3/MYBL2/CCDC61/TUBB1/TUBGCP6/HAUS5"
"GOBP_SPINDLE_ORGANIZATION","GOBP_SPINDLE_ORGANIZATION","GOBP_SPINDLE_ORGANIZATION",196,-0.549157338782671,-1.87391322536249,7.64873777747396e-07,0.00011142741679454,0.00010861376434734,2092,"tags=33%, list=15%, signal=29%","CEP97/HAUS6/STMN1/CKAP5/SMC3/RNF4/CLASP1/PSRC1/CEP192/TUBGCP3/PRICKLE1/AURKA/PCNT/TUBGCP4/GPSM2/CCNB2/TACC3/CHEK2/SKA2/KPNB1/CCNB1/HAUS8/RACGAP1/INCENP/NEK2/SASS6/SMC1A/CENPH/KIF23/NUF2/TTK/NDC80/BIRC5/DLGAP5/SKA1/CENPV/FBXO5/STIL/PLK1/PRC1/CDC20/CENPE/ASPM/CDCA8/CEP72/TPX2/RCC1/SPC25/SPAG5/POC1A/KIF4A/KIF11/AURKB/KIFC1/UHRF1/KIF15/ESPL1/WDR62/SKA3/MYBL2/AUNIP/CCDC61/TUBB1/TUBGCP6/HAUS5"
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC","GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC","GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC",200,-0.542327064054884,-1.85338707400149,7.22637844335102e-07,0.00011142741679454,0.00010861376434734,2472,"tags=35%, list=17%, signal=29%","HAT1/SIN3A/SMCHD1/ERI3/SPEN/H2AC11/ZNF512B/PHF19/CBX6/HMGB1/UHRF2/CBX4/SUZ12/TDRD9/CENPA/MGA/DYRK1A/TNRC18/TASOR2/EHMT1/PCGF6/KMT2D/JARID2/RBM15/SMARCA4/MTA1/CTCF/H2AC17/CBX5/HDAC4/LBR/TRIM28/BAZ1A/SCMH1/SMYD5/MYC/H2AX/MIS18BP1/WT1/DOT1L/SUV39H2/CDK2/H2AC4/H3C2/RIF1/SUV39H1/MBD3/H2AC16/TFDP1/TEX15/OIP5/BEND3/EZH2/H3C8/LMNB2/H2AC12/CENPV/H3C4/LMNB1/BRCA1/CHEK1/UHRF1/HELLS/H3C11/H2AC21/H2AC8/H3C10/H3C3/ZNF304/PRMT5"
"GOBP_DNA_RECOMBINATION","GOBP_DNA_RECOMBINATION","GOBP_DNA_RECOMBINATION",303,-0.494683666936881,-1.77203296254916,7.72906937303168e-07,0.00011142741679454,0.00010861376434734,2267,"tags=34%, list=16%, signal=30%","SLX4/ZMYND8/RAD51B/RMI1/CHD4/HMGB1/POGZ/TOP3A/UNG/SHLD1/SKP2/SPIDR/FIGNL1/KPNA2/TCF3/MSH6/TRRAP/BRCA2/WRN/HELB/FUS/ARID2/XRCC4/FANCM/DCAF1/TOPBP1/CGAS/EP400/WRAP53/RTEL1/NUCKS1/ERCC2/GEN1/RUVBL2/PIAS4/RBBP8/H1-5/KMT5C/PDS5B/LIG1/PAXIP1/CENPS/H2AX/HMGB2/RAD51D/RAD51AP1/RMI2/RIF1/BARD1/ZGRF1/PIF1/RAD54B/MSH2/RFWD3/MSH5/TEX15/PRKDC/PSMC3IP/MMS22L/GINS4/NSD2/FANCD2/MCM5/MCM7/MCM3/MCM6/FANCB/PARPBP/TIMELESS/GINS2/BLM/XRCC3/EXO1/PLK1/ATAD5/MCM8/EME1/TOP2A/DMC1/MCM2/SYCE2/FEN1/BRCA1/CHEK1/BRIP1/RAD54L/POLQ/UHRF1/HELLS/CDC7/RAD51/MCM4/MND1/TRIP13/XRCC2/CDC45/AUNIP/ANKLE1/CLCF1/HROB/TONSL/RECQL4/INO80E/EXOSC6"
"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",63,-0.712597405293776,-2.05306042997186,1.57570612885465e-06,0.000219836419590205,0.000214285332633713,1574,"tags=48%, list=11%, signal=43%","GEN1/SPDL1/CDK5RAP2/ZWINT/CCNB1/INCENP/MAD2L1/CDK1/NUF2/TTK/NDC80/BIRC5/SKA1/BUB1/FBXO5/XRCC3/PLK1/CDC20/CDCA8/KNTC1/KNL1/CENPF/SPC25/AURKB/SPC24/SKA3/BUB1B/TRIP13/HASPIN/MAD2L1BP"
"GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION","GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION","GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",109,-0.616938196113307,-1.95290745937723,2.58476052030813e-06,0.000349346539072895,0.000340525193547173,1933,"tags=42%, list=14%, signal=37%","MAD1L1/ANAPC5/ANAPC1/ARID2/SMARCA4/GEN1/SPDL1/SMARCC1/CDK5RAP2/ARID1A/MAP3K20/TACC3/ZWINT/UBE2C/CCNB1/BCL7A/RMI2/INCENP/MAD2L1/CDK1/NUF2/TTK/NDC80/BIRC5/DLGAP5/SKA1/BUB1/FBXO5/XRCC3/PLK1/CDC20/CENPE/CDCA8/KNTC1/KNL1/CENPF/SPC25/AURKB/SPC24/ESPL1/SKA3/BUB1B/TRIP13/CDC6/HASPIN/MAD2L1BP"
"GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION",145,-0.576757386285131,-1.90806084194397,2.703904389859e-06,0.000354375348064854,0.000345427020139882,2414,"tags=40%, list=17%, signal=34%","SIN3A/FZR1/UIMC1/DONSON/DNM2/RAD51B/BRD4/AKAP8/RNASEH2B/SKP2/CDK6/RCC2/PINX1/TOPBP1/CCDC57/AURKA/RBBP8/DBF4/GTPBP4/CCNB2/PAXIP1/MASTL/CHEK2/CDK2/CCNB1/RRM1/DYRK3/DBF4B/BARD1/NEK2/CDK14/WEE1/CCNA2/CDK1/NDC80/BIRC5/FBXO5/BLM/PLK1/ATAD5/MELK/BRCA1/CHEK1/CENPF/FOXM1/PKMYT1/PLCB1/AURKB/CLSPN/CDC7/ORC1/KIF14/DTL/CDC25C/TICRR/CDC25A/CDC6/PBX1"
"GOBP_MEIOTIC_CELL_CYCLE","GOBP_MEIOTIC_CELL_CYCLE","GOBP_MEIOTIC_CELL_CYCLE",222,-0.516787370847323,-1.79340591175564,2.81126008152998e-06,0.000357608819194622,0.00034857884292655,2267,"tags=39%, list=16%, signal=34%","SLX4/CKS2/RAD51B/RMI1/RAD1/PMS1/TDRD9/TOP3A/NCAPD3/SMC3/FIGNL1/ANAPC5/MSH6/BRCA2/ANAPC1/FANCM/CALR/TUBGCP3/AURKA/TUBGCP4/RBBP8/MNS1/PSMB7/CCNB2/SGO2/CENPS/CCNE2/H2AX/ZWINT/MASTL/SKA2/RAD51D/CDK2/NCAPD2/RAD51AP1/SMC4/INCENP/SMC2/NEK2/RAD54B/SMC1A/MSH5/TEX15/PSMC3IP/INSR/SLC26A8/FBXO43/FANCD2/NUF2/KIF18A/TTK/NDC80/SKA1/CENPV/FBXO5/SGO1/EXO1/PLK1/NDC1/CDC20/ASPM/EME1/TOP2A/DMC1/SYCE2/KNL1/PKMYT1/PLCB1/BRIP1/RAD54L/MKI67/LIF/NCAPH/CDCA2/RAD51/ESPL1/SKA3/MND1/TRIP13/CDC25C/FANCA/CDC25A/PDE3A/XRCC2/PLD6/ANKLE1/TUBGCP6"
"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE",255,-0.502818501106565,-1.78205505910991,2.96802118523696e-06,0.000366762617889996,0.000357501499154106,1882,"tags=35%, list=13%, signal=31%","PRKCA/TCF3/ANAPC5/CCND2/ECT2/RAD18/BRCA2/HCFC1/RCC2/FNTB/CALR/CCDC57/PIM1/LSM11/AURKA/GEN1/RPTOR/GPSM2/DBF4/MTBP/MAP3K20/E2F7/LRP6/CCNE2/UBE2C/NCAPD2/CCNB1/RAD51AP1/RRM1/SMC4/DYRK3/RACGAP1/DBF4B/INCENP/SMC2/PKP4/LRP5/SASS6/NUSAP1/KIF20B/TFDP1/RAB11FIP3/DDX11/MAD2L1/INSR/APP/CDK1/EZH2/KIF23/NDC80/BIRC5/DLGAP5/SKA1/CENPV/BUB1/FBXO5/NCAPG2/XRCC3/E2F8/STIL/PLK1/ATAD5/CDC20/CDCA8/PLK4/RCC1/FEN1/NCAPG/CHEK1/KNL1/SPAG5/POC1A/PLCB1/AURKB/NCAPH/CDC7/ESPL1/CIT/KIF14/SKA3/RRM2/DTL/CDC25C/CDC25A/CDC6/PBX1/FAM83D/TAL1/MAD2L1BP"
"GOBP_METAPHASE_CHROMOSOME_ALIGNMENT","GOBP_METAPHASE_CHROMOSOME_ALIGNMENT","GOBP_METAPHASE_CHROMOSOME_ALIGNMENT",105,-0.615999203902179,-1.9263241336313,4.46762181989234e-06,0.000536735121417622,0.000523182028908445,2245,"tags=42%, list=16%, signal=36%","PMF1/PIBF1/CENPA/MAD1L1/ECT2/RCC2/PINX1/PSRC1/SPDL1/SEH1L/DSN1/ZWINT/SKA2/KPNB1/CCNB1/KIF22/RACGAP1/INCENP/CEP55/NEK2/CDK1/NUF2/KIF18A/TTK/NDC80/BIRC5/SKA1/CENPV/SGO1/CENPE/CDCA8/KNTC1/KIF2C/KNL1/CENPF/SPC25/SPAG5/AURKB/CDT1/KIFC1/SPC24/KIF14/SKA3/FAM83D"
"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX",13,0.910591373453564,1.94969934333966,4.69826590331739e-06,0.000549189190049938,0.000535321619993916,752,"tags=92%, list=5%, signal=88%","HLA-DOB/HLA-DPA1/HLA-DRB1/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/HLA-DMB/HLA-DQA1/HLA-DRA/HLA-DQB1/HLA-DRB5"
"GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",445,-0.432587037820787,-1.5988364189515,5.64992446501004e-06,0.0006430506134518,0.000626812949650006,3273,"tags=37%, list=23%, signal=29%","TP53/SMC5/KLHL15/USP7/HSP90AA1/PCNA/TOP2B/HNRNPA1/TADA1/DFFB/INO80/TMEM161A/ANKRD17/SMG5/APAF1/MAPK1/TAF5/PRKD2/SMG6/HDAC8/SMG1/MAPKAPK5/SMARCD3/PMS2/RECQL5/RAD52/SMARCD2/SMARCA2/DHX9/HNRNPC/HMGA2/ARID1B/UPF1/HNRNPD/YLPM1/SLF1/POLG2/TAF2/RNF168/DFFA/LIG3/KCTD13/SMCHD1/MAP3K4/GNL3/UIMC1/SLX4/NVL/HMGB1/ING5/JADE3/MAP2K7/DYRK1A/NAT10/SHLD1/SGF29/RFC4/TAF4/SKP2/SMC3/SUPT3H/SPIDR/FIGNL1/KPNA2/USP37/TDP1/PDS5A/MSH6/TRRAP/WRN/HELB/FUS/ARID2/PINX1/CGAS/EP400/WRAP53/RTEL1/NUCKS1/ERCC2/SMARCA4/GNL3L/RUVBL2/RFC2/PIAS4/SMARCC1/PRKCQ/USP1/DBF4/TRIM28/H1-5/FAF1/GTPBP4/KMT5C/TIPIN/BAZ1A/SF3B3/ARID1A/PAXIP1/E2F7/MYC/ESCO2/H2AX/GMNN/DKC1/CDK2/BCL7A/RAD51AP1/RMI2/RIF1/SUV39H1/DACH1/DBF4B/JADE1/VEGFA/BARD1/PIF1/NEK2/RFC5/MSH2/RFC3/WEE1/TFDP1/CCNA2/TEX15/DDX11/PRKDC/CDK1/NSD2/MCM5/MCM7/MCM3/MCM6/FANCB/PARPBP/TIMELESS/FBXO5/BLM/E2F8/PLK1/ATAD5/MCM2/BRCA1/CHEK1/FOXM1/DSCC1/AURKB/DNA2/CDT1/POLQ/CDC7/RAD51/MCM4/DTL/TICRR/CDC25A/CDC6/AUNIP/ANKLE1/RIOX1/CLCF1/CHTF18/INO80E/EXOSC6"
"GOBP_CHROMOSOME_LOCALIZATION","GOBP_CHROMOSOME_LOCALIZATION","GOBP_CHROMOSOME_LOCALIZATION",120,-0.593506370420968,-1.90796568902855,6.28508894356741e-06,0.00069700024822895,0.00067940030280668,2245,"tags=39%, list=16%, signal=33%","PMF1/PIBF1/CENPA/MAD1L1/ECT2/RCC2/XRCC4/PINX1/PSRC1/SPDL1/SEH1L/KATNB1/DSN1/ZWINT/SKA2/KPNB1/CCNB1/KIF22/RACGAP1/INCENP/CEP55/NEK2/CDK1/NUF2/KIF18A/TTK/NDC80/BIRC5/DLGAP5/SKA1/CENPV/SGO1/CENPE/CDCA8/KNTC1/KIF2C/KNL1/CENPF/SPC25/SPAG5/AURKB/CDT1/KIFC1/SPC24/KIF14/SKA3/FAM83D"
"GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",55,-0.714196979092867,-1.99626815176283,6.64870414310353e-06,0.00070135720533958,0.000683647242442353,1933,"tags=49%, list=14%, signal=43%","MAD1L1/ECT2/RCC2/SEH1L/DSN1/SKA2/CCNB1/RACGAP1/INCENP/NEK2/CDK1/NUF2/NDC80/BIRC5/SKA1/SGO1/CENPE/CDCA8/KNTC1/KIF2C/KNL1/SPC25/SPAG5/AURKB/CDT1/SPC24/SKA3"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION",99,0.62139487231427,1.99238384410588,6.52544747528721e-06,0.00070135720533958,0.000683647242442353,2317,"tags=55%, list=16%, signal=46%","CTSV/RAB33A/HLA-DOB/IFI30/HLA-DPA1/CD1C/CD1A/HLA-DRB1/TREM2/FCER1G/CTSL/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/CTSF/CD74/HLA-DMB/HLA-DQA1/HLA-DRA/CTSS/HLA-DQB1/CD68/HLA-DRB5/FCGR2B/PSMB8/LILRB2/LGMN/PYCARD/HLA-F/FCGR1A/PSMB10/HFE/HLA-C/CTSD/CLEC4A/CTSH/HLA-DOA/TAPBPL/HLA-E/PSME1/FCER2/HLA-G/CCR7/RAB3C/FGL2/HLA-B/ICAM1/MPEG1/ACE/CD209/RAB32/UNC93B1/MARCHF1"
"GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION","GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION","GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION",133,-0.573187431362329,-1.86974014357275,7.99374343395241e-06,0.00082316524647248,0.000802379510099734,2008,"tags=42%, list=14%, signal=37%","NCAPD3/MAD1L1/ANAPC5/RAD18/ANAPC1/RCC2/ARID2/SMARCA4/GEN1/SPDL1/SMARCC1/CDK5RAP2/ARID1A/MAP3K20/TACC3/ZWINT/UBE2C/NCAPD2/CCNB1/BCL7A/RMI2/SMC4/INCENP/SMC2/MAD2L1/CDK1/NUF2/TTK/NDC80/BIRC5/DLGAP5/SKA1/BUB1/FBXO5/NCAPG2/XRCC3/PLK1/CDC20/CENPE/CDCA8/KNTC1/KIF2C/NCAPG/KNL1/CENPF/SPC25/AURKB/NCAPH/SPC24/ESPL1/SKA3/BUB1B/TRIP13/CDC6/HASPIN/MAD2L1BP"
"GOBP_HETEROCHROMATIN_ORGANIZATION","GOBP_HETEROCHROMATIN_ORGANIZATION","GOBP_HETEROCHROMATIN_ORGANIZATION",182,-0.541033699833278,-1.83520519711344,8.20689129664255e-06,0.000825460578092535,0.000804616882326889,2472,"tags=35%, list=17%, signal=29%","HAT1/SIN3A/SMCHD1/ERI3/SPEN/H2AC11/ZNF512B/PHF19/CBX6/HMGB1/CBX4/SUZ12/TDRD9/CENPA/MGA/DYRK1A/TNRC18/EHMT1/PCGF6/KMT2D/JARID2/RBM15/SMARCA4/CTCF/H2AC17/CBX5/LBR/TRIM28/BAZ1A/SCMH1/SMYD5/H2AX/MIS18BP1/DOT1L/CDK2/H2AC4/H3C2/RIF1/SUV39H1/MBD3/H2AC16/TFDP1/TEX15/OIP5/BEND3/CDK1/EZH2/H3C8/LMNB2/H2AC12/CENPV/H3C4/LMNB1/BRCA1/UHRF1/HELLS/MECOM/H3C11/H2AC21/H2AC8/H3C10/H3C3/ZNF304"
"GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",279,-0.483612741280997,-1.72563925856729,1.07375274844211e-05,0.00105545014477548,0.00102879898505039,3640,"tags=41%, list=25%, signal=31%","TRIM37/KDM5A/BAZ2A/ERI1/TPR/DCAF16/GLYR1/ZNF445/HDAC2/KDM1A/PCGF3/BCOR/EPOP/H2AC20/TP53/HIPK2/USP7/RBBP4/ATAD2B/MTF2/PIWIL4/PHF2/HDAC8/MSL2/LCOR/GLMN/BCORL1/SMARCA2/HMGA2/ARID1B/RNF168/PRMT3/HAT1/ASH2L/SIN3A/SMCHD1/ERI3/SPEN/H2AC11/ZNF512B/PHF19/SAMD1/CBX6/HMGB1/UHRF2/CBX4/SUZ12/TDRD9/CENPA/NOC2L/MGA/DYRK1A/RBM14/SGF29/TNRC18/TASOR2/AXIN1/EHMT1/PCGF6/EGR1/KMT2D/JARID2/RBM15/SMARCA4/MTA1/CTCF/H2AC17/CBX5/PADI2/HDAC4/LBR/TRIM28/WDR5/BAZ1A/SCMH1/SMYD5/ARID1A/MYC/H2AX/MIS18BP1/WT1/DOT1L/SUV39H2/CDK2/H2AC4/H3C2/RIF1/SUV39H1/MBD3/H2AC16/TFDP1/TEX15/OIP5/BEND3/APP/EZH2/H3C8/LMNB2/H2AC12/ATAD2/CENPV/H3C4/LMNB1/BRCA1/CHEK1/UHRF1/HELLS/H3C11/H2AC21/H2AC8/H3C10/H3C3/ZNF304/PRMT5/ALKBH4"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",154,-0.549190142650864,-1.8270490256878,1.22435473160951e-05,0.00117674093649136,0.00114702706434996,2162,"tags=36%, list=15%, signal=31%","PIBF1/CEP97/CENPA/STMN1/CKAP5/SMC3/CLASP1/PSRC1/CEP192/PRICKLE1/AURKA/PCNT/SPDL1/GPSM2/CDK5RAP2/TACC3/CHEK2/KPNB1/CCNB1/RACGAP1/INCENP/NEK2/SASS6/SMC1A/NUSAP1/CENPH/CDK1/KIF23/NUF2/TTK/NDC80/BIRC5/DLGAP5/STIL/PLK1/PRC1/CDC20/CENPE/CDCA8/TPX2/RCC1/SPC25/POC1A/KIF4A/KIF11/AURKB/KIFC1/UHRF1/KIF15/ESPL1/WDR62/MYBL2/GPSM1/CCDC61/SAPCD2"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",48,0.714816349418431,2.03921862805884,1.26148907484215e-05,0.00118607396710702,0.00115612442671461,1698,"tags=69%, list=12%, signal=61%","CTSV/HLA-DOB/IFI30/HLA-DPA1/CD1C/CD1A/HLA-DRB1/FCER1G/CTSL/HLA-DMA/HLA-DPB1/B2M/HLA-DQB2/CTSF/CD74/HLA-DMB/HLA-DQA1/HLA-DRA/CTSS/HLA-DQB1/HLA-DRB5/FCGR2B/LGMN/HLA-F/FCGR1A/PSMB10/HLA-C/CTSD/CLEC4A/HLA-DOA/HLA-E/PSME1/HLA-G"
