"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD163L1",4.11130506416072e-18,-1.24596868738643,0.1,0.18,8.87014067592676e-14
"E2F2",4.29641042138592e-18,-1.28215236198992,0.041,0.101,9.26950548414012e-14
"CD59",4.33019309328524e-18,-0.742578306003677,0.216,0.313,9.3423915987629e-14
"CYRIB",4.60093931336142e-18,-0.226956886983888,0.814,0.886,9.92652656857727e-14
"ENSG00000272316",4.65968979542808e-18,-6.27494144709483,0,0.028,1.00532807336361e-13
"ASRGL1",4.72339144937484e-18,-0.754109283793385,0.124,0.212,1.01907170520262e-13
"PDIA6",4.91231658248876e-18,-0.449487443814646,0.395,0.503,1.05983230267195e-13
"CALN1",5.06735217593152e-18,-1.55967092402794,0.049,0.112,1.09328123195723e-13
"CNBP",5.09102416914091e-18,0.456219278928672,0.586,0.503,1.09838846449215e-13
"RYBP",5.14373957687073e-18,0.517796574397876,0.552,0.467,1.10976181370986e-13
"CHASERR",5.44708812415049e-18,0.717729011106686,0.321,0.227,1.17520926278547e-13
"MITF",5.58787321881219e-18,-0.772831161192856,0.255,0.359,1.20558364695873e-13
"DHFR",5.59236471453748e-18,-0.602464952073494,0.174,0.272,1.20655268716146e-13
"CFLAR",5.61918423321339e-18,0.405629165310164,0.671,0.585,1.21233899831579e-13
"LINC02073",5.95925044304972e-18,-3.15946422967489,0.003,0.035,1.28570828308798e-13
"ATP2B4",5.98753571708069e-18,-0.455496277401865,0.329,0.444,1.29181083096016e-13
"PDSS1",6.5312200965237e-18,-0.470296791084532,0.281,0.394,1.40911073582499e-13
"WDR62",6.63839020168937e-18,-1.27041178861431,0.037,0.095,1.43223268601448e-13
"RPS18",6.69103772529255e-18,0.512068925152012,0.762,0.718,1.44359138923187e-13
"HSPA8",6.89757456309456e-18,-0.447032382531927,0.303,0.417,1.48815171198765e-13
"LINC02785",7.32103258281165e-18,-1.13115166049746,0.082,0.155,1.57951277974161e-13
"CHD1L",7.376956161188e-18,-6.3073629247872,0,0.028,1.59157829177631e-13
"RABL2A",7.39318367768486e-18,-6.20782725123629,0,0.028,1.59507937846051e-13
"BAZ1B",7.81406909575294e-18,-0.447857959115765,0.419,0.529,1.6858854074087e-13
"ANO10",7.86454493864377e-18,-0.494006326217824,0.313,0.421,1.69677557051239e-13
"CAMKK2",7.89400597563718e-18,-0.594348375660684,0.22,0.321,1.70313178924372e-13
"BMPR2",7.99095113923986e-18,-0.611257486853007,0.278,0.377,1.724047708291e-13
"CCL2",8.03168313778347e-18,-0.0433773798601271,0.439,0.572,1.73283563697678e-13
"PHACTR4",8.07032546399512e-18,-0.459272485538072,0.324,0.435,1.74117271885695e-13
"RAB44",8.13644141222434e-18,-0.767996367254896,0.135,0.223,1.7554372346874e-13
"EIF4A1",8.4273818288643e-18,-0.335152370965683,0.544,0.654,1.81820762957747e-13
"CDCA2",9.19903674987839e-18,-0.805078148583558,0.094,0.174,1.98469217878626e-13
"HDLBP",9.25810701227192e-18,-0.334417925508324,0.415,0.536,1.99743658789767e-13
"LY96",9.40737496606863e-18,-1.15899406671134,0.06,0.127,2.02964114892931e-13
"UBR5-DT",9.41215614536631e-18,1.43503363319307,0.089,0.035,2.03067268836278e-13
"YPEL3",9.76086711636489e-18,1.27803093938189,0.133,0.067,2.10590708035573e-13
"NUDT12",9.80483476373097e-18,6.29301462832064,0.024,0,2.11539310027496e-13
"CPTP",9.80613947915467e-18,6.33423729104715,0.024,0,2.11567459262762e-13
"FAAP100",9.80614311267672e-18,6.31377318848744,0.024,0,2.11567537656e-13
"OGFOD2",9.80736550188406e-18,6.35441517298478,0.024,0,2.11593910703149e-13
"BLNK",9.88713876273034e-18,-1.13184246045137,0.039,0.097,2.13315018805907e-13
"MIR222HG",9.92902210988955e-18,-0.479536998131888,0.21,0.313,2.14218652020867e-13
"MYB",1.03804174883825e-17,-0.451985901077155,0.31,0.419,2.23957507311853e-13
"USP4",1.05459182081252e-17,-0.376924994725835,0.38,0.501,2.27528185340301e-13
"ZRANB3",1.13442689294111e-17,-0.562743758077561,0.211,0.314,2.44752602152044e-13
"ARHGAP25",1.14369895091258e-17,-0.616153677623623,0.385,0.478,2.46753048659389e-13
"MYH9",1.1536245263682e-17,-0.333421478876289,0.579,0.679,2.4889449156394e-13
"MAP3K12",1.16692872490742e-17,-6.20782725123629,0,0.027,2.51764872398775e-13
"ITIH4",1.1670379207124e-17,-6.24177458315963,0,0.027,2.517884313937e-13
"WASHC1",1.1670379207124e-17,-6.22490076459523,0,0.027,2.517884313937e-13
"MCTP2",1.16953434989674e-17,0.506553407176585,0.725,0.672,2.52327035990221e-13
"PCLAF",1.18273827939219e-17,-0.750377116707297,0.163,0.254,2.55175783778864e-13
"MYO1F",1.20035325558129e-17,-0.360898971742741,0.589,0.672,2.58976214891664e-13
"SHTN1",1.20056012690047e-17,-0.955299111926522,0.103,0.182,2.59020847378776e-13
"ARHGAP24",1.23148138635231e-17,-0.411311561540149,0.552,0.65,2.65692109105511e-13
"VGLL4",1.24332649833174e-17,-0.512241827852966,0.285,0.39,2.68247692015072e-13
"PTPRO",1.26155428033313e-17,-0.981667016212439,0.066,0.135,2.72180335981872e-13
"TIMP1",1.3178044993713e-17,1.23990329186108,0.256,0.173,2.84316320739358e-13
"SMARCA4",1.3340921573708e-17,-0.531595059506897,0.288,0.39,2.8783038295275e-13
"STIMATE",1.44847216494449e-17,-0.645232563543586,0.157,0.25,3.12507869586774e-13
"LINC02932",1.49228447026682e-17,-2.53797585292862,0.014,0.057,3.21960374460067e-13
"EHD4",1.50972716674443e-17,-0.867040129097611,0.086,0.161,3.25723636225111e-13
"PYGL",1.52056930015147e-17,0.637695812946859,0.433,0.346,3.28062826507679e-13
"C1orf21",1.64579694440369e-17,-0.731626643732161,0.196,0.29,3.55080690755097e-13
"SANBR",1.68010829047413e-17,-1.03878652505359,0.08,0.153,3.62483363669793e-13
"SLC25A37",1.76587917848202e-17,0.83291293191595,0.376,0.289,3.80988432757495e-13
"KCTD6",1.76654977512873e-17,6.22888429090093,0.024,0,3.81133113984023e-13
"ENSG00000272219",1.76654977512873e-17,6.20685798457093,0.024,0,3.81133113984023e-13
"KMT2E-AS1",1.76702118957327e-17,6.29301462832064,0.024,0,3.81234821650433e-13
"TAF6L",1.76702118957327e-17,6.29301462832064,0.024,0,3.81234821650433e-13
"RAB33A",1.76702118957327e-17,6.29301462832064,0.024,0,3.81234821650433e-13
"ANGPT2",1.76733341493565e-17,6.41330886203835,0.024,0,3.81302184272367e-13
"ENSG00000259336",1.76854091739564e-17,-1.28582976323756,0.026,0.078,3.8156270292811e-13
"CSNK1G1",1.79505604250092e-17,-0.349160238482433,0.423,0.543,3.87283341169575e-13
"ZNF799",1.84675470690135e-17,-6.20782725123629,0,0.027,3.98437328013967e-13
"RNF25",1.84707894005045e-17,-6.25845332430626,0,0.027,3.98507281315884e-13
"ITPK1",1.84727790944899e-17,-0.609682280030211,0.156,0.249,3.98550208963620e-13
"PPT1",1.90572776069944e-17,-0.648053082605965,0.188,0.283,4.11160764370905e-13
"ADA2",1.96137082493109e-17,-0.738454401792499,0.135,0.222,4.23165755478883e-13
"NLRC5",2.00864324360481e-17,-0.662996136868451,0.183,0.278,4.33364779807739e-13
"RANBP10",2.04933786351653e-17,-0.675594442834821,0.138,0.227,4.42144644053692e-13
"TRAF3",2.11671304256762e-17,-0.401510612808162,0.491,0.591,4.56680838933964e-13
"HCFC1",2.17635129430475e-17,-0.742578306003677,0.114,0.197,4.6954779174625e-13
"SGPP1",2.27920018573716e-17,-0.868395408709621,0.091,0.168,4.91737440072792e-13
"RAPH1",2.30914525248103e-17,-1.28314948198447,0.073,0.142,4.98198088222782e-13
"OPA3",2.44039388004753e-17,-0.858259475916865,0.085,0.16,5.26514979620254e-13
"IFNGR2",2.48121552134604e-17,-0.636333455542672,0.227,0.325,5.35322248730407e-13
"ENSG00000224905",2.48608596166592e-17,-1.17154577766515,0.067,0.136,5.36373046229422e-13
"MT1F",2.83245261325875e-17,-0.919846488272264,0.091,0.166,6.11101651310576e-13
"PDCD2L",2.9218336549204e-17,-6.17306183307561,0,0.027,6.30385611049077e-13
"RSU1",3.03560996175519e-17,-0.422230730540338,0.321,0.434,6.54932849248682e-13
"OOEP",3.18341064412719e-17,6.27195301279281,0.023,0,6.86820846470441e-13
"OCEL1",3.18380688494811e-17,6.31377318848744,0.023,0,6.86906335427556e-13
"METTL18",3.18399322858736e-17,6.31377318848744,0.023,0,6.86946539067724e-13
"KIF14",3.37066426042033e-17,-0.656233500100301,0.112,0.196,7.27220814185686e-13
"FKBP5",3.45552124164857e-17,-0.446168044758837,0.448,0.553,7.45528707885678e-13
"XYLT1",3.52565290734025e-17,0.459443267357031,0.586,0.483,7.60659614758659e-13
"SYNE3",3.66483055296091e-17,-0.629545624490682,0.167,0.26,7.90687191801317e-13
"BZW1",3.70572162595846e-17,0.678403873806137,0.438,0.363,7.99509440800537e-13
"NOP56",3.79301273519154e-17,-0.616668484551226,0.22,0.317,8.18342497617574e-13
"NPL",3.99518881633885e-17,-1.11428989557626,0.252,0.333,8.61961987125107e-13
"RXRA",4.14433863600022e-17,-0.710774334177013,0.122,0.207,8.94141060717048e-13
"ZBED1",4.16067687827623e-17,-0.844182218340191,0.088,0.164,8.97666036488097e-13
"DEPDC5",4.16168236188482e-17,-0.614516763787471,0.186,0.282,8.97882969576649e-13
"MCM10",4.55284821589064e-17,-0.869252051863866,0.089,0.165,9.82277002578405e-13
"HSD17B7",4.62317654315063e-17,-6.19054925980445,0,0.026,9.97450339184748e-13
"LINC00685",4.6235669996084e-17,-6.19054925980445,0,0.026,9.97534580165513e-13
"LINC02666",4.62537022877717e-17,-6.27494144709483,0,0.026,9.97923626858674e-13
"CBL",4.96009880178531e-17,-0.339169030649921,0.538,0.651,1.07014131648518e-12
"SASH1",4.97486449999656e-17,-1.10104368608449,0.072,0.141,1.07332701587426e-12
"SOS2",5.0608411185858e-17,0.477248347514529,0.593,0.516,1.09187647133489e-12
"ARHGEF10L",5.29751550082785e-17,-2.20596930501571,0.013,0.054,1.14293896930361e-12
"ZNF324",5.73502366289136e-17,6.18449017154247,0.023,0,1.23733135526881e-12
"HSD17B8",5.73538689681823e-17,6.22888429090093,0.023,0,1.23740972298853e-12
"OMD",5.73538710924207e-17,6.20685798457093,0.023,0,1.23740976881898e-12
"OVOL2",5.73573740628422e-17,6.25057936200024,0.023,0,1.23748534540582e-12
"ZNF502",5.73607518908444e-17,6.27195301279281,0.023,0,1.23755822204497e-12
"ENSG00000258982",5.73730496207167e-17,6.37431473042249,0.023,0,1.23782354556696e-12
"MBOAT2",5.77349007051337e-17,-0.553852040133613,0.171,0.267,1.24563048271326e-12
"PABPC1",6.29641353927385e-17,-0.158838203243074,0.927,0.935,1.35845122109833e-12
"HERC2",6.90869257868241e-17,-0.501510966758527,0.291,0.397,1.49055042385073e-12
"PARP14",7.07686183156924e-17,-0.555504931847429,0.42,0.517,1.52683294016106e-12
"MIR223HG",7.19345841555743e-17,0.638417414784965,0.524,0.448,1.55198865315652e-12
"TRIM32",7.31328452814425e-17,-6.13743792334489,0,0.026,1.57784113694712e-12
"ENSG00000269688",7.31328452814425e-17,-6.13743792334489,0,0.026,1.57784113694712e-12
"ZC3H12A-DT",7.3150885340934e-17,-6.20782725123629,0,0.026,1.57823035123065e-12
"ENSG00000239407",7.31565956296636e-17,-6.20782725123629,0,0.026,1.57835355070999e-12
"GNPTAB",7.41009818104163e-17,-0.519923307448505,0.326,0.428,1.59872868255973e-12
"TLR2",7.45725212144605e-17,0.417090961652903,0.628,0.527,1.60890214520199e-12
"LINC01094",7.9635551745753e-17,-1.56934924118813,0.034,0.088,1.71813702891462e-12
"VCP",7.98970652756171e-17,-0.439264812175744,0.345,0.452,1.72377918332144e-12
"GRK5",8.04529120656443e-17,-0.734129716648154,0.105,0.186,1.73577157781628e-12
"HMGB2",8.30368935223783e-17,0.404069174246648,0.654,0.536,1.79152097774531e-12
"SPIDR",8.50227308522727e-17,-0.223144580334253,0.807,0.863,1.83436541813778e-12
"PNN",8.6016446325422e-17,-0.342159318354283,0.497,0.606,1.85580482947098e-12
"EIF2B3",8.81129608186577e-17,-0.593838214051333,0.19,0.284,1.90103712966254e-12
"LINC02328",8.85240926537134e-17,-0.801154535480458,0.111,0.191,1.90990729900387e-12
"DCAF7",9.15571824521061e-17,-0.407871606395012,0.391,0.499,1.97534621140419e-12
"PDXK",9.23256177426083e-17,-0.53010760959528,0.246,0.347,1.99192520279677e-12
"SAE1",9.81012991558982e-17,-0.550654986999365,0.225,0.323,2.1165355292885e-12
"JAK1",9.92092477066399e-17,0.450883589466181,0.579,0.493,2.14043951927076e-12
"TBL3",1.03323174301413e-16,6.18449017154247,0.023,0,2.22919748555299e-12
"PPOX",1.03335174268022e-16,6.22888429090093,0.023,0,2.22945638483258e-12
"STARD13",1.04266706148684e-16,-0.811077582142267,0.181,0.27,2.24955418515786e-12
"ARF3",1.04875946334805e-16,-0.651146300679916,0.17,0.261,2.26269854217341e-12
"LINC02930",1.07460168457353e-16,-1.66350673501248,0.026,0.075,2.3184531344674e-12
"NSMCE2",1.09700086889531e-16,-0.255903494238874,0.687,0.785,2.36677937464164e-12
"PEX10",1.156871867071e-16,-6.11929057663463,0,0.026,2.49595105320568e-12
"DNAJC30",1.156871867071e-16,-6.11929057663463,0,0.026,2.49595105320568e-12
"BTBD19",1.15696699954219e-16,-6.13743792334489,0,0.026,2.49615630151228e-12
"TESK1",1.15705960223179e-16,-6.17306183307561,0,0.026,2.49635609181508e-12
"NOXRED1",1.15705960223179e-16,-6.17306183307561,0,0.026,2.49635609181508e-12
"PIDD1",1.15705963561542e-16,-6.15535983134215,0,0.026,2.49635616384027e-12
"ENSG00000266049",1.23868014532374e-16,1.42306251993435,0.089,0.037,2.67245241353596e-12
"NACC1",1.25825857091488e-16,-0.8830008546802,0.088,0.161,2.71469286674886e-12
"ENSG00000254420",1.28304350847025e-16,0.903077236393823,0.192,0.115,2.76816636952457e-12
"IQGAP1",1.30229227762272e-16,-0.344904266298269,0.577,0.667,2.80969558897101e-12
"SLA",1.39783070561515e-16,-0.459511615094525,0.303,0.409,3.01581974736469e-12
"CBFA2T3",1.40596278499213e-16,-0.99726026529663,0.102,0.178,3.03336470862052e-12
"WWP1",1.4423921004489e-16,-0.474507757907903,0.34,0.447,3.11196095671851e-12
"ENSG00000258168",1.45188840979849e-16,-1.80699832860201,0.025,0.074,3.13244924414024e-12
"SLC25A36",1.46518556304813e-16,0.604610571114542,0.417,0.331,3.16113785227634e-12
"SH2B3",1.46828983004703e-16,-0.54863335632934,0.215,0.313,3.16783530832647e-12
"TNIK",1.47479334363502e-16,-0.736861985926829,0.336,0.421,3.18186663889255e-12
"BRCA1",1.53821485164908e-16,-0.483498994329386,0.23,0.332,3.3186985424329e-12
"CRK",1.57860136090102e-16,-0.515783652843376,0.197,0.296,3.40583243614395e-12
"LINC00571",1.59272493815159e-16,-2.32330446865622,0.011,0.05,3.43630405406206e-12
"NETO2",1.67191049091042e-16,-1.0473255036806,0.071,0.138,3.60714688413924e-12
"ASPM",1.69157886384477e-16,-0.359705808012359,0.167,0.262,3.6495813987451e-12
"CLEC4E",1.7814731902229e-16,2.7814253139297,0.038,0.006,3.84352840790592e-12
"TMEM123",1.80707000127644e-16,0.365594823513997,0.647,0.563,3.89875352775391e-12
"BYSL",1.82987786511293e-16,-6.10091204731978,0,0.025,3.94796149398116e-12
"FANCG",1.86143631341173e-16,6.20685798457093,0.022,0,4.0160488461858e-12
"ENSG00000272501",1.86203735660914e-16,6.39394353717142,0.022,0,4.01734559688421e-12
"SRGAP3",1.86473735589611e-16,-1.08956870297746,0.062,0.126,4.02317084534585e-12
"RPL23",1.89549421976172e-16,-0.306022542355084,0.598,0.682,4.08952877913591e-12
"CIITA",1.91290384245877e-16,-0.97159290474621,0.138,0.217,4.12709004010479e-12
"SNRNP70",1.9165149467273e-16,-0.48237460489046,0.298,0.399,4.13488099756415e-12
"PRCP",1.9426946850728e-16,-0.720147972334668,0.197,0.286,4.19136378304457e-12
"ZNF609",1.9688775653636e-16,-0.25041477977615,0.712,0.786,4.24785334727198e-12
"CANX",1.98572460681808e-16,-0.434550884785055,0.61,0.663,4.28420083921e-12
"EVI5",2.22008406593481e-16,-0.446430640199265,0.349,0.455,4.78983137225436e-12
"TSEN34",2.2223390622268e-16,1.30232666183633,0.1,0.044,4.79469652675432e-12
"MCM8",2.25675215797493e-16,-0.721075026599479,0.108,0.187,4.86894278083091e-12
"TPM3",2.26462837471098e-16,-0.250233773323773,0.818,0.85,4.88593571843894e-12
"AKR1A1",2.38594797518314e-16,-0.809742885238642,0.122,0.202,5.14768275645763e-12
"CAMKMT",2.41658820331577e-16,-0.426805536317058,0.293,0.401,5.21378904865378e-12
"RTN1",2.50382025312405e-16,-1.23590056223058,0.066,0.131,5.40199219611514e-12
"G3BP1",2.60266750323243e-16,-0.426398328767676,0.377,0.481,5.61525513822397e-12
"TRIM14",2.60604844691638e-16,-0.651646579802417,0.149,0.236,5.62254952422208e-12
"DYNLL2",2.66786322324814e-16,-0.689183854019078,0.158,0.244,5.75591490415786e-12
"GMDS",2.67975337627071e-16,-0.407338764476763,0.327,0.438,5.78156790930405e-12
"SCAMP2",2.87436457782394e-16,-0.577226983912157,0.19,0.284,6.20144157665514e-12
"ALK",2.89482724489137e-16,-6.20782725123629,0,0.025,6.24558978085313e-12
"ATP8B1-AS1",2.89482724489137e-16,-6.15535983134215,0,0.025,6.24558978085313e-12
"PIK3CB",2.93481388621647e-16,0.350769766112086,0.82,0.764,6.33186095951203e-12
"BACH2",3.06626021002018e-16,0.824297463277649,0.194,0.117,6.61545640311853e-12
"DTNA",3.06824620824618e-16,-1.32436528569952,0.114,0.186,6.61974119429114e-12
"ACSL1",3.08752764945488e-16,0.626088497092451,0.517,0.433,6.6613409036989e-12
"TBC1D22A",3.18153592849068e-16,-0.261192324976189,0.679,0.764,6.86416376571864e-12
"SRRT",3.28713860895699e-16,-0.661558463222957,0.155,0.242,7.09200154882471e-12
"OMG",3.35231882989636e-16,6.11522750910536,0.022,0,7.2326278755014e-12
"PPP1R37",3.35231882989636e-16,6.11522750910536,0.022,0,7.2326278755014e-12
"ZNF34",3.35250997150853e-16,6.13868648192935,0.022,0,7.23304026352966e-12
"CPPED1",3.43094623299392e-16,-0.492240315490364,0.288,0.39,7.40226649768437e-12
"IL1R1",3.47065618224898e-16,1.05895928945861,0.136,0.071,7.48794071320217e-12
"HK3",3.61074591067578e-16,-1.0792639624384,0.052,0.113,7.79018430228299e-12
"RASGEF1B",3.61575912431431e-16,-1.06993110398661,0.063,0.127,7.80100031070813e-12
"M6PR",3.86563187350921e-16,-0.36438158964937,0.413,0.521,8.34010076709611e-12
"TGFBR1",3.94220908797831e-16,-0.518576928568443,0.316,0.415,8.50531610731319e-12
"DNAJC3",3.986100260498e-16,-0.398671773511721,0.478,0.574,8.60001131202443e-12
"ASF1B",4.14275762469879e-16,-1.05149519441796,0.055,0.116,8.93799957528763e-12
"CUEDC1",4.16262079273994e-16,-1.08229636915243,0.072,0.138,8.98085436033641e-12
"SQSTM1",4.21411508372563e-16,0.526596148367464,0.521,0.438,9.09195329313804e-12
"COLGALT1",4.32240594411319e-16,-0.593913376819003,0.185,0.277,9.32559082442421e-12
"PARP9",4.47964173965798e-16,-0.534426785847548,0.203,0.299,9.66482705331208e-12
"CRTC2",4.57711389866419e-16,-6.06343734190111,0,0.025,9.875123236368e-12
"ENSG00000261544",4.57711389866419e-16,-6.06343734190111,0,0.025,9.875123236368e-12
"FAHD2A",4.57746078588102e-16,-6.08229636915243,0,0.025,9.87587164553831e-12
"ENSG00000271254",4.57812572217116e-16,-6.13743792334489,0,0.025,9.87730624558427e-12
"ABHD11",4.57875483526926e-16,-6.15535983134215,0,0.025,9.87866355709342e-12
"OTOA",4.57875483526926e-16,-6.15535983134215,0,0.025,9.87866355709342e-12
"CENPI",4.69173356357526e-16,-0.747976670772063,0.093,0.168,1.01224151634136e-11
"FBN2",4.89637543142624e-16,-0.793408536029075,0.08,0.151,1.05639299933021e-11
"H4C3",5.38369232308345e-16,0.979171263564965,0.42,0.343,1.16153161870525e-11
"TRRAP",5.38445055168585e-16,-0.492354430186164,0.294,0.394,1.16169520652622e-11
"POLE",5.43824693882038e-16,-0.671653608221527,0.167,0.254,1.1733017770505e-11
"HERC1",5.45146012453388e-16,-0.334799473621152,0.521,0.627,1.17615252186818e-11
"IER3",5.69001724070413e-16,1.19126658156274,0.208,0.132,1.22762121968192e-11
"SHCBP1",5.71331566154543e-16,-0.665960000582677,0.136,0.221,1.23264785397843e-11
"MDN1",5.72952800976167e-16,-0.498595870157059,0.287,0.387,1.23614566810608e-11
"SNHG3",5.80399819886511e-16,-0.913619913907376,0.088,0.159,1.25221261140515e-11
"GOLGA3",5.84971319440743e-16,-0.547243521909309,0.2,0.294,1.2620756216934e-11
"PDK4",5.92555027935487e-16,1.65842135987488,0.07,0.025,1.27843747277081e-11
"SAMD9L",5.97670236760669e-16,-0.713026870856277,0.156,0.242,1.28947353581114e-11
"ZNF747",6.03857434291757e-16,6.13868648192935,0.022,0,1.30282241448447e-11
"SPACA6",6.1059044296161e-16,1.1688085493102,0.116,0.056,1.31734888068967e-11
"MRC2",6.13651583040422e-16,-1.30520183254332,0.061,0.122,1.32395329040971e-11
"MAST2",6.16133573212634e-16,-0.626522617047625,0.184,0.274,1.32930818420626e-11
"PDS5A",6.33024950020024e-16,-0.328417392049877,0.562,0.656,1.3657513296682e-11
"ANKFY1",6.442780946574e-16,-0.518633105625533,0.234,0.332,1.39002998922334e-11
"D2HGDH",6.90749583216246e-16,-0.777262359100565,0.112,0.19,1.49029222578905e-11
"ADORA3",7.23813142491782e-16,-6.04432851895341,0,0.024,1.56162685492602e-11
"PCYT2",7.2386648667361e-16,-6.06343734190111,0,0.024,1.56174194499831e-11
"LCP1",7.31869625014799e-16,0.264666399550703,0.871,0.817,1.57900871596943e-11
"CD46",7.41058346426243e-16,0.536094087186399,0.451,0.37,1.59883338241462e-11
"FOXM1",7.74088704379497e-16,-1.15049407617034,0.044,0.101,1.67009637969877e-11
"TMX2",7.8406198023375e-16,-0.706120254164484,0.13,0.212,1.69161372235432e-11
"TRAPPC9",8.28495563791524e-16,-0.325072969397425,0.524,0.635,1.78747917888021e-11
"TRPM7",8.45551419572111e-16,-0.34895711231192,0.425,0.535,1.82427718772683e-11
"MAPKAP1",8.50178101656766e-16,-0.262011793757909,0.604,0.689,1.83425925432447e-11
"PFDN5",8.95032907534921e-16,0.455877931547057,0.528,0.443,1.93103349800659e-11
"PLXDC2",9.20820755046312e-16,-0.655103521255729,0.462,0.533,1.98667077901242e-11
"KCTD12",9.21968443898172e-16,-0.990007559689665,0.067,0.132,1.98914691771031e-11
"PSIP1",9.24971847478044e-16,0.676171200957888,0.364,0.282,1.99562676093388e-11
"EPS8",9.33192893313132e-16,-0.981302396638887,0.135,0.211,2.01336366732308e-11
"FCN1",9.36539265366856e-16,-0.983473846804814,0.104,0.178,2.02058346502899e-11
"TDRD3",9.47064434380623e-16,-0.509635772666418,0.321,0.419,2.04329151717619e-11
"LARP4B",9.7342554166848e-16,-0.250336538324257,0.655,0.743,2.10016560614975e-11
"XYLB",9.85793114753998e-16,-0.95430493245567,0.067,0.132,2.12684864508175e-11
"ENSG00000291221",1.08754634725658e-15,6.13868648192935,0.021,0,2.34638124420607e-11
"CRAT",1.08759972791687e-15,6.18449017154247,0.021,0,2.34649641298065e-11
"APBB1",1.08769973269918e-15,6.22888429090093,0.021,0,2.34671217329848e-11
"DLEU2",1.11319020706978e-15,-0.277945013001541,0.797,0.856,2.40170787175306e-11
"ZNF772",1.14453535419752e-15,-6.02496319408648,0,0.024,2.46933502668115e-11
"SMN2",1.14477445779919e-15,-6.08229636915243,0,0.024,2.46985089270175e-11
"ENSG00000290551",1.16534791959037e-15,-2.27979084675622,0.005,0.037,2.51423813651622e-11
"ACACA",1.30788739888934e-15,-0.495669067005261,0.294,0.395,2.82176706310375e-11
"STK39",1.41898113229045e-15,-0.621779609402755,0.205,0.298,3.06145179291664e-11
"NUP85",1.54104463129662e-15,-0.724536168410038,0.12,0.198,3.32480379202246e-11
"ADAMTSL1",1.55289540741109e-15,-2.67926392068805,0.014,0.053,3.35037184148942e-11
"SLC38A10",1.57337673978455e-15,-0.573876057079428,0.191,0.282,3.39456031608516e-11
"BLTP2",1.62249875624152e-15,-0.459675908694381,0.272,0.372,3.50054106659108e-11
"TRAK1",1.63544710954653e-15,-0.354070896467593,0.426,0.533,3.52847713884664e-11
"MPHOSPH9",1.67779674617966e-15,-0.476797149274602,0.255,0.353,3.61984647988261e-11
"SH3BP2",1.72323799600524e-15,-0.50344708669637,0.243,0.339,3.7178859763813e-11
"EIF4G2",1.75774055868816e-15,-0.301247950275841,0.568,0.661,3.79232525536971e-11
"ANAPC7",1.84914523501663e-15,-0.652889627638449,0.122,0.201,3.98953084454838e-11
"MARCHF3",1.88136390970629e-15,-0.568617172701876,0.206,0.301,4.05904263519133e-11
"ENSG00000279159",1.9582584692726e-15,6.04247116667004,0.021,0,4.22494264745563e-11
"ZNF658",1.95855790448805e-15,6.11522750910536,0.021,0,4.22558867893297e-11
"ENSG00000251023",1.95855819444855e-15,6.09138076715099,0.021,0,4.22558930452274e-11
"TREML2",1.95890392850361e-15,6.22888429090093,0.021,0,4.22633522574654e-11
"SPATA2",1.9589848424528e-15,6.20685798457093,0.021,0,4.22650979759192e-11
"SRPK2",2.00002143303775e-15,-0.29217195784476,0.635,0.714,4.31504624177894e-11
"KIAA1671",2.11691476900926e-15,-1.1441325759189,0.075,0.14,4.56724361413748e-11
"P2RY13",2.18819339954888e-15,-0.946637331109808,0.087,0.156,4.7210272595267e-11
"TNK2",2.21656949446386e-15,-0.560866692882875,0.219,0.312,4.78224868430578e-11
"SFXN1",2.33852615524544e-15,-0.485142653165675,0.241,0.339,5.04537017994204e-11
"KLRD1",2.36595195755903e-15,1.94151341804993,0.052,0.015,5.10454134843361e-11
"ESRRA",2.50153310402526e-15,-0.809950303115627,0.086,0.155,5.3970576719345e-11
"EZH2",2.519497685997e-15,-0.526883708720993,0.283,0.377,5.43581625753852e-11
"RPL23A",2.54994702722144e-15,0.577657661012881,0.533,0.468,5.50151071123025e-11
"CLPTM1L",2.60370832768856e-15,-0.725189221252834,0.127,0.206,5.61750071698807e-11
"CDS1",2.6207625996044e-15,-2.43149922479931,0.008,0.041,5.6542953086465e-11
"GTF2I",2.63576465280253e-15,-0.400124062419989,0.362,0.467,5.68666223842145e-11
"KPNA2",2.67280372812441e-15,-0.712661420865778,0.095,0.168,5.76657404342841e-11
"NCAPG2",2.7950515374531e-15,-0.555887884262003,0.232,0.325,6.03032369205506e-11
"GRAMD1B",2.83881838607789e-15,-0.550308399999416,0.252,0.346,6.12475066796304e-11
"ZNF816",2.86116629475522e-15,-5.98543482989984,0,0.023,6.17296628093438e-11
"SGMS1-AS1",2.86135974563485e-15,-6.00533438733755,0,0.023,6.1733836512072e-11
"ENSG00000270127",2.86154760097439e-15,-6.02496319408648,0,0.023,6.17378894910226e-11
"SEPSECS-AS1",2.86190602606242e-15,-6.08229636915243,0,0.023,6.17456225122966e-11
"DGCR2",3.10270466988157e-15,-0.503632063105213,0.219,0.314,6.6940853252695e-11
"DTWD2",3.18753717961539e-15,-0.878519625983329,0.09,0.159,6.8771114650202e-11
"TRIM28",3.28168185110903e-15,-0.731851899410618,0.115,0.191,7.08022859376774e-11
"CRTC1",3.38735313045903e-15,-0.88098366593481,0.094,0.164,7.30821437896535e-11
"KTI12",3.52645843593154e-15,5.99184509360008,0.02,0,7.6083340755223e-11
