"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_NEPHRON_DEVELOPMENT","GOBP_NEPHRON_DEVELOPMENT","GOBP_NEPHRON_DEVELOPMENT",87,0.644925308246691,1.76838927198817,0.000111430145499909,0.00322778447958014,0.00279255052681891,1042,"tags=25%, list=7%, signal=24%","GREM1/SERPINB7/HS3ST3A1/GDNF/PKD1/FGF2/FOXD1/IRX3/PLCE1/FOXC1/YAP1/PODXL/DCHS1/HES1/WWTR1/MAGI2/VEGFA/SULF2/PDGFA/EXT1/ITGA3/ITGB3"
"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS","GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS","GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS",125,0.582305243954944,1.69365678945649,0.00012908497314886,0.00371458995100732,0.00321371522486254,1042,"tags=22%, list=7%, signal=20%","STC1/PSG4/PSG1/NR2F2/GJA1/PSG2/SERPINE2/PAPPA/PSG5/LDOC1/COL16A1/TEAD3/STC2/ITGA2/MAFF/ERRFI1/PTGS2/VEGFA/IL1B/EMP2/LAMB1/THBD/RGS2/PTGFR/TIMP1/ACVR1C/ITGB3"
"GOBP_MITOCHONDRION_LOCALIZATION","GOBP_MITOCHONDRION_LOCALIZATION","GOBP_MITOCHONDRION_LOCALIZATION",47,0.724663376315817,1.80893006760012,0.000132771538866807,0.00377134786565627,0.003262819911206,1163,"tags=17%, list=8%, signal=16%","MAP1B/BRAT1/NEFL/PKD1/UCHL1/HIF1A/ARMCX1/PLIN5"
"GOBP_MUSCLE_CELL_DEVELOPMENT","GOBP_MUSCLE_CELL_DEVELOPMENT","GOBP_MUSCLE_CELL_DEVELOPMENT",111,0.604814378150741,1.73784408329247,0.000132781794995671,0.00377134786565627,0.003262819911206,1077,"tags=23%, list=8%, signal=22%","LOX/FHOD3/PRKD1/EFEMP2/ACTN2/MYPN/COL6A1/CAV2/DNER/MYL9/TBX3/HES1/CXADR/CSRP2/VEGFA/UCHL1/IGF1/FHL2/KRT8/ADM/RGS2/SHOX2/TNNT1/CFL2/CCNB1/CDK1"
"GOBP_SPROUTING_ANGIOGENESIS","GOBP_SPROUTING_ANGIOGENESIS","GOBP_SPROUTING_ANGIOGENESIS",90,0.635473708582515,1.74956652626375,0.000137740983688703,0.00388696169454443,0.00336284438954762,727,"tags=20%, list=5%, signal=19%","GREM1/CDH13/CCBE1/LOXL2/BMPER/SEMA5A/DSG2/VEGFC/FGF2/SRPX2/SLIT2/TJP1/PARVA/TGM2/THBS1/PTGS2/VEGFA/TGFBR3"
"GOBP_HEART_VALVE_DEVELOPMENT","GOBP_HEART_VALVE_DEVELOPMENT","GOBP_HEART_VALVE_DEVELOPMENT",50,0.723254403873597,1.83479828477179,0.000141788705083234,0.00397553715406451,0.00343947634800422,887,"tags=24%, list=6%, signal=23%","CCN1/DKK1/SNAI2/TGFB2/SLIT2/DCHS1/OLFM1/TWIST1/ADAMTS5/EMILIN1/SOX4/SHOX2"
"GOBP_HEART_VALVE_MORPHOGENESIS","GOBP_HEART_VALVE_MORPHOGENESIS","GOBP_HEART_VALVE_MORPHOGENESIS",38,0.760262216359505,1.83720633248559,0.000143048828495141,0.00398532213909393,0.00344794192718761,861,"tags=26%, list=6%, signal=25%","CCN1/SNAI2/TGFB2/SLIT2/DCHS1/OLFM1/TWIST1/ADAMTS5/EMILIN1/SOX4"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION","GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION","GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",51,0.71479424619928,1.83082188896508,0.00014493068726029,0.00401219510175006,0.00347119134377577,786,"tags=18%, list=6%, signal=17%","LOX/TSC2/MMP3/SERPINE2/INPP5K/EPHA7/TWIST1/MAGI2/CAVIN3"
"GOBP_KERATINOCYTE_PROLIFERATION","GOBP_KERATINOCYTE_PROLIFERATION","GOBP_KERATINOCYTE_PROLIFERATION",32,0.782086789666369,1.8573924465713,0.000152429388252989,0.00419324619005394,0.00362782953174113,701,"tags=25%, list=5%, signal=24%","HAS2/CDH13/PRKD1/FST/SNAI2/YAP1/MDK/AREG"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",142,0.555412947437558,1.63828476558322,0.000156455296126771,0.00427709665786561,0.00370037361562989,1121,"tags=19%, list=8%, signal=18%","ALKBH4/FHOD3/PFN2/PRKD1/SFRP1/CCN2/INPP5K/FRMD5/ACTN2/MYPN/MYL9/CNN3/TJP1/FERMT2/PHLDB2/CSRP2/DLC1/CORO2B/EPB41L3/KRT8/SDC4/TNNT1/IQGAP3/CFL2/EPB41L1/PDLIM1/FAM171A1"
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",35,0.772247888916138,1.85538382546102,0.00015833294162939,0.00430154215333511,0.00372152288432597,772,"tags=34%, list=6%, signal=32%","GREM1/GDNF/GJA1/SFRP1/NTN4/SNAI2/FGF2/MDK/WNT5B/WNT5A/VEGFA/PDGFA"
"GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION","GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION","GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION",21,0.846515361392368,1.82921780259893,0.00016148448162101,0.00436008100376728,0.00377216836535109,861,"tags=33%, list=6%, signal=31%","MAP1B/SERPINE1/FGF2/MSX1/CDH2/HES1/SOX4"
"GOBP_EXOCRINE_SYSTEM_DEVELOPMENT","GOBP_EXOCRINE_SYSTEM_DEVELOPMENT","GOBP_EXOCRINE_SYSTEM_DEVELOPMENT",29,0.803933309734648,1.86882130178809,0.000165337690510015,0.004436730418962,0.00383848238542786,772,"tags=38%, list=6%, signal=36%","EGFR/NTN4/SNAI2/LAMA1/NFIB/TGFB2/FOXC1/NKX3-1/TGM2/IGF1/PDGFA"
"GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS","GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS","GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS",55,0.704685203571126,1.81367413824982,0.000169379425929115,0.00451747322569481,0.00390833784477002,887,"tags=22%, list=6%, signal=21%","MAP1B/NEFL/SEMA5A/BDNF/FN1/SLIT2/CRABP2/EFNA5/VEGFA/TNFRSF12A/CDH4/SHOX2"
"GOBP_ARTERY_DEVELOPMENT","GOBP_ARTERY_DEVELOPMENT","GOBP_ARTERY_DEVELOPMENT",71,0.660393331535518,1.77572919914121,0.000185638438954345,0.00492110625446244,0.00425754505927189,1442,"tags=28%, list=10%, signal=25%","LOX/COL3A1/FKBP10/EFEMP2/TGFB2/FOXC1/NKX3-1/PRRX1/MDK/HES1/MYLK/LOXL1/ADAMTS6/VEGFA/SOX4/DDIT3/NOTCH3/SLC2A10/PRDM1/ACVRL1"
"GOBP_APPENDAGE_MORPHOGENESIS","GOBP_APPENDAGE_MORPHOGENESIS","GOBP_APPENDAGE_MORPHOGENESIS",92,0.621689364897791,1.7235992628211,0.000190418339128209,0.00501740852618545,0.00434086194778637,1966,"tags=28%, list=14%, signal=24%","GREM1/COL3A1/DKK1/TGFB2/EN1/MSX1/COL6A1/CRABP2/PRRX1/TBX3/TWIST1/ERRFI1/WNT5A/SHOX2/EXT1/ACD/TULP3/MKS1/PBX1/RUNX2/ECE1/RPGRIP1L/FBN2/CACNA1C/PTCH1/LRP5"
"GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",49,0.711658818770072,1.79510159399303,0.000192947027263138,0.00502783814753548,0.00434988524063005,973,"tags=24%, list=7%, signal=23%","SFRP1/HTRA2/CAV1/TGFB2/PMAIP1/INHBA/G0S2/THBS1/TNFSF15/TNFRSF12A/ATF3/MAL"
"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION","GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION","GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION",224,0.50117873786654,1.56433099829638,0.000193113125008221,0.00502783814753548,0.00434988524063005,1125,"tags=16%, list=8%, signal=15%","GREM1/DKK1/FHOD3/PRKD1/BDNF/ACTN2/MYPN/IRX3/MSX1/COL6A1/SIK1/CAV2/CDH2/DNER/MYL9/TBX3/EHD2/ADAMTS5/CXADR/CSRP2/VEGFA/IGF1/ADGRB3/FHL2/KRT8/ADAM12/RGS2/SHOX2/TNNT1/CFL2/CCNB1/BHLHE41/MMP14/CDK1/CCN3/CD9"
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",114,0.591983380114904,1.70061347453334,0.000198224095832605,0.00513036801876814,0.00443859000011346,1428,"tags=26%, list=10%, signal=24%","GREM1/DKK1/BMPER/SFRP1/VASN/FST/CAV1/FSTL3/DKK3/CAV2/LTBP1/HTRA1/MAGI2/FBN1/INHBA/VEPH1/WNT5A/MECOM/TGFBR3/SPRED3/EMILIN1/CRIM1/NBL1/CCN3/SPRY1/GREM2/ING1/SLC2A10/BCL9L/TNFAIP6"
"GOBP_REGENERATION","GOBP_REGENERATION","GOBP_REGENERATION",116,0.587762846334227,1.68905581284366,0.000202428603937323,0.00520836890365796,0.0045060732579237,1154,"tags=20%, list=8%, signal=18%","MAP1B/THY1/NEFL/NFIB/COL6A1/YAP1/PRRX1/TNC/MDK/PTPRS/PTPRF/EPHA4/IGF1/TGFBR3/SULF2/AURKA/IL6/KREMEN1/CCNB1/GAS6/CCN3/CD9/CDKN1B"
"GOBP_RESPONSE_TO_ACID_CHEMICAL","GOBP_RESPONSE_TO_ACID_CHEMICAL","GOBP_RESPONSE_TO_ACID_CHEMICAL",97,0.613619532120789,1.72117316358082,0.00020494715230494,0.00524233242211584,0.00453545714088188,753,"tags=14%, list=5%, signal=14%","EGFR/COL3A1/MMP3/COL1A1/COL1A2/SH3BP4/COL4A1/COL16A1/COL6A1/ASS1/COL5A2/VEGFA/LRP11/CPS1"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",165,0.529778318986781,1.60412562561815,0.000210051211291941,0.00534165115227295,0.00462138374904851,1176,"tags=20%, list=8%, signal=19%","HAS2/GDNF/PFN2/GJA1/SEMA5A/FN1/FGF2/TGFB2/AMOTL2/TMEM201/CDH2/ITGA2/TWIST1/HBEGF/AKAP12/TPBG/NCKAP1/THBS1/WNT5A/VEGFA/DDR2/SEMA4C/SDC4/HIF1A/ITGB7/TIMP1/SEMA3D/ACVR1C/ITGB3/DMTN/PDLIM1/CCN3/ARID5B"
"GOBP_CEREBRAL_CORTEX_DEVELOPMENT","GOBP_CEREBRAL_CORTEX_DEVELOPMENT","GOBP_CEREBRAL_CORTEX_DEVELOPMENT",96,0.608628295994472,1.7001224133383,0.000213882272949437,0.005407636195843,0.00467847137969715,869,"tags=16%, list=6%, signal=15%","EGFR/COL3A1/NEFL/PEX5/FAT4/SLIT2/CDH2/MDK/PTPRS/LAMB1/TFAP2C/MDGA1/DIXDC1/HIF1A/BNIP3"
"GOBP_CELL_CELL_JUNCTION_ASSEMBLY","GOBP_CELL_CELL_JUNCTION_ASSEMBLY","GOBP_CELL_CELL_JUNCTION_ASSEMBLY",88,0.624513746952721,1.71323668599945,0.000230970947719355,0.00575949050839827,0.00498288171195625,1233,"tags=22%, list=9%, signal=20%","CDH13/GJA1/SNAI2/OCEL1/CAV1/GJC1/IRX3/CLDN11/CDH2/TJP1/PARD3/IL1B/EPB41L3/JAM3/CDH4/LSR/PARD6B/CD9/NPHP1"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",120,0.581829713187817,1.68530571836967,0.00023152483488415,0.00575949050839827,0.00498288171195625,1460,"tags=25%, list=10%, signal=23%","HAS2/EGFR/CDH13/PRKD1/SEMA5A/VEGFC/ZNF304/FGF2/YAP1/CAV2/MDK/SCG2/F3/BMP6/WNT5A/VEGFA/LAMB1/AREG/IGF1/ANG/HIF1A/MMP12/IQGAP3/TGFA/ITGB3/GATA2/HMGA2/JUN/ACVRL1/MYC"
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING","GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING","GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",489,0.420459263019948,1.40797329855087,0.000231749046519912,0.00575949050839827,0.00498288171195625,1685,"tags=18%, list=12%, signal=16%","CCN1/EGFR/COL3A1/DKK1/NR2F2/TSC2/COL1A1/SFRP1/FKBP10/INPP5K/PKD1/TBX15/FGF2/TGFB2/EN1/ARNT2/FOXC1/MMP16/UPB1/MSX1/NKX3-1/DCHS1/PRRX1/CTHRC1/TM4SF1/TBX3/HES1/PPP4R4/TWIST1/MAFF/ZFPM2/NCKAP1/WNT5A/VEGFA/STMN3/DLC1/EMP2/IGF1/SULF2/TFAP2C/KRT8/ADM/SEMA4C/SDC4/HIF1A/SHOX2/SPINT1/RCN1/HOXB5/PHGDH/CDKN1C/CCNB1/EXT1/PELO/FUZ/ACVR1C/MMP14/FOSL1/KLF2/TULP3/HOXA5/TGIF1/MKS1/CECR2/APBA2/GATA2/HOXB2/SLC2A10/LMAN1/PRDM1/PBX1/E2F7/RUNDC1/DZIP1L/SOCS3/ACVRL1/CIR1/CLUAP1/NKD1/DVL1/EIF2S2/RUNX2/ECE1/CITED2/RPGRIP1L/SBDS"
"GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS","GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS","GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS",32,0.774542968134473,1.83947648466431,0.000237788351600995,0.00583689938594525,0.00504985278860086,652,"tags=25%, list=5%, signal=24%","GREM1/HS3ST3A1/GDNF/FGF2/FOXD1/DCHS1/HES1/VEGFA"
"GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT","GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT","GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT",39,0.753376715225026,1.82584156844074,0.000238867167371788,0.00583689938594525,0.00504985278860086,887,"tags=26%, list=6%, signal=24%","GREM1/CCN1/LOXL2/CCN2/SNAI2/TGFB2/MDK/BMP6/WNT5A/SHOX2"
"GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM","GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",19,0.84579209649447,1.77629762550246,0.000236765606002711,0.00583689938594525,0.00504985278860086,652,"tags=37%, list=5%, signal=35%","GREM1/GDNF/GJA1/FGF2/MDK/WNT5B/VEGFA"
"GOBP_COLLATERAL_SPROUTING","GOBP_COLLATERAL_SPROUTING","GOBP_COLLATERAL_SPROUTING",22,0.824244567181651,1.80349470859926,0.000257347083505741,0.0062535341291895,0.0054103085684394,598,"tags=27%, list=4%, signal=26%","PRKG1/BDNF/EPHA7/CRABP2/EFNA5/PTPRS"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",45,0.734768947135761,1.82042719601821,0.000266246498302569,0.00643404521312396,0.00556647956613979,1524,"tags=38%, list=11%, signal=34%","LOXL2/COL1A1/TGFB1I1/TGFB2/FOXC1/MDK/FERMT2/OLFM1/TWIST1/WWTR1/IL1B/EMP2/IL6/ADAM8/BCL9L/PDPN/TNXB"
"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS",136,0.561400435339514,1.64149805726065,0.000268659871392389,0.00645669383225445,0.00558607424902047,1668,"tags=30%, list=12%, signal=27%","STC1/GREM1/HAS2/COL3A1/COL1A1/SFRP1/CCN2/PKD1/TBX15/COL5A1/TGFB2/FOXC1/MMP16/MSX1/PRRX1/GHR/TWIST1/BMP6/COL13A1/VEGFA/COL27A1/TIPARP/SHOX2/HOXB5/EXT1/FOSL2/FUZ/MMP14/RAB23/ARID5B/TULP3/HOXA5/INSIG1/HOXB2/CSRNP1/PLEKHA1/MYC/SERPINH1/RUNX2/DHRS3/CITED2"
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION","GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION","GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION",102,0.599179613370794,1.6828982483927,0.000278955161706033,0.00666748566831797,0.00576844294698412,609,"tags=11%, list=4%, signal=10%","THY1/FBLN1/SFRP1/IGFBP3/GPRC5A/TFAP4/CACTIN/SLIT2/PARD3/ERRFI1/INHBA"
"GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",57,0.692506822121512,1.80149005368207,0.00028889946777021,0.00686764278275489,0.00594161090751663,799,"tags=28%, list=6%, signal=27%","THY1/SFRP1/BDNF/NLGN1/THBS2/CAV1/SRPX2/IRX3/COL16A1/EFNA5/FERMT2/FLRT2/TPBG/VEGFA/ADGRB3/SDC4"
"GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH",106,0.592283886825178,1.68126806592136,0.000291177908581588,0.00688439011965334,0.00595610003613548,1077,"tags=20%, list=8%, signal=18%","MAP1B/SEMA5A/BDNF/PEX5/FN1/FGF2/RIMS1/YAP1/CRABP2/EFNA5/GHR/RIMS2/ZFPM2/VEGFA/IGF1/TNFRSF12A/TGFBR3/RNF157/CDH4/CCNB1/CDK1"
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT",178,0.524580478412484,1.59749553138796,0.000296873319996387,0.00698131129926988,0.00603995237910024,1229,"tags=20%, list=9%, signal=18%","ADAMTS1/NR2F2/SFRP1/SERPINE2/FST/PKD1/FZD4/TGFB2/SLIT2/FOXC1/COL6A1/NKX3-1/ZFY/TNC/AXL/TBX3/BMP6/ERRFI1/ZFPM2/INHBA/SYCP2/WNT5A/VEGFA/MAMLD1/IGF1/ANG/TFAP2C/TIPARP/MMP19/CDKN1C/AKR1C3/MMP14/CDKN1B/ARID5B/PTX3"
"GOBP_NEURON_PROJECTION_REGENERATION","GOBP_NEURON_PROJECTION_REGENERATION","GOBP_NEURON_PROJECTION_REGENERATION",40,0.747936269512396,1.82253179325814,0.000299703490328129,0.00699869749363231,0.00605499422174287,976,"tags=22%, list=7%, signal=21%","MAP1B/THY1/NEFL/PRRX1/TNC/PTPRS/PTPRF/EPHA4/KREMEN1"
"GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION","GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION","GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION",31,0.772945474358909,1.82237672485487,0.000300812786649034,0.00699869749363231,0.00605499422174287,1130,"tags=19%, list=8%, signal=18%","MAP1B/NEFL/PKD1/UCHL1/HIF1A/ARMCX1"
"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN",65,0.659396328019239,1.75368206772454,0.00032168778646549,0.00744477448677277,0.00644092226312134,1119,"tags=28%, list=8%, signal=26%","SERPINE1/SNAI2/ITGA11/TGFB2/COL16A1/ITGBL1/PODXL/ITGA2/FBN1/EMILIN1/PDE3B/JAM3/ITGB7/ICAM5/EXT1/DPP4/ITGB3/CCN3"
"GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",112,0.580684990904974,1.66190820764652,0.000323825966378929,0.00745481461548124,0.00644960858245014,1158,"tags=17%, list=8%, signal=16%","EGFR/DKK1/COL1A1/SFRP1/SEMA5A/NRBP2/LYPD6/FGF2/YAP1/GPC5/WNT5B/PLEKHA4/WNT5A/SULF2/DIXDC1/SOX4/SPIN4/TBL1X/CSNK1E"
"GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS",247,0.475689470231234,1.50157268099659,0.000331093880836312,0.00758222321873313,0.00655983742963097,1792,"tags=21%, list=13%, signal=19%","STC1/GREM1/BICC1/DKK1/NR2F2/GDNF/SFRP1/FST/FGF2/FOXD1/EN1/IRX3/SIM2/FOXC1/MSX1/NKX3-1/HES4/DCHS1/TBX3/HES1/BARX1/NCKAP1/WNT5A/ETS2/HIF1A/AURKA/HOXB5/NBL1/EXT1/BHLHE41/ACD/FUZ/DDIT3/TULP3/SPRY1/GREM2/HOXA5/TGIF1/MKS1/HOXB2/PBX1/DZIP1L/ACVRL1/MEIS3/CLUAP1/NKD1/DVL1/CITED2/RPGRIP1L/OFD1/DPCD/BMP1"
"GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT",61,0.667073238352398,1.75386788174795,0.000350558644409497,0.00798616411795386,0.00690931100138237,652,"tags=25%, list=5%, signal=24%","GREM1/HS3ST3A1/GDNF/PKD1/FGF2/FOXD1/IRX3/FOXC1/YAP1/PODXL/DCHS1/HES1/WWTR1/MAGI2/VEGFA"
"GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",37,0.742509567521295,1.79751228733675,0.00038913532218857,0.00881905647281246,0.00762989628179934,867,"tags=22%, list=6%, signal=20%","IGFBP6/IGFBP3/COL6A1/NKX3-1/GHR/IRS1/IGF1/CRIM1"
"GOBP_GLIOGENESIS","GOBP_GLIOGENESIS","GOBP_GLIOGENESIS",210,0.497222672881298,1.53976778838285,0.000391596042908271,0.00882907779216895,0.00763856632802623,1352,"tags=17%, list=10%, signal=16%","COL3A1/FGF5/SERPINE2/CLCF1/NFIB/FGF2/TGFB2/MXRA8/COL6A1/CDH2/DNER/GPC1/MDK/NR1D1/HES1/PARD3/GPR183/IL1B/EPHA4/LAMB1/AREG/IGF1/SOX4/BNIP3/SPINT1/PHGDH/IL6/PRDM8/MMP14/CDK1/VCAN/CD9/FPR2/ARHGEF10/METRN/HMGA2"
"GOBP_MUSCLE_ORGAN_DEVELOPMENT","GOBP_MUSCLE_ORGAN_DEVELOPMENT","GOBP_MUSCLE_ORGAN_DEVELOPMENT",209,0.494041105044525,1.52496849372093,0.000403409542328997,0.00904878634947196,0.00782864941793654,1031,"tags=17%, list=7%, signal=16%","LOX/COL3A1/NR2F2/EFEMP2/CAV1/ABCC9/ITGA11/TGFB2/SMTN/FOXC1/MSX1/COL6A1/MKX/ASS1/CAV2/DNER/GPC1/MYLK/TWIST1/MAFF/ETV1/HBEGF/ZFPM2/EVC/JPH1/IGF1/TGFBR3/ATF3/SGCE/DSP/SHOX2/FHL1/IGSF8/CFL2/LAMA2"
"GOBP_MUSCLE_CELL_PROLIFERATION","GOBP_MUSCLE_CELL_PROLIFERATION","GOBP_MUSCLE_CELL_PROLIFERATION",131,0.55715812331504,1.63042824367866,0.000440398079183,0.00982806733850225,0.00850285228068144,1154,"tags=20%, list=8%, signal=18%","PRKG1/ADAMTS1/CDH13/GJA1/IGFBP3/EFEMP2/FGF2/TGFB2/FOXC1/YAP1/KCNK2/ITGA2/HBEGF/ZFPM2/THBS1/DDR2/IGF1/TGFBR3/ANG/IL6/CCNB1/ITGB3/CDK1/DDIT3/CCN3/CDKN1B"
"GOBP_FEMALE_SEX_DIFFERENTIATION","GOBP_FEMALE_SEX_DIFFERENTIATION","GOBP_FEMALE_SEX_DIFFERENTIATION",73,0.639284056578823,1.72616557207285,0.000458570216048926,0.0101579039285553,0.00878821375668574,1530,"tags=32%, list=11%, signal=28%","ADAMTS1/NR2F2/SFRP1/FST/FZD4/SLIT2/FOXC1/ZFY/AXL/TBX3/ZFPM2/INHBA/WNT5A/VEGFA/ANG/TIPARP/MMP19/MMP14/ARID5B/PTX3/PLEKHA1/TNFAIP6/GAS2"
"GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS","GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS","GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",129,0.552549676209389,1.6139157640864,0.000459822811580692,0.0101579039285553,0.00878821375668574,936,"tags=16%, list=7%, signal=15%","HAS2/IGFBP3/INPP5K/DGAT2/NNMT/C1QTNF1/PRKAA2/ENPP1/SLC4A4/SIK1/PMAIP1/PPP1R3C/UCHL1/IRS1/DDIT4/IER3/IGF1/PDK4/HIF1A/PPP1R3B"
"GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",23,0.80633261949892,1.78087156900583,0.000499690677195176,0.0109699859371494,0.0094907947546632,727,"tags=39%, list=5%, signal=37%","HAS2/SNAI2/TGFB2/MSX1/TBX3/OLFM1/TWIST1/EMP2/TGFBR3"
