"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM150A",0.0072576174309577,-0.653888385602706,0.015,0.027,1
"TMEM65",0.00726835131009958,0.388976645069004,0.267,0.242,1
"CREB3",0.00727192639641509,0.675918628532474,0.049,0.034,1
"ENSG00000287104",0.00727339026355023,1.95742021126116,0.011,0.004,1
"NLRP3",0.00728459162416626,0.481271197678931,0.087,0.066,1
"SMC1B",0.00728974942448878,1.55166052557033,0.011,0.004,1
"ENSG00000278133",0.00730498389470528,-1.0618711273476,0.004,0.011,1
"MAK",0.00731926691575885,0.855666712460429,0.028,0.016,1
"PTGER3",0.00733097351549466,-0.917824757730892,0.012,0.023,1
"ADD3-AS1",0.00733151562872127,1.49721274154795,0.011,0.004,1
"ANXA2R-AS1",0.00734710640932633,-0.257632851654138,0.079,0.104,1
"CRAT37",0.00736497158244267,1.50013022493025,0.01,0.004,1
"SCML4",0.00736735403990183,-0.429602911848086,0.028,0.044,1
"BDNF-AS",0.00737991529476312,-0.372508061470026,0.076,0.099,1
"VCL",0.0073998213162554,-0.102107490125568,0.24,0.28,1
"AK9",0.00739996531969943,0.626495758492918,0.075,0.056,1
"TECPR1",0.00740485014154921,-0.269369333384352,0.076,0.1,1
"CLDN23",0.00742075259440288,1.18909044618562,0.011,0.004,1
"SNX11",0.00742171535222195,-0.338771647305018,0.064,0.086,1
"STIM2",0.00742627447518821,-0.105055553773568,0.115,0.145,1
"APOBEC3A",0.00743112555127415,1.48127119767893,0.011,0.004,1
"AMN1",0.00744902810656503,-0.263670192064299,0.054,0.075,1
"FAM227B",0.00745040492740342,0.839015471910264,0.032,0.02,1
"ENSG00000287216",0.00745384185109048,0.860389122702832,0.032,0.02,1
"KANSL1L-AS1",0.00746151050782292,-0.187107311229863,0.13,0.16,1
"NUDCD1",0.0074666676810767,0.505536476056567,0.091,0.07,1
"CCT2",0.00747370858520068,0.603164543064129,0.177,0.154,1
"PLCG1-AS1",0.00748386127668994,1.41415700182039,0.01,0.003,1
"MIS18A",0.00748770172113362,0.511018541072982,0.073,0.054,1
"CTTNBP2NL",0.00749370612972728,-0.310275571942495,0.15,0.18,1
"KMT2D",0.00749782333365498,-0.19505304514744,0.109,0.137,1
"CHN2-AS1",0.00749867970389018,1.44062921318158,0.01,0.004,1
"ZNF430",0.00750551557323815,-0.30899168179065,0.111,0.138,1
"TTN-AS1",0.00750695435527525,-0.204593812357046,0.093,0.119,1
"LINC00680",0.00754157115221742,-0.462986250394073,0.022,0.036,1
"TMED10",0.00754430983951502,0.283760364564719,0.294,0.264,1
"RASGEF1A",0.00754919656834422,1.11870111829422,0.011,0.004,1
"CPNE3",0.00755467023218207,0.39995025972779,0.216,0.189,1
"LINC00486",0.00755689631556115,-0.242513681478475,0.157,0.189,1
"SCD",0.00760511685809866,-0.474673622243134,0.058,0.079,1
"YARS1",0.00761131054755046,0.405538548713223,0.189,0.162,1
"C15orf61",0.00761815977546997,0.880541381099458,0.035,0.022,1
"H2BC11",0.0076239090283469,1.07563239640234,0.01,0.004,1
"CCT8",0.007661577847987,0.507053657435223,0.284,0.262,1
"ABCC10",0.00766826984860579,-0.407981736813531,0.043,0.061,1
"CDC26",0.00767976614270125,0.591454115429353,0.065,0.047,1
"CFAP298",0.00768489643623421,0.488924770222366,0.11,0.087,1
"GOSR1",0.00769398869946027,0.34533676339801,0.273,0.248,1
"APOBEC3H",0.00769617213667488,-0.730739205130397,0.017,0.029,1
"SRP19",0.00770108778591219,0.296199339441335,0.237,0.208,1
"NQO1",0.00770131630187452,0.504099127133192,0.081,0.06,1
"PIP4K2A",0.00770877515477981,-0.0387217828314871,0.444,0.506,1
"ZFC3H1",0.00772510461573147,-0.0408220545400271,0.35,0.401,1
"EIF1AD",0.00773896509532706,0.511018541072983,0.041,0.027,1
"MOCS2",0.00776007809177712,0.533129242678731,0.109,0.086,1
"HSF2",0.00776080754538776,0.614854352057522,0.083,0.064,1
"SFPQ",0.00776390869273197,-0.0369398968501772,0.372,0.432,1
"ZNF440",0.00778347495382313,-0.339728976498002,0.063,0.084,1
"LRRC31",0.00782166635214412,0.841167142765314,0.017,0.008,1
"GMFB",0.00782572374592523,0.362106717379084,0.137,0.112,1
"C7orf50",0.00784154828358537,0.271380739320668,0.181,0.152,1
"HOOK3",0.00784449902676309,-0.067297065781826,0.395,0.448,1
"RAB40C",0.00785360263850394,-0.233872294037968,0.051,0.071,1
"VPS13D",0.00786445549215634,-0.1463666846921,0.28,0.321,1
"SPRY4-AS1",0.00789164535444018,0.292468186030929,0.087,0.066,1
"HDAC8",0.00789937863295691,-0.112217894297323,0.328,0.374,1
"PISD",0.00790491309430721,-0.241593416390189,0.088,0.113,1
"P4HTM",0.00790817759110021,0.478697254015104,0.081,0.061,1
"KCTD3",0.0079277438273549,0.408496592240776,0.092,0.07,1
"ECH1",0.00792825077222416,0.434693932823088,0.128,0.104,1
"MIR29B2CHG",0.00803368802896953,-0.179822372258196,0.168,0.201,1
"ZNF200",0.00803802252069622,0.590895688853429,0.058,0.041,1
"SLC27A4",0.00805319912879305,-0.417642677206755,0.026,0.041,1
"SERINC1",0.00809038385885966,0.268622440946806,0.355,0.33,1
"MRM3",0.00809995708715707,0.571560083008033,0.039,0.025,1
"POP7",0.00810710773169842,0.573783336468468,0.064,0.047,1
"ENSG00000287255",0.00814220226884531,-0.768824152447365,0.021,0.035,1
"COX20",0.00814927939177133,-0.215112585710648,0.116,0.145,1
"FAM89A",0.0081682491874285,0.871786377823706,0.041,0.027,1
"SFMBT2",0.0081872658256367,-0.378130472148269,0.256,0.289,1
"SLC4A1AP",0.00820981500362327,0.404103337156471,0.146,0.121,1
"NDOR1",0.00822389709657073,-0.317397996512451,0.03,0.046,1
"SLC26A2",0.00824635079725925,-0.337266645039504,0.067,0.089,1
"TAMM41",0.00827939839996838,-0.22340485853077,0.098,0.124,1
"PIP4P2",0.0083068341470413,-0.210273782086209,0.163,0.195,1
"C17orf67",0.00830724039297071,0.896308696957774,0.041,0.027,1
"PUS1",0.00831603216924761,-0.256808016797984,0.031,0.047,1
"ZFAND6",0.00833980097088331,-0.078650962325701,0.378,0.431,1
"CEP295",0.00834337509740365,-0.228540140418481,0.182,0.214,1
"CCL7",0.00835804225215541,0.193295963881546,0.306,0.36,1
"SLC39A14",0.00836386891558684,1.01625384932341,0.031,0.019,1
"PABPC4",0.0083672066360955,-0.0759463125593212,0.144,0.178,1
"DDX42",0.00838233535575044,0.332496739843102,0.312,0.289,1
"ZNF169",0.00840991711151114,-0.187960219939829,0.067,0.09,1
"ALG9",0.00841253063001593,0.535936173277312,0.101,0.079,1
"PRR7",0.00843117677055011,1.24798413523919,0.016,0.008,1
"RANBP9",0.00843455328517811,0.315892985505527,0.27,0.243,1
"TSC22D2",0.00845674118983189,-0.080998717182124,0.27,0.308,1
"MSRB2",0.00848105170601656,-0.273616304484538,0.134,0.163,1
"HECTD1",0.00849272574778709,0.308102220895676,0.383,0.364,1
"MTCL1",0.00854131361619002,1.18283145571394,0.019,0.01,1
"RBM7",0.00854916925079059,0.392814970008506,0.09,0.069,1
"ENSG00000291042",0.00856093749146178,0.798820852055719,0.025,0.014,1
"MOSMO",0.00856942394623677,-0.118046596019296,0.163,0.198,1
"NAPSB",0.00859969845656364,-0.459274952110827,0.013,0.025,1
"MEMO1",0.0086045503186545,-0.611838206712552,0.022,0.036,1
"ZNF790-AS1",0.00861813084509408,-0.267577388003198,0.032,0.048,1
"LRRC8D",0.00862551783114832,-0.096898376575963,0.347,0.392,1
"DGUOK-AS1",0.00864601575497624,-0.711373880263466,0.009,0.019,1
"OTUD3",0.00864863552884605,0.657859929402254,0.059,0.043,1
"TSGA10",0.00865809960958906,-0.170805498900763,0.075,0.099,1
"TRMT112",0.0086715575490419,0.378087747112872,0.223,0.197,1
"PON2",0.00868293636990176,-0.209661969505734,0.159,0.19,1
"PLEKHM3",0.00869370141022333,-0.222874219043601,0.129,0.158,1
"LINC00888",0.00869913398208618,0.442899386806412,0.055,0.038,1
"ENSG00000284977",0.00870217883846744,-0.612810045779876,0.026,0.04,1
"FOLR3",0.00870580342740252,0.944671718519174,0.019,0.01,1
"SLC2A10",0.00871801140251809,0.947589201901468,0.022,0.012,1
"RNF170",0.00872700738915419,-0.256147290868923,0.087,0.112,1
"CSTF2T",0.00873839023757106,0.578132736931519,0.042,0.028,1
"ULK2",0.00874583257890503,-0.227804999313806,0.041,0.059,1
"ZPR1",0.00876386391403233,0.556233255360153,0.074,0.056,1
"C2orf68",0.00877009168558459,0.544087305865528,0.078,0.059,1
"CUL2",0.00880464803547476,-0.137560058944145,0.188,0.224,1
"TBC1D5",0.00884339147052389,-0.0359359662198496,0.696,0.776,1
"SAP30BP",0.00884362195120649,0.408630751191077,0.164,0.138,1
"CFLAR-AS1",0.00885951261892667,0.703663619015378,0.036,0.023,1
"RSRC1",0.00887855724307336,-0.0783845674600174,0.513,0.576,1
"SLK",0.0088946522746874,0.330854355125832,0.256,0.228,1
"ARHGEF6",0.00890140029027655,-0.111799323391179,0.21,0.25,1
"ARPC1A",0.00892969248805969,0.345900925088284,0.216,0.19,1
"EPHB6",0.00893475726191757,0.527506663861551,0.072,0.053,1
"RGS9",0.00893562086513008,0.953023087952095,0.026,0.015,1
"ENSG00000279168",0.00895436950573762,-0.522844910793301,0.025,0.039,1
"ENSG00000290886",0.00895989051222116,-0.402269825733686,0.04,0.057,1
"LINC02284",0.00896426899694855,0.977838582454373,0.024,0.014,1
"VKORC1L1",0.00896730562305083,-0.205254657940122,0.104,0.131,1
"TNRC6A",0.00898083699710961,0.258550760643715,0.457,0.45,1
"HCFC1",0.00899281147309559,-0.350784165006998,0.064,0.086,1
"THEMIS2",0.00899899253360768,0.303362662993433,0.171,0.143,1
"MICAL3",0.00903431185789764,-0.0250343591672273,0.093,0.12,1
"TGM5",0.00904135044227378,-0.798836721513805,0.017,0.03,1
"IRF5",0.00904252410790791,0.417754746928998,0.109,0.087,1
"ZRSR2",0.00905128500411425,0.45229920636622,0.145,0.122,1
"JMJD1C",0.00906172409320324,-0.0345601535777056,0.704,0.785,1
"FBXO41",0.00906588125209244,-0.422868786913553,0.027,0.042,1
"DCXR",0.00911179116176201,0.534477513896972,0.092,0.072,1
"LINC01572",0.00911749101645199,-0.343797734690891,0.11,0.136,1
"DAD1",0.00912923260639044,0.324737963604728,0.225,0.197,1
"PLBD2",0.00914477816006204,-0.363899664797256,0.076,0.099,1
"DCLRE1B",0.00915990540326797,-0.658906460369329,0.017,0.029,1
"C8orf58",0.00917081698188466,1.11870111829422,0.018,0.01,1
"NFATC3",0.00917586075124888,-0.065723452843205,0.303,0.348,1
"TOX4",0.00918204243104739,0.327796717017212,0.216,0.189,1
"ENSG00000257258",0.00920814956428432,-1.02216141754563,0.006,0.014,1
"RPL35",0.00922686882692301,0.443519596709129,0.55,0.541,1
"GOLGA3",0.0092361684189191,-0.150871571532003,0.14,0.171,1
"MIR2052HG",0.00923769913420947,-1.01254341498403,0.006,0.014,1
"VGLL4",0.00924748912516559,-0.115457798142183,0.25,0.288,1
"RNASET2",0.00925878826449277,0.227743877589513,0.374,0.35,1
"SDC2",0.00927272357744814,0.362084436546644,0.205,0.179,1
"ATN1",0.00927454523074848,0.524494773329446,0.061,0.044,1
"YIPF5",0.00929593900003045,0.332748672968842,0.122,0.098,1
"CAPNS1",0.00929652544309115,-0.206513079131998,0.217,0.251,1
"MAP4K3",0.00930045710306331,0.305114242525104,0.275,0.246,1
"MCRS1",0.00931668128735725,-0.409993162780188,0.027,0.042,1
"EID2B",0.00935323068060116,1.08475378637088,0.023,0.013,1
"ECM1",0.00936136667200855,0.31498670627343,0.167,0.139,1
"HECW2",0.00936392034523524,0.978285999124385,0.032,0.02,1
"STX18-AS1",0.00936399140576463,-0.417522727504679,0.045,0.063,1
"GSDMB",0.00936807694776148,0.79677302340686,0.03,0.019,1
"PDP1",0.00938508812032428,0.598694059413836,0.072,0.054,1
"ASXL2",0.00939149441490657,-0.108001074853347,0.295,0.341,1
"SPG7",0.0094043438491401,-0.183177423569732,0.132,0.161,1
"EMID1",0.00941523629185216,-0.829768581065697,0.008,0.017,1
"SNHG26",0.00942339892555897,0.949420033417337,0.035,0.023,1
"GAS6",0.00942569695642488,1.2234419509764,0.041,0.028,1
"ZNF542P",0.00944856513909527,0.675649242845783,0.049,0.034,1
"ACSL5",0.00945513164843984,-0.230338822210381,0.055,0.076,1
"VAT1",0.00947873032456878,-0.303929530306852,0.174,0.203,1
"LMTK2",0.00950107302643321,0.65303754594541,0.071,0.053,1
"FAM174A",0.0095126395380002,0.431584073578577,0.08,0.06,1
"STOML2",0.00951432998788909,0.507743409040122,0.078,0.059,1
"IQCJ",0.00952488471051792,-1.29633638098462,0.005,0.013,1
"SLC2A11",0.00954062914971331,-0.585842998179606,0.017,0.03,1
"NPIPB5",0.00955258713419795,-0.289823074025947,0.053,0.073,1
"ATP6V0C",0.00956941429267028,-0.191835354144143,0.544,0.558,1
"BAG3",0.00958816724896221,0.583369385297666,0.046,0.031,1
"ZNF79",0.00963569161126481,-0.610847004309501,0.018,0.031,1
"CCNB1",0.00964030706661931,1.29203272117978,0.048,0.033,1
"ASPSCR1",0.00965749345082566,-0.40556545073938,0.044,0.061,1
"SUMF1",0.00966755221511534,0.244232000378081,0.516,0.492,1
"DEDD",0.00967747643397501,-0.342140070597746,0.046,0.064,1
"TIMM10B",0.00969432023166699,0.550040429902167,0.082,0.062,1
"SHISA5",0.00970346686646112,0.323747912885965,0.176,0.149,1
"SNHG11",0.00970536082435764,0.87699522190094,0.026,0.015,1
"TNRC6B",0.00973215701864303,0.199309510109213,0.619,0.608,1
"METTL22",0.00981321332782638,-0.436514039032882,0.051,0.07,1
"PHF21A",0.0098253184027544,0.21952041860227,0.666,0.671,1
"ENSG00000275119",0.00985067753298573,-0.281149977169945,0.086,0.11,1
"SNRPA1",0.00986358653572986,0.538240009808007,0.095,0.075,1
"IPO8",0.00986652851233492,-0.195912074796502,0.133,0.162,1
"NT5C3A",0.00987871111744189,0.310713740375852,0.221,0.195,1
"ZNF582",0.00989757291676486,0.974965640832774,0.018,0.009,1
"TNKS2",0.00991069143141088,0.308937689765897,0.346,0.326,1
"LIN7C",0.00991263469556714,0.477595539535533,0.103,0.081,1
"ZMIZ1",0.00992224120874435,-0.152304593791261,0.283,0.32,1
"HYMAI",0.00993649212972321,-0.791101072734199,0.011,0.021,1
"ZNF467",0.00994237821829492,-0.587013541887544,0.029,0.043,1
"MCTP2",0.00995684488800454,0.426921489458148,0.312,0.289,1
"ENSG00000286145",0.00996094858133148,0.650811736749643,0.062,0.045,1
"CYTH1",0.0100122780913377,-0.102267044124599,0.414,0.47,1
"UAP1L1",0.0100171054900545,-0.611209718338034,0.021,0.034,1
"ENSG00000287811",0.0100184054167222,0.931932606688496,0.021,0.011,1
"LDLR",0.0100205322306714,-0.68735699914493,0.027,0.041,1
"THAP9-AS1",0.0100624102899562,0.703663619015378,0.048,0.033,1
"MARF1",0.0100768521028892,0.372128196453976,0.19,0.164,1
"DDX39B",0.0101060312284108,0.321002121691201,0.286,0.26,1
"MTF1",0.0101174434121919,-0.0876188965452505,0.2,0.237,1
"CFB",0.0101228289203648,0.89129062219115,0.021,0.011,1
"FRG1",0.0101370077540407,0.346729074300103,0.216,0.19,1
"CTDSPL2",0.0101433462041641,0.33362486872682,0.234,0.208,1
"ST8SIA1",0.0101598913131749,-0.802872234748961,0.02,0.032,1
"ZNF449",0.0101797954409243,-0.410593560242302,0.046,0.065,1
"CIB1",0.0102053735307398,0.374881853086954,0.149,0.125,1
"ARL14EP",0.0102110148302466,0.443647404744499,0.138,0.114,1
"STRN",0.0102150230146285,-0.128842205797071,0.246,0.285,1
"RRAGA",0.0102294216209131,0.509016188161835,0.083,0.064,1
"RAD21",0.0102402443411151,0.236011493573113,0.268,0.24,1
"RNF19A",0.0102420273749344,-0.15968908432751,0.287,0.33,1
"TATDN2",0.0102670706167493,-0.217802978437932,0.137,0.166,1
"MTERF1",0.0102858392198342,0.471767724990489,0.122,0.1,1
"HDHD2",0.0102971738127382,-0.17470693658309,0.105,0.132,1
"NBDY",0.0103048199483598,-0.107414389084943,0.166,0.2,1
"AKAP10",0.0103134247260028,-0.127958505739787,0.281,0.321,1
"RAD17",0.010329834327713,0.408856867127105,0.116,0.093,1
"INO80D",0.0103626814480812,-0.07529164310992,0.218,0.257,1
"ZNF433-AS1",0.0103632600253939,-0.217224652026492,0.112,0.139,1
"HEATR5B",0.0103762009514575,-0.139962083135124,0.172,0.205,1
"PHETA1",0.0103822000835555,1.11870111829422,0.017,0.009,1
"LTC4S",0.0104104153116353,-0.511725414583307,0.027,0.041,1
"RPS6KA1",0.0104153477477204,-0.199140845888223,0.148,0.178,1
"ATP2A2",0.0104255908506967,-0.0497842112983644,0.229,0.268,1
"ZNF598",0.0104480829558601,0.620247610827741,0.042,0.028,1
"RPF2",0.0104628592404272,0.448406563773304,0.112,0.09,1
"LINC00968",0.010482155127204,1.02559171390274,0.017,0.009,1
"ZNF43",0.0104906568469981,-0.224264966363927,0.106,0.132,1
"AGA",0.010517195747401,0.503364968529548,0.049,0.034,1
"RAD54L",0.010539379677927,-1.32608372437867,0.006,0.013,1
"ORC2",0.0105455709730622,0.384337319316296,0.185,0.16,1
"L3MBTL2",0.0105472552390095,-0.429602911848085,0.03,0.045,1
"ARHGAP32",0.0105906705855303,-0.21312301273564,0.148,0.177,1
"USP18",0.0106020204730467,0.794811507073574,0.025,0.015,1
"ECI1",0.0106511984313308,0.537202472876637,0.065,0.048,1
"UBAP2L",0.0106555610311108,-0.119329281409677,0.206,0.243,1
"HAGHL",0.0106817975209484,-0.546879842635218,0.011,0.021,1
"KIF5C",0.0106910363038421,1.3124728616909,0.022,0.013,1
"EEF2",0.0106975089401665,0.104263735070415,0.355,0.415,1
"DROSHA",0.0107020821160508,-0.200334561107268,0.106,0.133,1
"ENSG00000288939",0.0107312765129345,-0.953448667461613,0.006,0.013,1
"SLCO5A1",0.0107417858795129,-1.19250057000008,0.006,0.013,1
"TXNRD1",0.0107502427688241,-0.0584658987049161,0.356,0.403,1
"PLB1",0.0107775856060659,-0.421431600966154,0.069,0.09,1
"TAP2",0.0107811679447903,-0.167888015518468,0.059,0.08,1
"MIR646HG",0.0107948317544199,-0.220884152555156,0.108,0.134,1
"RAB3C",0.0108108642764073,-0.66448749263263,0.016,0.028,1
"SEPTIN1",0.0108223838740228,-0.144333287539571,0.032,0.048,1
"MRPL55",0.0108261643108674,0.491687813624269,0.068,0.05,1
"MFAP1",0.0108828126581361,0.425507926156922,0.15,0.126,1
"NAALADL1",0.0108844301177395,0.776419961450693,0.029,0.018,1
"DAXX",0.0108968748085532,0.485128673348445,0.097,0.076,1
"ACER2",0.0109144472910668,-0.706212175147686,0.017,0.029,1
"PIH1D1",0.0109719233968534,0.497802921568819,0.078,0.059,1
"XPNPEP1",0.0109755474444246,-0.272545817649871,0.102,0.127,1
"ZNF414",0.0109775346850515,0.839547047097152,0.039,0.026,1
"CNOT9",0.0109796102947313,0.39641956988513,0.145,0.122,1
"ALOX12-AS1",0.0109863935653842,0.456794032612592,0.145,0.122,1
"ZKSCAN1",0.0109892851332333,-0.170289051771249,0.213,0.248,1
"NEURL2",0.011001428855369,-0.920827245892415,0.004,0.012,1
"BACE1",0.0110105025514547,-0.368486166740457,0.037,0.054,1
"SLC25A33",0.0110202147863581,-0.286555360192036,0.033,0.049,1
"RNF43",0.0110396668641689,-0.483963384160393,0.006,0.013,1
"PHF20L1",0.0110722885641385,0.265285364649568,0.347,0.323,1
"DLD",0.0110795456277577,-0.1890023368733,0.122,0.15,1
"NOP58",0.0111109870328171,0.533738617573066,0.174,0.152,1
"SERTAD3",0.0111181493120696,0.428029176401951,0.059,0.042,1
"TSNARE1",0.0111287385787758,-0.321871473091759,0.024,0.038,1
"CD300LB",0.0111463949387055,1.10576206258672,0.017,0.009,1
"DCAF12",0.011154404967784,-0.256510400491433,0.095,0.12,1
"PPM1L",0.0111649363112036,0.00874392142995006,0.309,0.357,1
"MAD2L2",0.0112064069169511,0.703663619015379,0.051,0.036,1
"MAPKBP1",0.011213079106941,-0.349447717444184,0.058,0.078,1
"CCNK",0.0112340653955664,0.297466607230412,0.229,0.202,1
"FRMD6-AS2",0.0112397193553231,1.37108827992851,0.012,0.005,1
"ZC3H4",0.0112619953182987,-0.273003877153998,0.088,0.111,1
"EVI2B",0.0112864993968356,-0.176194017896124,0.178,0.211,1
"GARS1-DT",0.0112884204774297,-0.103123424648399,0.286,0.329,1
"CTBP1",0.011293122318888,-0.234935836320478,0.073,0.095,1
"EIF3A",0.0113260991937415,0.0190054208907909,0.378,0.432,1
"ASNSD1",0.01132620008314,0.606639164620514,0.052,0.037,1
"ANXA2R-OT1",0.0113460706966567,0.703663619015379,0.05,0.035,1
"RPL13",0.0113530320078588,-0.0833911247204859,0.683,0.72,1
"TBC1D30",0.0113834188552381,-0.445199766899105,0.034,0.049,1
"TMEM222",0.0113881008116031,0.693679530442756,0.064,0.048,1
"TMEM160",0.0113896808106398,-0.25178994203136,0.068,0.089,1
"SLC20A1",0.0114060371203909,0.00413135139642962,0.247,0.287,1
"ITGB3BP",0.0114281605100138,0.513499530576738,0.124,0.102,1
"PLEK2",0.0114516475342515,0.944671718519174,0.02,0.011,1
"GPT2",0.0114516475342515,0.944671718519174,0.02,0.011,1
"SSR2",0.0114517872347038,0.333503611854624,0.253,0.228,1
"ENSG00000246225",0.0114530372021968,-0.70514192655195,0.013,0.023,1
"LNPEP",0.0114749153025407,-0.0841239341947262,0.341,0.391,1
"CENATAC",0.0114796740664428,-0.0881504521464473,0.2,0.236,1
"TCP1",0.0114915594950604,0.469727568187086,0.165,0.141,1
"FCRL1",0.0114932470402318,-0.367889642009656,0.03,0.045,1
"WDR53",0.0114997816834532,0.561369736550257,0.077,0.058,1
"LRRC34",0.0115050625873877,-0.587567678649067,0.018,0.031,1
"CPT1A",0.0115361076417485,-0.182954581566879,0.247,0.282,1
"PCAT1",0.0115373352805419,0.688396862362068,0.055,0.039,1
"IKBKB",0.01154494539476,-0.135095976907553,0.161,0.193,1
"NEXN",0.0115464486733814,0.870773604850636,0.029,0.018,1
"INSR",0.0115623826848446,0.509394798593318,0.095,0.075,1
"MANBAL",0.0115746790863786,0.59964055447215,0.053,0.038,1
"TRIM44",0.0115984854155066,-0.0386780076087591,0.389,0.444,1
"ENSG00000291283",0.0116178599983056,-0.375770848479026,0.052,0.071,1
"YDJC",0.0116492757972348,0.637168207228472,0.047,0.033,1
"NIFK",0.0116686823260256,0.527586390591471,0.157,0.135,1
"TAFAZZIN",0.0116842604433353,0.505212919391777,0.101,0.081,1
"PCLO",0.0117048312085137,1.50013022493025,0.012,0.005,1
"BROX",0.0117096522257481,0.282043469346567,0.214,0.186,1
"PRKCI",0.0117500385920193,0.446088803579374,0.15,0.126,1
"TBL2",0.0117519947199503,0.564687205866568,0.046,0.032,1
"LINC01410",0.011757795360299,-0.631939412769061,0.021,0.033,1
"IPMK",0.0117683113181399,0.363626143576285,0.167,0.142,1
"WNK1",0.0118133213246575,-0.0221614175456271,0.589,0.667,1
"ANKAR",0.0118158903749753,-0.151678138152739,0.124,0.152,1
"KDM5A",0.0118257811012017,0.270983993576839,0.353,0.336,1
"DUBR",0.011841646723295,-0.533375578285471,0.019,0.031,1
"ENSG00000259188",0.0118418008568851,0.731144355437486,0.029,0.018,1
"TAOK2",0.0118530725982611,-0.451221982962792,0.039,0.055,1
"ACACA",0.011855548770133,-0.141315095976657,0.13,0.159,1
"MTARC1",0.0118579867940457,-1.03330197515083,0.011,0.02,1
"NOTCH2",0.011859320322893,0.300719191724555,0.243,0.216,1
"TRIM56",0.0119024729203241,0.473701034787234,0.149,0.127,1
"SNED1-AS1",0.0119098665281125,0.983771538208114,0.016,0.008,1
"KCNK6",0.0119145243111603,-0.424660477960161,0.018,0.03,1
"RIOX2",0.011916627844833,0.423111451923555,0.095,0.074,1
"SMIM30",0.0119733558643986,-0.292111795122896,0.077,0.099,1
"UQCC4",0.0119787036881618,0.896308696957774,0.035,0.023,1
"STK24",0.0119808849415407,0.322155743301729,0.224,0.198,1
"IQCH-AS1",0.0120008523203551,1.0000566217956,0.028,0.017,1
"TMED7",0.0120041266755602,0.34449612385151,0.136,0.112,1
"TEN1",0.0120099456233133,-0.518728802321069,0.028,0.042,1
"AEN",0.0120499852562329,-0.484781470397732,0.019,0.031,1
"SNX8",0.0120505801076932,-0.281614875277856,0.178,0.208,1
"ANXA7",0.0120542266167894,0.33073860523682,0.252,0.227,1
"GARNL3",0.012062887756231,-0.556572153465742,0.02,0.033,1
"KIAA0930",0.0120746643196608,-0.106774351910651,0.244,0.282,1
"WASHC2A",0.0120804086297454,-0.172705031816244,0.095,0.119,1
"KPNA4",0.0121093966965511,-0.084670366241232,0.355,0.401,1
"ADORA2A",0.0121489811814276,0.79677302340686,0.024,0.014,1
"HACD1",0.0121655830541284,-0.778205388741673,0.015,0.025,1
"DDX28",0.0121709771699345,-0.774383677789266,0.015,0.025,1
"ZNF660",0.0121807627572049,1.02559171390274,0.019,0.01,1
"RARS2",0.0121931481834837,-0.0435097656672436,0.21,0.248,1
"USP22",0.0121964142712569,-0.161598355707383,0.195,0.228,1
"XACT",0.0122086934338452,-1.50933010431882,0.005,0.012,1
"MED12",0.0122347757054835,-0.325680342566766,0.034,0.049,1
"RAB2B",0.0122406534531549,0.436183308150393,0.125,0.103,1
"ERCC4",0.0122464172555894,0.546480286464648,0.068,0.05,1
"ROGDI",0.0122729559282498,-0.61352655686532,0.032,0.047,1
"FNBP1",0.012276552713002,0.012603189596218,0.548,0.636,1
"TMEM260",0.0122837230131159,0.345850988429484,0.175,0.149,1
"TTLL11",0.0122849218243843,-0.357365814382181,0.039,0.055,1
"LINC01258",0.0123082801397635,-1.46626138242693,0.004,0.011,1
"TBCB",0.0123089986462979,0.371820055262934,0.152,0.127,1
"APOC1",0.0123236321784132,-1.42186726306848,0.004,0.011,1
"ACADM",0.0123386428016481,-0.11457414349,0.117,0.145,1
"MED6",0.0123410402884526,0.422176450156513,0.116,0.094,1
"PURB",0.0124061114523201,0.391568394730698,0.125,0.102,1
"ADNP2",0.0124137632616191,0.52520698395195,0.125,0.103,1
"YIPF6",0.0124390276742058,0.444512647668813,0.142,0.119,1
"NECAP2",0.0124530257483669,-0.172601012562377,0.167,0.198,1
"TM6SF1",0.012466856595102,-0.213874220792648,0.097,0.122,1
"SUV39H2",0.0124794341123678,-0.637373298819688,0.015,0.025,1
"DARS1-AS1",0.0125091229029906,1.070445949687,0.021,0.012,1
"RTRAF",0.0125496684194666,0.377030227198278,0.217,0.192,1
"SAFB",0.012567172609266,0.342916275237488,0.299,0.277,1
"MAT2A",0.0125968736250915,-0.197450716474164,0.145,0.174,1
"ANLN",0.0126118840415625,0.703663619015379,0.048,0.033,1
"RNLS",0.0126176631912363,-0.206394255671823,0.115,0.141,1
"SINHCAF",0.0126197230303683,0.390310259866026,0.214,0.189,1
"RPS19BP1",0.01263126004198,-0.240427639833965,0.159,0.188,1
"SNRPD1",0.0126386811257788,0.445982447675792,0.179,0.155,1
"SPICE1",0.0126670613503768,0.40868632067883,0.148,0.124,1
"PTS",0.0126929233655837,0.396627077262817,0.172,0.148,1
"HOXA10-AS",0.0127078321566945,0.650552282555816,0.04,0.027,1
"IRF1-AS1",0.0127693811392148,0.508533277683388,0.169,0.148,1
"EMC7",0.0127799532702112,0.283710629322418,0.141,0.117,1
"ICA1L",0.0128026496954143,-0.424091928182994,0.024,0.037,1
"MAD2L1",0.0128223197449498,0.866393119053487,0.031,0.02,1
"LETM2",0.0128350442508527,0.882000860273891,0.021,0.012,1
